reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
32572,4.2.3.118,4.2.3,4.2.3;3.1.7;3.1.3;3.1.1,4.2.3.197;4.2.3.70;4.2.3.10;4.2.3.157;4.2.3.39;4.2.3.204;4.2.3.69;4.2.3.85;4.2.3.169;4.2.3.42;4.2.3.74;4.2.3.105;4.2.3.108;4.2.3.79;3.1.7.4;4.2.3.160;4.2.3.136;4.2.3.96;4.2.3.11;4.2.3.82;4.2.3.7;4.2.3.158;4.2.3.80;4.2.3.171;4.2.3.170;4.2.3.146;4.2.3.120;4.2.3.117;4.2.3.116;4.2.3.184;4.2.3.135;4.2.3.17;4.2.3.-|4.2.3.133;4.2.3.159;4.2.3.176;4.2.3.98;4.2.3.-|4.2.3.129;4.2.3.110;4.2.3.76;4.2.3.191;4.2.3.61;4.2.3.9;4.2.3.6;4.2.3.64;4.2.3.73,4.2.3,4.2.3;5.5.1;4.2.1;3.1.7;2.5.1,4.2.3,4.2.3
32692,4.2.3.106,4.2.3,3.3.2;4.2.1;5.5.1;4.3.1,4.2.3.114;2.5.1.10;2.5.1.20;4.2.3.51;4.2.3.115;4.2.3.117;4.2.3.105;4.2.3.120;4.2.3.121;4.2.3.119,4.2.3,4.2.3;2.5.1;3.1.7;2.7.7;5.4.4,4.2.3,4.2.3
32716,1.1.1.n5,1.1.1,5.5.1;2.5.1;2.4.1;2.3.1,1.1.1.41;1.1.1.417;1.3.1.25;5.3.3.1;1.1.1.170;1.1.1.27,1.1.1,1.1.1;1.3.1;1.4.1;1.17.1;5.4.99,1.1.1,1.1.1
33112,4.2.3.127,4.2.3,2.5.1;4.2.3;5.5.1;3.1.1,4.2.3.133;4.2.3.129;4.2.3.-|4.2.3.128;4.2.3.172;4.2.3.98;4.2.3.173;4.2.3.62;4.2.3.-|4.2.3.126;4.2.3.170;4.2.3.64;4.2.3.204;4.2.3.96;4.2.3.53;4.2.3.67;4.2.3.171;4.2.3.165;4.2.3.88;4.2.3.72;4.2.3|4.2.3.-|4.2.3.56;4.2.3.24;4.2.3.160;4.2.3.80;4.2.3.73;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.13;4.2.3.97;4.2.3.-|4.2.3.125;4.2.3.-|4.2.3.162;4.2.3.68;4.2.3.89;4.2.3.57;4.2.3.87;4.2.3.137;4.2.3.21;4.2.3.61;4.2.3.198|4.2.3.66;4.2.3.9;4.2.3.37;4.2.3.74;4.2.3.7;4.2.3.90;4.2.3.181;4.2.3.143;4.2.3.166;4.2.3.39;4.2.3.82;4.2.3.123;4.2.3.179;4.2.3.157;4.2.3.75;4.2.3.77;4.2.3.135,4.2.3,4.2.3;5.5.1;2.5.1;3.1.7;5.4.99,4.2.3,4.2.3
33416,3.7.1.18,3.7.1,3.3.2;5.5.1;4.2.1;4.1.2,3.7.1.18;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,,4.2.1;3.7.1;3.1.1;4.1.1;1.13.12,3.7.1,3.7.1
33468,1.14.19.41,1.14.19,1.14.19;1.14.13;1.14.14;1.14.12,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.54;1.14.15.16;1.14.14.25;1.14.14.1,1.14.19;1.3.1,1.14.19;1.14.13;1.3.1;1.6.3;1.14.12,1.14.19,1.14.19
33496,2.5.1.n9,2.5.1,2.5.1;3.1.1;2.7.7;2.4.1,2.5.1.41;4.2.3.188;4.2.3.-|4.2.3.130;2.5.1.32;2.5.1.21;2.5.1.11,4.2.3;2.5.1,2.5.1;4.2.3;3.1.7;6.1.1;4.6.1,2.5.1,2.5.1
33564,2.7.1.91,2.7.1,2.7.1;3.1.1;2.4.1;2.8.2,2.7.1.91;6.3.4.14;6.3.4.14|6.4.1.1;2.7.1.119;2.7.1.138;2.7.1.107;2.7.2.2,2.7.1,2.7.1;2.7.8;2.7.4;2.7.6;2.7.11,2.7.1,2.7.1
33752,3.1.3.27,3.1.3,3.1.3;3.1.7;2.6.99;3.1.4,3.1.3.27;2.3.1.15|2.3.1.51|2.7.7.41|2.7.8.5|3.1.3.27,3.1.3,3.1.3;3.1.4;3.6.1;3.6.5;3.6.4,3.1.3,3.1.3
33820,5.3.3.19,5.3.3,5.3.3;4.2.1;5.5.1;5.3.2,4.1.1.100;3.1.1.-|3.1.1.91;1.1.1.71;5.3.3.19;1.1.1.37,1.17.3,5.3.3;2.6.1;5.1.99;5.5.1;5.1.2,5.3.3,5.3.3
33924,1.14.14.108,5.5.1,5.5.1;3.3.2;5.4.99;4.2.1,1.14.14.108|1.14.14.155;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16;6.3.5.9;6.3.5.-|6.3.5.13;2.6.1.19;6.3.5.10,5.4.99,3.1.1;4.1.1;5.5.1;1.14.13;4.2.1,5.5.1,5.5.1
33952,2.4.1.285,2.4.1,2.4.99;2.8.2;2.7.7;3.1.1,3.2.1.183;2.4.1.101;2.4.1.40;2.4.1.149;2.4.1.-|2.4.1.292;2.4.1.143;2.4.1.-|2.4.1.291;2.4.1.150;2.4.1.102;2.4.1.145;2.4.1.313;2.4.1.155;2.4.1.224;2.4.1.227,2.4.1,2.4.1;2.4.2;3.6.1;2.7.8;2.7.7,2.4.1,2.4.1
33976,3.2.1.182,3.2.1,3.2.1;2.4.2;3.1.1;2.4.1,3.2.1.-|3.2.1.182;2.4.1.202;3.2.1.74;4.2.2.13;2.4.1.25;2.4.1.320;2.4.1.31;2.4.1.20;2.4.1.8;2.4.1.279;2.4.1.281;2.4.1.245;3.2.1.20|3.2.1.21,3.2.1,3.2.1;2.4.1;4.2.1;5.4.99;2.3.1,3.2.1,3.2.1
34024,1.1.1.328,1.3.1,1.1.1;1.5.1;1.2.1;1.3.1,1.1.1.328;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.14.13.223;1.3.1.77,1.14.12,1.1.1;1.3.1;1.17.1;1.6.5;1.12.1,1.1.1,1.1.1
34044,2.4.2.49,2.4.2,2.7.7;3.1.1;2.7.8;2.7.1,2.4.2.14;2.4.2.10|2.4.2.9,2.4.1,2.4.2;2.7.7;2.5.1;2.4.1;2.7.4,2.4.2,2.4.2
34116,1.5.1.43,1.5.1,2.1.1;1.3.8;1.16.1;1.21.98,1.5.1.43;1.6.3.2;1.11.1.21;1.12.1.3|1.12.1.5,1.5.1;1.3.1,1.5.1;1.2.1;1.17.1;1.6.3;1.14.13,1.5.1,1.5.1
34180,3.1.1.93,3.2.1,3.1.1;3.5.1;2.4.1;5.5.1,2.4.1.17;3.2.1.167;3.2.1.139;3.1.1.35;5.3.1.12,3.2.1,3.2.1;2.4.1;2.3.1;5.4.99;3.1.4,3.2.1,3.2.1
34208,2.4.1.282,2.4.1,2.7.7;2.4.1;2.4.2;2.7.1,2.4.1.247;2.4.1.282;2.4.1.211;2.4.1.320;2.4.1.216;2.4.1.321;2.4.1.329;2.4.1.230;2.4.1.339;2.4.1.279;2.4.1.352;2.4.1.31;2.4.1.281;2.4.1.8;2.4.1.20;2.4.1.231;2.4.1.64;2.4.1.1;2.4.1.7;2.4.1.280;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.2.2|2.4.2.3|2.4.2.4,2.4.1,2.4.1;2.4.2;3.1.3;2.7.7;2.7.4,2.4.1,2.4.1
34464,4.2.3.140,4.2.3,3.3.2;5.5.1;4.2.3;4.2.1,4.2.3.140;4.2.3.186;4.2.3.99;4.2.3.193;4.2.3.28;4.2.3.44;4.2.3.35;4.2.3.18;4.2.3.32;4.2.3.31;4.2.3.103;4.2.3.185;4.2.3.192;4.2.3.141;4.2.3.-|4.2.3.131;4.2.3.183;4.2.3.190;4.2.3.147;4.2.3.18|4.2.3.29;4.2.3.30;4.2.3.196|4.2.3.fr;4.2.3.19;4.2.3.45;4.2.3.34;4.2.3.46;4.2.3.189;3.1.7.4;4.2.3.42;4.2.3.36;4.2.3.80;4.2.3.67;4.2.3.65;4.2.3.78;2.5.1.153|3.1.7.9;4.2.3.79;3.1.7.12;4.2.3.54;4.2.3.81;4.2.3.55;4.2.3.136;4.2.3.6;4.2.3.133;4.2.3.204;4.2.3.51;4.2.3.68;4.2.3.160;4.2.3.-|4.2.3.104,4.2.3,4.2.3;2.5.1;3.1.7;2.7.7;5.4.4,4.2.3,4.2.3
34492,3.2.1.184,3.6.1,3.5.1;3.5.3;3.1.2;3.1.1,3.2.1|3.2.1.-|3.2.1.184;3.6.1.57;2.4.1.-|2.4.1.291;2.4.1.227,3.6.1;2.4.1,2.4.1;3.2.1;3.6.1;5.1.3;2.4.2,3.6.1,3.6.1
34512,2.4.1.290,2.4.1,3.1.1;2.7.7;2.8.2;3.6.1,2.4.1.-|2.4.1.291;2.4.1.-|2.4.1.292;2.4.1.306;2.4.1.227,2.4.1,2.4.1;2.4.2;2.7.8;3.2.1;2.7.7,2.4.1,2.4.1
34776,1.1.1.170,1.1.1,2.1.1;1.16.1;1.21.98;1.4.1,1.1.1.170;1.1.1.417;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.170|1.1.1.418;5.3.3.1;1.1.1.41;1.3.1.25;1.1.1.145;1.1.1.270;1.14.18.9;1.1.1.51;1.1.1.1,1.1.1,1.1.1;1.17.1;1.4.1;1.3.1;1.14.13,1.1.1,1.1.1
34776,1.1.1.170,1.1.1,2.1.1;1.16.1;1.21.98;1.4.1,1.1.1.170;1.1.1.417;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.170|1.1.1.418;5.3.3.1;1.1.1.41;1.3.1.25;1.1.1.145;1.1.1.270;1.14.18.9;1.1.1.51;1.1.1.1,1.1.1,1.1.1;1.17.1;1.4.1;1.3.1;1.14.13,1.1.1,1.1.1
35400,2.3.1.213,2.4.1,2.4.1;2.8.2;3.1.1;1.1.1,2.3.1.103;2.3.1.91;2.4.1.25;3.2.1.58;3.2.1.175;3.2.1.62;2.4.1.300;3.2.1.74;2.4.1.299|2.4.1.300;3.2.1.161|3.2.1.21,2.4.1;3.1.1,2.4.1;5.1.3;2.3.1;2.7.1;3.2.1,2.4.1,2.4.1
35488,1.14.14.87,1.14.14,1.14.14;1.14.19;1.14.12;1.14.13,1.14.14.13;1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.15;1.14.14.8;1.14.19.56;1.5.1.39;1.14.14.46;1.14.14.108;1.14.99.46;1.14.14.30;1.14.19.9;1.13.12.16;1.14.14.22,1.14.14,1.14.14;1.14.19;1.14.99;1.5.1;3.5.99,1.14.14,1.14.14
35516,2.3.1.214,2.3.1,2.3.2;2.3.1;2.4.1;2.8.3,2.3.1.172;2.3.1.119;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.171;2.3.1.116;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.39,2.3.1,2.3.1;6.2.1;3.1.2;2.3.3;2.3.2,2.3.1,2.3.1
35532,1.3.3.13,1.5.3,1.3.3;1.21.3;1.13.12;1.4.3,1.3.3.13;1.4.3.3;1.4.3.13;1.1.3.15;1.3.3.16;1.17.3.2;1.8.3.5;1.14.18.1;1.8.3.3;1.4.3.2,1.21.3,1.3.3;1.4.3;1.17.3;1.8.3;1.21.3,1.3.3,1.3.3
35580,2.3.1.n12,2.3.1,2.8.2;2.4.99;2.4.1;3.1.1,3.2.1.74;3.2.1.20|3.2.1.70;3.2.1.114;3.2.1.113;3.2.1.23,2.7.7,2.3.1;3.2.1;2.4.1;5.4.99;5.3.1,3.2.1,3.2.1
35624,2.3.2.1,2.3.2,3.1.2;3.5.1;3.13.1;2.3.3,2.3.2.2|6.3.1.2,3.5.1,2.3.2;5.1.1;3.5.1;4.2.1;2.6.1,2.3.2,2.3.2
35672,4.2.1.142,4.2.1,4.1.99;1.14.13;1.14.99;4.1.1,6.3.2.14;1.16.8.1;5.6.1.9;2.1.1.342;1.11.1.7,3.1.1,4.2.1;1.14.13;3.7.1;1.13.12;3.3.2,4.2.1,4.2.1
35740,1.14.15.6,1.14.15,1.5.7;1.14.15;1.7.7;1.12.7,1.14.15.6;1.14.99.9;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.70;1.4.3.4;1.13.11.15;1.1.99.8;1.14.13.78;1.14.13.144|1.14.14.111;1.14.13.79;1.14.19.21;1.1.3.6,1.14.15,1.14.15;1.14.19;1.14.99;1.2.7;4.2.1,1.14.15,1.14.15
35748,4.2.3.142,4.2.3,2.5.1;5.5.1;4.2.3;3.3.2,4.2.3.65;4.2.3.142;4.2.3.123;4.2.3.67;4.2.3.101|4.2.3.102;4.2.3.81;4.2.3.54;2.5.1|2.5.1.31|2.5.1.M1;4.2.3.133;2.5.1.88;4.2.3.55;2.5.1.87;4.2.3.22;4.2.3.204;4.2.3.24;4.2.3.160;4.2.3.80;4.2.3.7;4.2.3.62;4.2.3.87;4.2.3.79;2.5.1.86;4.2.3.136;4.2.3.-|4.2.3.104;4.2.3.-|4.2.3.162;4.2.3.96;4.2.3.-|4.2.3.129;4.2.3.82;4.2.3.21;4.2.3.68;4.2.3.76;4.2.3.197;4.2.3.73;4.2.3.165;4.2.3.74;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.181;4.2.3.90,4.2.3,4.2.3;2.5.1;3.1.7;5.5.1;5.4.99,4.2.3,4.2.3
35796,2.4.1.301,2.4.1,2.8.2;2.4.99;1.8.99;3.1.1,2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.284;2.4.1.87;2.4.1.22;2.4.1.-|2.4.1.283;2.4.1.338;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.245;2.4.1.13;2.4.1.15,2.4.1,2.4.1;2.4.2;2.7.7;3.6.1;2.7.4,2.4.1,2.4.1
35812,4.2.1.139,4.2.1,3.5.1;4.1.1;4.2.1;2.1.2,1.1.1.246|1.1.1.348;1.3.1.45;4.2.1.139;1.14.13.53|1.14.13.89;1.14.14.93;2.4.1.91;2.4.1.170;1.14.19.72;2.4.1.326;3.2.1.21,4.2.1,4.2.1;3.2.1;3.1.3;4.1.2;3.1.4,4.2.1,4.2.1
35816,2.4.2.54,2.4.2,3.1.1;2.3.2;2.4.1;2.3.1,2.4.2.54;2.4.2.19;2.4.2.11;2.4.2.14;2.4.2.8,2.4.2,2.4.2;4.1.1;2.7.7;2.5.1;2.4.1,2.4.2,2.4.2
35952,2.5.1.105,2.5.1,2.3.1;3.5.4;2.3.2;3.5.1,2.5.1.15;2.5.1.105;2.5.1.15|2.7.6.3;2.5.1.21;2.5.1.75,,2.5.1;2.7.7;4.2.3;6.3.4;6.3.2,2.5.1,2.5.1
36052,3.2.1.185,3.2.1,3.1.1;3.2.1;2.4.1;2.4.2,3.2.2.1;3.2.2.8;3.2.1.55;3.2.1.193;3.2.1.22,3.2.1,3.2.1;2.4.1;4.2.1;3.6.1;2.4.2,3.2.1,3.2.1
36056,3.5.4.11,3.5.4,3.5.4;3.5.1;3.5.3;3.4.13,3.5.4.11;3.5.4.45|3.5.99.-;3.8.1.8;3.5.4.26;3.5.1.5,,3.5.4;3.5.1;3.5.99;1.7.1;1.7.99,3.5.4,3.5.4
36068,2.1.1.196,2.1.1,2.1.1;2.5.1;1.3.7;2.3.1,2.1.1.132;2.1.1.196;2.1.1.133;2.1.1.151;2.1.1.107,2.1.1,2.1.1;2.5.1;1.17.98;2.8.4;1.3.98,2.1.1,2.1.1
36128,2.1.1.275,2.1.1,2.1.1;1.3.7;2.5.1;2.3.1,2.1.1.275|2.1.1.276;2.1.1.351|2.1.1.go;2.1.1.112;2.1.1.344;2.1.1.314;2.1.1.77,2.1.1,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1
36128,2.1.1.275,2.1.1,2.1.1;1.3.7;2.5.1;2.3.1,2.1.1.275|2.1.1.276;2.1.1.351|2.1.1.go;2.1.1.112;2.1.1.344;2.1.1.314;2.1.1.77,2.1.1,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1
36256,1.14.16.5,1.14.16,1.4.3;1.3.3;1.13.12;3.5.99,1.14.16.5;1.5.1.34;1.14.16.2;1.14.16.1;1.14.16.1|1.14.16.4;1.5.1.33;1.14.16.7;1.14.12.17;1.14.13.167;1.1.99.8;1.13.11.49;1.14.17.3;1.1.3.30;1.7.3.6;1.14.12.22;1.1.3.13;1.1.3.7,5.5.1,1.14.16;3.5.4;1.5.1;1.5.99;4.2.1,1.14.16,1.14.16
36280,1.14.13.178,1.14.13,1.14.13;1.14.14;1.14.19;1.14.99,1.13.12.-|1.14.13.178;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3,1.14.13,1.14.13;1.6.3;1.17.1;1.14.19;1.14.12,1.14.13,1.14.13
36320,1.2.1.84,1.2.1,1.3.7;2.1.1;1.4.1;1.12.99,1.2.1.84;2.3.1.119;2.3.1.41;2.3.1.85;2.3.1.86;1.2.1|1.2.1.50;1.2.1.42|1.2.1.n2;2.3.1.295;2.3.1.111;1.2.1.80;1.3.1.38;1.3.1.8;1.2.1.44;1.1.1.330|1.1.1.36,1.2.1,1.2.1;1.1.1;2.3.1;1.8.1;6.2.1,1.2.1,1.2.1
36356,2.5.1.114,2.5.1,2.5.1;2.1.1;2.3.1;4.2.3,2.3.1.184;2.5.1.43;2.5.1.114;2.5.1.25;2.5.1.108;2.5.1.38;2.3.1.228;2.3.1.229;2.1.1.216;2.1.1.213,4.1.99,2.5.1;2.1.1;1.17.98;3.13.2;2.8.4,2.5.1,2.5.1
36568,1.1.1.356,1.1.1,2.4.1;2.4.2;1.1.1;1.3.1,1.1.1.356;1.1.1.-|1.1.1.341|4.2.1.-;1.-.-.-|1.1.1.342;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.271,1.1.1,1.1.1;1.17.1;5.1.3;1.4.1;1.12.1,1.1.1,1.1.1
36580,1.1.1.266,1.1.1,1.3.1;1.1.1;1.5.1;2.4.1,1.1.1.133;1.1.1.339|1.1.1.344;1.1.1.364;1.1.1.266;1.1.1.135|1.1.1.187;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.17.1;5.1.3;1.3.1;1.4.1,1.1.1,1.1.1
36608,1.14.11.41,1.14.11,1.14.11;1.14.20;1.13.12;4.1.1,1.14.20.7;1.14.11.21;1.14.11.8;1.14.11.67;1.14.11.76;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.14.11.28;1.14.11.33;1.14.11.39;1.14.11.-|1.14.11.55;1.14.11.51;1.14.11.53,1.14.11,1.14.11;1.14.20;1.13.12;1.13.11;2.6.1,1.14.11,1.14.11
36652,2.1.1.284,2.1.1,2.1.1;2.5.1;1.3.8;1.3.7,2.1.1.201,2.1.1,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98,2.1.1,2.1.1
36664,2.3.1.226,2.3.1,2.3.2;2.3.3;6.2.1;3.1.2,2.3.1.119;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.161;2.3.1|2.3.1.-|2.3.1.206;2.3.1.165;2.3.1.156;2.3.1.239;2.3.1.236;2.3.1.237;2.3.1.235;2.3.1.289;2.3.1|2.3.1.39|2.3.1.74,2.3.1,2.3.1;3.1.2;1.2.1;2.3.3;1.2.7,2.3.1,2.3.1
36704,6.3.3.6,6.3.4,6.2.2;3.1.2;6.2.1;1.4.4,6.3.1.14;6.3.3.4;6.3.1.1|6.3.5.4,6.3.3,6.3.3;6.3.2;6.3.1;6.3.4;3.5.2,6.3.3,6.3.3
36824,2.7.8.39,2.7.8,2.8.2;3.1.1;2.4.1;2.4.99,2.7.8.38;2.7.8.34;2.7.8.11;5.5.1.4;2.7.8.8;2.7.8.-|2.7.8.44;2.7.8.46;2.7.8.45;2.7.8.14;4.6.1.15;2.4.99.13;2.4.99.1;2.7.6.1,2.7.8,2.7.8;4.6.1;2.7.7;2.7.6;2.7.4,2.7.8,2.7.8
36904,2.1.1.290,2.1.1,2.1.1;2.5.1;1.3.7;1.3.8,2.1.1.290;2.1.1.282;2.1.1.228;2.1.1.187;2.1.1.209;2.1.1.188,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
37052,1.3.7.15,1.3.7,1.8.7;1.8.98;1.14.15;1.5.7,6.3.2.25;6.3.4.3,,1.3.7;1.18.6;3.6.5;3.6.4;1.6.1,1.3.7,1.3.7
37076,2.8.4.5,2.1.1,2.1.1;1.3.7;7.2.1;1.20.4,2.8.1.8,2.8.4;2.1.1,2.8.4;2.1.1;1.8.98;1.21.98;2.8.1,2.1.1,2.1.1
37192,3.1.4.37,3.1.4,3.1.1;3.1.6;3.1.4;1.8.99,3.1.4.37;6.3.2.14;3.1.4.16;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16;6.3.5.-|6.3.5.13;6.3.5.9;6.3.1.12;2.7.1.181;6.3.5.10,3.1.4,3.1.4;4.6.1;6.5.1;2.7.8;2.4.3,3.1.4,3.1.4
37460,2.7.4.24,2.7.4,2.7.4;2.7.7;2.7.1;2.7.8,2.7.4.21;2.7.4.24;2.7.4.23;6.5.1.9;2.7.1.66;2.7.4.1,2.7.4;2.7.1,2.7.4;2.7.1;2.7.6;2.7.7;2.7.2,2.7.4,2.7.4
37668,2.4.1.313,2.4.1,2.4.1;2.4.2;3.1.1;2.7.7,2.4.1.306;2.4.1.250;2.4.1.-|2.4.1.283;2.4.1.313;2.4.1.122|2.4.1.307;2.4.1.148;3.2.1.183;2.4.1.335;2.4.1.147;2.4.1.187;2.4.1.102;2.4.1.149;2.4.1.87;2.4.1.145;2.4.1.150;2.4.1.312;2.4.1.40,2.4.1,2.4.1;2.4.2;2.7.7;3.6.1;2.7.1,2.4.1,2.4.1
37876,2.1.1.288,2.1.1,2.1.1;2.5.1;1.3.7;2.3.1,2.1.1.-|2.1.1.278;2.1.1.145;2.1.1|2.1.1.163,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
37908,1.13.11.77,1.13.11,1.1.3;1.13.11;1.21.3;1.13.99,1.14.18.4;1.14.19.6;1.14.19.22;1.14.19.34;1.14.19.23;1.13.11.77;1.13.11.62;1.13.11.58;1.13.11.-|1.13.11.61;1.13.11.12|1.13.11.31|1.13.11.33;1.13.11.45;1.14.19.45;1.13.11.44|1.13.11.60;1.14.99.1;1.13.11.34,1.13.11,1.13.11;4.2.1;1.14.19;5.4.4;5.3.3,1.13.11,1.13.11
37928,4.2.1.152,4.2.1,1.1.3;1.21.3;1.13.11;1.5.3,4.2.1.152;1.13.11.40;5.4.4.7;1.13.11.31;1.1.1.232;1.1.1.141;3.1.1.4,4.2.1,4.2.1;5.4.4;1.11.2;3.7.1;1.13.11,4.2.1,4.2.1
37932,5.4.4.7,5.4.4,5.4.4;5.3.99;5.4.2;1.11.2,5.4.4.7;1.13.11.40;4.2.1.152;1.14.14.1,5.4.4;1.13.11,5.4.4;4.2.1;1.13.11;3.3.2;5.2.1,5.4.4,5.4.4
37980,2.1.1.295,2.1.1,2.1.1;2.5.1;3.5.4;1.5.8,2.1.1.295;2.1.1.329;2.1.1.95;2.1.1.132;2.1.1.201,2.1.1,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98,2.1.1,2.1.1
38152,3.13.1.7,4.4.1,1.8.2;1.2.99;1.4.9;1.8.1,3.13.1.5;1.3.99.36;3.5.5.8;1.14.14.1,5.1.1,1.17.98;4.1.1;2.8.1;1.14.19;1.8.2,1.8.2,1.17.98|3.13.1|4.4.1|5.1.1
38192,1.14.14.14,1.14.14,6.3.1;4.1.1;3.5.2;6.7.1,1.14.14.14;1.14.14.13;1.14.14.5;1.14.14.3;1.14.14.28;1.14.14.46;1.14.19.56;1.14.14.15;1.14.14.8;1.13.12.16;1.5.1.39;1.14.14.1,1.14.14,1.14.14;1.14.19;1.14.99;3.5.99;1.13.11,1.14.14,1.14.14
38296,1.1.99.39,1.1.99,1.1.99;1.21.98;1.5.99;1.3.99,1.1.1.27|1.1.1.272|1.1.1.95|1.1.99.2,,1.1.99;1.14.99;4.1.3;1.1.2;1.13.11,1.1.99,1.1.99
38340,3.2.1.195,3.2.1,3.1.1;3.3.2;3.5.1;2.4.1,3.2.1.195;3.2.1.193;3.2.1.117;3.2.1.24;3.2.1.191|3.2.1.193|3.2.1.z;3.2.1.20|3.2.1.70;3.2.1.194;3.2.1.192;3.2.1.114;3.2.1.113;2.4.1.99;3.2.1.23,3.2.1,3.2.1;4.2.1;2.3.1;3.2.2;5.4.99,3.2.1,3.2.1
38444,2.3.1.75,2.3.1,3.1.2;2.3.3;2.3.2;3.13.1,2.3.1.84;2.3.1.75;2.3.1.180,3.1.2;2.3.1,2.3.1;3.1.2;6.2.1;1.2.1;2.3.3,2.3.1,2.3.1
38852,4.2.1.154,4.2.1,4.2.1;4.1.99;4.3.1;1.13.12,4.2.1.154;1.13.12.17;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,,3.7.1;4.1.1;4.2.1;1.13.11;1.13.12,4.2.1,4.2.1
40052,4.2.1.151,4.2.1,4.2.1;1.13.11;4.3.1;1.13.12,2.6.1.85;4.1.3.45;4.1.3.40;4.1.3.27,,4.1.3;4.2.1;3.3.2;5.4.4;5.3.3,4.2.1,4.1.3
40300,1.14.15.35,1.14.15,1.14.15;2.8.1;1.8.3;1.5.7,1.14.13.-|1.14.13.188;1.14.13.72;1.14.13.70;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.90;1.14.14.18;1.13.12.17;1.14.13.79;1.14.99.9,1.14.15,1.14.15;1.14.19;4.2.1;1.17.7;1.14.13,1.14.15,1.14.15
40400,1.6.3.5,1.6.3,1.14.18;1.14.19;1.6.3;1.14.99,1.6.3.5;1.14.13.225|1.6.3.1;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3,1.6.3;1.3.1,1.6.3;1.1.3;1.11.1;1.14.13;1.14.12,1.6.3,1.6.3
40444,2.7.1.184,2.7.1,2.8.2;2.7.1;2.7.7;3.1.1,2.7.1.3;2.7.1.11|2.7.1.144|2.7.1.56,2.7.1,2.7.1;2.7.4;2.7.11;2.7.6;2.7.8,2.7.1,2.7.1
41545,2.1.1.306,2.1.1,2.1.1;1.3.7;2.3.1;1.8.99,2.1.1.307;2.1.1.305;2.1.1.101;2.1.1.237;2.1.1.164;2.1.1.102;2.1.1.238;2.1.1.129;2.1.1.267;2.1.1.53;2.1.1.285;2.1.1.315;2.1.1.365;2.1.1.239;2.3.1.231;2.1.1.292;2.8.4.5;2.1.1.112;2.1.1.231;2.1.1.62;2.1.1.229;2.1.1.35,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
