reaction,left_comp,right_comp,left_smiles,right_smiles
R08380,11-cis-Retinol // NADP//,11-cis-Retinal // NADPH // H//,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C\C(=C\CO)\C)/C.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C\C(=C\C=O)\C)/C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R13260,Long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein],Long-chain trans-2-enoyl-[acyl-carrier protein] // H2O,CC[C@H](CC(=O)S)O,CC/C=C/C(=O)S.O
R11513,12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d // H2O,12-Ethyl-8-isobutylbacteriochlorophyllide d,CCC1=C2C=C3C(=C(C(=N3)C=C4C(=C(C(=CC5=NC(=C6CC(=O)C1=C6[N-]2)[C@H]([C@@H]5C)CCC(=O)O)[N-]4)C)C=C)C)CC(C)C.[Mg+2].O,CCC1=C2C=C3C(=C(C(=N3)C=C4C(=C(C(=CC5=NC(=C6CC(=O)C1=C6[N-]2)[C@H]([C@@H]5C)CCC(=O)O)[N-]4)C)C(C)O)C)CC(C)C.[Mg+2]
R03153,Acetyl-CoA // (S)-2-Methylmalate,Acetate // (3S)-Citramalyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O.C[C@](CC(=O)O)(C(=O)O)O,CC(=O)O.C[C@](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)(C(=O)O)O
R10897,Geranylgeranyl diphosphate // H2O,(R)-Nephthenol // Diphosphate,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C.O,C/C/1=C\CC/C(=C/C[C@@H](CC/C(=C/CC1)/C)C(C)(C)O)/C.OP(=O)(O)OP(=O)(O)O
R00772,D-Mannose 6-phosphate,D-Fructose 6-phosphate,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)OP(=O)(O)O,C([C@@H]1[C@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O
R12885,3-Dehydroshikimate // NADP//,"3,5-Dehydroshikimate // NADPH // H//",C1[C@H]([C@@H](C(=O)C=C1C(=O)O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,C1C(=CC(=O)[C@H](C1=O)O)C(=O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R03921,Sucrose 6-phosphate // H2O,D-Fructose // D-Glucose 6-phosphate,O=P(O)(O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.O,C([C@@H]1[C@H]([C@@H](C(O1)(CO)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O
R04185,(S)-3-(Imidazol-5-yl)lactate // NAD//,Imidazol-5-yl-pyruvate // NADH // H//,C1=C(NC=N1)C[C@@H](C(=O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,C1=C(NC=N1)CC(=O)C(=O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R01867,(S)-Dihydroorotate // Fumarate,Orotate // Succinate,C1[C@H](NC(=O)NC1=O)C(=O)O.C(=C/C(=O)O)\C(=O)O,C1=C(NC(=O)NC1=O)C(=O)O.C(CC(=O)O)C(=O)O
R11090,ATP // Protein-L-arginine,ADP // Protein N(omega)-phospho-L-arginine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.*NC(=O)[C@H](CCCNC(=N)N)NC(*)=O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.*NC(=O)[C@H](CCCNC(=N)NP(=O)(O)O)NC(*)=O
R05075,Tetradecanoyl-[acp] // Lauroyl-KDO2-lipid IV(A),KDO2-lipid A // Acyl-carrier protein,*SC(=O)CCCCCCCCCCCCC.CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@@]3(C[C@H]([C@H]([C@H](O3)[C@@H](CO)O)O)O[C@@]4(C[C@H]([C@H]([C@H](O4)[C@@H](CO)O)O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OP(=O)(O)O)CO[C@@]2(C[C@H]([C@H]([C@H](O2)[C@@H](CO)O)O)O[C@@]3(C[C@H]([C@H]([C@H](O3)[C@@H](CO)O)O)O)C(=O)O)C(=O)O)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OP(=O)(O)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC.*S
R13395,C22966 // H2O,C22967 // Unsaturated fatty acid,*C(=O)OC(COC([1*])=O)COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO[C@H]3O[C@H](COP(=O)(O)OCCN)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](COP(=O)(O)OCCNC([2*])=O)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@@H]2OP(=O)(O)OCCN)[C@H](O)[C@H]1N.O,[1*]C(=O)OCC(O)COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO[C@H]3O[C@H](COP(=O)(O)OCCN)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](COP(=O)(O)OCCNC([2*])=O)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@@H]2OP(=O)(O)OCCN)[C@H](O)[C@H]1N.C(=O)O
R12537,1-Acyl-sn-glycero-3-phosphoserine // H2O,Glycerophosphoserine // Fatty acid,*C(=O)OCC(O)COP(=O)(O)OC[C@H](N)C(=O)O.O,C([C@@H](C(=O)O)N)OP(=O)(O)OCC(CO)O.*C(=O)O
R07996,Liquiritigenin // 2-Oxoglutarate // Oxygen,Garbanzol // Succinate // CO2,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O.C(CC(=O)O)C(=O)C(=O)O.O=O,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C=C3)O)O)O.C(CC(=O)O)C(=O)O.C(=O)=O
R06393,"(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone // H2O",(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate,C=C(C)[C@H]1CC[C@H](C)C(=O)OC1.O,C=C(C)[C@H](CO)CCC(C)C(=O)O
R07651,D-Alanyl-D-alanine // H2O,2 D-Alanine,C[C@H](C(=O)N[C@H](C)C(=O)O)N.O,C[C@H](C(=O)O)N
R02991,"2-Oxo-2,3-dihydrofuran-5-acetate // H2O",3-Oxoadipate,C1C=C(OC1=O)CC(=O)O.O,C(CC(=O)O)C(=O)CC(=O)O
R10092,HCO3- // H//,CO2 // H2O,C(=O)(O)[O-].[H+],C(=O)=O.O
R02978,Sphinganine // NADP//,3-Dehydrosphinganine // NADPH // H//,CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,CCCCCCCCCCCCCCCC(=O)[C@H](CO)N.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R05399,"2-Hydroxy-1,4-benzoquinone // NADH // H//","Benzene-1,2,4-triol // NAD//",C1=CC(=O)C(=CC1=O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],C1=CC(=C(C=C1O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
R10508,"3,4-Dehydrolycopene",Torulene,CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(C)C)/C)/C
R04945,O-Acetyl-L-homoserine // L-Selenocysteine,L-Selenocystathionine // Acetate,CC(=O)OCC[C@@H](C(=O)O)N.C([C@@H](C(=O)O)N)[SeH],C(C[Se]C[C@@H](C(=O)O)N)[C@@H](C(=O)O)N.CC(=O)O
R10960,10 Malonyl-CoA,Tetracenomycin F2 // 10 CoA // 10 CO2 // 2 H2O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,CC(=O)c1c(/C=C(/O)CC(=O)O)cc2cc3cc(O)cc(O)c3c(O)c2c1O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O.C(=O)=O.O
R09248,"trans,trans-Farnesyl diphosphate // 5 Isopentenyl diphosphate",all-trans-Octaprenyl diphosphate // 5 Diphosphate,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C.CC(=C)CCOP(=O)(O)OP(=O)(O)O,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C.OP(=O)(O)OP(=O)(O)O
R12689,Mercaptopyruvate // [Protein]-L-cysteine,Pyruvate // [Protein]-S-sulfanyl-L-cysteine,C(C(=O)C(=O)O)S.*NC(=O)[C@H](CS)NC(*)=O,CC(=O)C(=O)O.*NC(=O)[C@H](CSS)NC(*)=O
R08541,"trans,trans-Farnesyl diphosphate",beta-Caryophyllene // Diphosphate,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C.OP(=O)(O)OP(=O)(O)O
R07252,Acetyl-CoA // 10-Desacetyltaxuyunnanin C,CoA // Taxuyunnanin C,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O.C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](O)C3=C(C)C[C@H](OC(C)=O)[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O.C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](OC(C)=O)C3=C(C)C[C@H](OC(C)=O)[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C
R01909,ATP // Pyridoxine,ADP // Pyridoxine phosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.CC1=NC=C(C(=C1O)CO)CO,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.CC1=NC=C(C(=C1O)CO)COP(=O)(O)O
R12348,"3 3'-(Hydroxy)phthioceranyl-2'-palmitoyl(stearoyl)-2-O-sulfo-alpha,alpha-trehalose","3,6,6'-Tris-(hydroxy)phthioceranyl-2-palmitoyl(stearoyl)-2'-sulfo-alpha,alpha-trehalose // 2 2'-Palmitoyl/stearoyl-2-O-sulfo-alpha,alpha-trehalose",CCC[C@H]([C@H](C)C[C@H](C)C(=O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1OC(=O)CC)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)OS(=O)(=O)O)CO)O)O,CCC[C@H]([C@H](C)C[C@H](C)C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)[C@@H](C)C[C@@H](C)[C@@H](CCC)O)O)OC(=O)[C@@H](C)C[C@@H](C)[C@@H](CCC)O)OC(=O)CC)OS(=O)(=O)O)O)O)O.CCC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)OS(=O)(=O)O)CO)O)O
R04824,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane // NAD//","7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one // NADH // H//",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)O)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R09708,Geraniol,(//)-Linalool,CC(=CCC/C(=C/CO)/C)C,C=C[C@@](C)(O)CCC=C(C)C
R00205,Methylglyoxal // NADP// // H2O,Pyruvate // NADPH // H//,CC(=O)C=O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.O,CC(=O)C(=O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R06770,Novobiocic acid // dTDP-5-dimethyl-L-lyxose,Demethyldecarbamoylnovobiocin // dTDP,CC(C)=CCc1cc(C(=O)Nc2c(O)c3ccc(O)c(C)c3oc2=O)ccc1O.Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC(C)(C)[C@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,CC(C)=CCc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](O)[C@@H](O)[C@H]4O)c(C)c3oc2=O)ccc1O.CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O
R12261,"trans,trans-Farnesyl diphosphate",(-)-5-Epieremophilene // Diphosphate,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C,C[C@H]1CCC=C2[C@]1(C[C@@H](CC2)C(=C)C)C.OP(=O)(O)OP(=O)(O)O
R01586,Methylamine // L-Glutamate,Ammonia // N-Methyl-L-glutamate,CN.C(CC(=O)O)[C@@H](C(=O)O)N,N.CN[C@@H](CCC(=O)O)C(=O)O
R10417,Kanamycin A // NADP//,2'-Dehydrokanamycin A // NADPH // H//,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2C(=O)[C@H]([C@@H]([C@H](O2)CN)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R00873,D-Fructose // Ubiquinone,5-Dehydro-D-fructose // Ubiquinol,C([C@@H]1[C@H]([C@@H](C(O1)(CO)O)O)O)O.CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CCC=C(C)C,C(C(=O)[C@H]([C@@H](C(=O)CO)O)O)O.COc1c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c(O)c1OC
R08310,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one // NAD//","5-Phenyl-1,3-oxazinane-2,4-dione // NADH // H//",O=C1NC(O)C(c2ccccc2)CO1.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,O=C1NC(=O)C(c2ccccc2)CO1.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R07635,6-(alpha-D-Glucosaminyl)-1-phosphatidyl-1D-myo-inositol,"6-(alpha-D-Glucosaminyl)-1D-myo-inositol 1,2-cyclic phosphate // 1,2-Diacyl-sn-glycerol",C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@H]([C@H]2OP(=O)(O)OCC(COC=O)OC=O)O)O)O)O)N)O)O)O,N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H]3OP(=O)(O)O[C@H]32)O[C@H](CO)[C@@H](O)[C@@H]1O.*C(=O)OCC(CO)OC(*)=O
R09831,beta-D-4-Deoxy-Delta4-GlcA-(1->4)-beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-D-Glc // H2O,5-Dehydro-4-deoxy-D-glucuronate // beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-D-Glc,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H](C=C(O4)C(=O)O)O)O)O)O.O,C([C@@H]([C@H](C=O)O)O)C(=O)C(=O)O.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
R11192,S-Adenosyl-L-methionine // 7-Demethylmitomycin B,S-Adenosyl-L-homocysteine // Mitomycin B,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.CC1=C(C2=C([C@@H]([C@@]3(N2C[C@H]4[C@@H]3N4)O)COC(=O)N)C(=O)C1=O)O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N.CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@H]2COC(=O)N)O)N4)OC
R01504,"ATP // 2,3-Dihydroxybenzoate","Diphosphate // (2,3-Dihydroxybenzoyl)adenylate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C1=CC(=C(C(=C1)O)O)C(=O)O,OP(=O)(O)OP(=O)(O)O.C1=CC(=C(C(=C1)O)O)C(=O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O
R01409,Cyanohydrin,Cyanide ion // Aldehyde,*C(*)(O)C#N,[C-]#N.*C=O
R08621,3-(2'-Methylthio)ethylmalic acid // NAD//,2-Oxo-5-methylthiopentanoic acid // CO2 // NADH // H//,CSCCC(C(C(=O)O)O)C(=O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,CSCCCC(=O)C(=O)O.C(=O)=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R06470,"6,8a-Seco-6,8a-deoxy-5-oxoavermectin ''1b'' aglycone // NADPH // Oxygen",5-Oxoavermectin ''1b'' aglycone // NADP// // H2O,CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](C/C=C(\C)[C@@H](O)[C@@H](C)/C=C/C=C(\C)[C@]2(O)CC1=O)O[C@@]1(C=C[C@H](C)[C@@H](C(C)C)O1)C3.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.O=O,CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](C/C=C(\C)[C@@H](O)[C@@H](C)/C=C/C=C4\CO[C@H](C1=O)[C@@]42O)O[C@@]1(C=C[C@H](C)[C@@H](C(C)C)O1)C3.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.O
R10605,(S)-Reticuline // S-Adenosyl-L-methionine,(S)-Laudanine // S-Adenosyl-L-homocysteine,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)O)OC.C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)OC)OC.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
R02361,Pectate,4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate // Pectate,[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O[C@@H]2[C@@H]([C@H]([C@H](O[C@@H]2C(=O)O)O[C@@H]3[C@@H]([C@H](C(O[C@@H]3C(=O)O)O)O)O)O)O)C(=O)O)O)O,C1=C(O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@@H]2C(=O)O)O)O)O)C(=O)O.[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O[C@@H]2[C@@H]([C@H]([C@H](O[C@@H]2C(=O)O)O[C@@H]3[C@@H]([C@H](C(O[C@@H]3C(=O)O)O)O)O)O)O)C(=O)O)O)O
