reaction_id,SIMMER_SIMMER pred,merged_output_SIMMER_SIMMER pred,merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_true_EC,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_ec,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_true_EC,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_ec,merged_output_merged_output_merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_true_EC,merged_output_merged_output_merged_output_merged_output_merged_output_ec,merged_output_merged_output_merged_output_merged_output_theia_Prediction,merged_output_merged_output_merged_output_merged_output_SelenzymeRF_All ECs,merged_output_merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_merged_output_CLAIRE_predictions,merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_merged_output_Scaffold_ground_truth_true_EC,merged_output_merged_output_merged_output_merged_output_ec,merged_output_merged_output_merged_output_theia_Prediction,merged_output_merged_output_merged_output_SelenzymeRF_All ECs,merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_CLAIRE_predictions,merged_output_merged_output_merged_output_Scaffold_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_Scaffold_ground_truth_true_EC,merged_output_merged_output_merged_output_ec,merged_output_merged_output_theia_Prediction,merged_output_merged_output_SelenzymeRF_All ECs,merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_CLAIRE_predictions,merged_output_merged_output_Scaffold_ground_truth_REACTION_ID,merged_output_merged_output_Scaffold_ground_truth_true_EC,merged_output_merged_output_ec,merged_output_theia_Prediction,merged_output_SelenzymeRF_All ECs,merged_output_BEC-Pred_Prediction,merged_output_CLAIRE_predictions,merged_output_Scaffold_ground_truth_REACTION_ID,merged_output_Scaffold_ground_truth_true_EC,merged_output_ec,theia_Prediction,SelenzymeRF_All ECs,BEC-Pred_Prediction,CLAIRE_predictions,Scaffold_ground_truth_REACTION_ID,Scaffold_ground_truth_true_EC,ec
51713,5.1.3;5.1.1,5.1.3;5.1.1,5.1.3;5.1.1,5.1.3;5.1.1,5.1.3;5.1.1,5.1.3;5.1.1,5.1.3;5.1.1,,5.1.3,,,5.1.3.40,5.1.3,,,5.1.3.40,5.1.3,,,5.1.3.40,"5.1.3,0.18106688559055328;5.1.2,0.16992895305156708;1.1.1,0.057861290872097015;2.7.4,0.05531000718474388;5.4.99,0.04742008447647095",2.2.1.1;5.3.1.27;2.7.1.1|2.7.1.15|2.7.1.2|2.7.1.4;2.7.1.4,5.4.99,5.1.3;5.3.1;5.1.2;5.1.99,,,5.1.3.40,5.1.3;5.1.2;1.1.1;2.7.4;5.4.99,2.2.1.1;5.3.1.27;2.7.1.1|2.7.1.15|2.7.1.2|2.7.1.4;2.7.1.4,5.4.99,5.1.3;5.3.1;5.1.2;5.1.99,,,5.1.3.40,5.1.3;5.1.2;1.1.1;2.7.4;5.4.99,2.2.1.1;5.3.1.27;2.7.1.1|2.7.1.15|2.7.1.2|2.7.1.4;2.7.1.4,5.4.99,5.1.3;5.1.2;5.3.1;5.1.99,,,5.1.3.40,5.1.3;5.1.2;1.1.1;2.7.4;5.4.99,2.2.1.1;5.3.1.27;2.7.1.1|2.7.1.15|2.7.1.2|2.7.1.4;2.7.1.4,5.1.3,5.1.3;5.1.2;5.3.1;5.1.99,,,5.1.3.40,5.1.3;5.1.2;1.1.1;2.7.4;5.4.99,2.2.1.1;5.3.1.27;2.7.1.1|2.7.1.15|2.7.1.2|2.7.1.4;2.7.1.4,5.1.3,5.1.3;5.1.2;5.3.1;5.1.99,,,5.1.3.40
29888,7.2.2,7.2.2,7.2.2,7.2.2,7.2.2,7.2.2,7.2.2,,6.3.2,,,7.4.2.1,6.3.2,,,7.4.2.1,6.3.2,,,7.4.2.1,"3.6.1,0.4224162995815277;3.6.4,0.20205901563167572;3.6.5,0.15492506325244904;5.6.2,0.10084584355354309;6.3.5,0.0543358288705349",6.3.2.11;6.3.2.59;6.3.2.20;6.3.2.37;6.3.2.7;2.1.3.3|6.3.5.5,6.3.2,7.1.3;7.2.2;7.2.3;2.9.1,,,7.4.2.1,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,6.3.2.11;6.3.2.59;6.3.2.20;6.3.2.37;6.3.2.7;2.1.3.3|6.3.5.5,6.3.2,7.1.3;7.2.2;7.2.3;2.9.1,,,7.4.2.1,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,6.3.2.11;6.3.2.59;6.3.2.20;6.3.2.37;6.3.2.7;2.1.3.3|6.3.5.5,6.3.2,7.2.2;7.6.2;7.4.2;7.5.2,,,7.4.2.1,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,6.3.2.11;6.3.2.59;6.3.2.20;6.3.2.37;6.3.2.7;2.1.3.3|6.3.5.5,7.6.2,7.2.2;7.6.2;7.4.2;7.5.2,,,7.4.2.1,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,6.3.2.11;6.3.2.59;6.3.2.20;6.3.2.37;6.3.2.7;2.1.3.3|6.3.5.5,7.6.2,7.2.2;7.6.2;7.4.2;7.5.2,,,7.4.2.1
30728,2.7.1,2.7.1,2.7.1,2.7.1,2.7.1,2.7.1,2.7.1,,2.7.1,,,2.7.1.40,2.7.1,,,2.7.1.40,2.7.1,,,2.7.1.40,"2.7.1,0.9925202131271362;4.1.1,0.002495189430192113;2.7.3,0.0013867279049009085;2.7.6,0.00048364809481427073;2.7.4,0.00026007561245933175",2.7.1.40;2.7.1.1,2.7.1,1.1.99;2.6.1;4.1.3;4.1.99,,,2.7.1.40,2.7.1;4.1.1;2.7.3;2.7.6;2.7.4,2.7.1.40;2.7.1.1,2.7.1,1.1.99;2.6.1;4.1.3;4.1.99,,,2.7.1.40,2.7.1;4.1.1;2.7.3;2.7.6;2.7.4,2.7.1.40;2.7.1.1,2.7.1,4.1.99;4.1.2;4.2.1;4.2.3,,,2.7.1.40,2.7.1;4.1.1;2.7.3;2.7.6;2.7.4,2.7.1.40;2.7.1.1,2.7.1,4.1.99;4.1.2;4.2.1;4.2.3,,,2.7.1.40,2.7.1;4.1.1;2.7.3;2.7.6;2.7.4,2.7.1.40;2.7.1.1,2.7.1,4.1.99;4.1.2;4.2.1;4.2.3,,,2.7.1.40
16730,1.3.1;1.1.1,1.3.1;1.1.1,1.3.1;1.1.1,1.3.1;1.1.1,1.3.1;1.1.1,1.3.1;1.1.1,1.3.1;1.1.1,,1.1.1,,,1.3.1.20,1.1.1,,,1.3.1.20,1.1.1,,,1.3.1.20,"1.14.12,0.904338538646698;1.3.1,0.04525225609540939;1.14.13,0.01760592684149742;1.1.1,0.009185262955725193;1.17.1,0.0042666783556342125",1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.11.1.1|1.11.1.2;1.14.13.-|1.14.13.148|1.14.13.M46;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.6.3.2;1.7.1.14;1.6.5.2,1.3.1,1.3.1;1.2.1;1.1.1;1.17.1,,,1.3.1.20,1.14.12;1.3.1;1.14.13;1.1.1;1.17.1,1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.11.1.1|1.11.1.2;1.14.13.-|1.14.13.148|1.14.13.M46;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.6.3.2;1.7.1.14;1.6.5.2,1.3.1,1.3.1;1.2.1;1.1.1;1.17.1,,,1.3.1.20,1.14.12;1.3.1;1.14.13;1.1.1;1.17.1,1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.11.1.1|1.11.1.2;1.14.13.-|1.14.13.148|1.14.13.M46;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.6.3.2;1.7.1.14;1.6.5.2,1.3.1,1.1.1;1.3.1;2.3.1;1.5.1,,,1.3.1.20,1.14.12;1.3.1;1.14.13;1.1.1;1.17.1,1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.11.1.1|1.11.1.2;1.14.13.-|1.14.13.148|1.14.13.M46;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.6.3.2;1.7.1.14;1.6.5.2,1.3.1,1.1.1;1.3.1;2.3.1;1.5.1,,,1.3.1.20,1.14.12;1.3.1;1.14.13;1.1.1;1.17.1,1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.11.1.1|1.11.1.2;1.14.13.-|1.14.13.148|1.14.13.M46;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.6.3.2;1.7.1.14;1.6.5.2,1.3.1,1.1.1;1.3.1;2.3.1;1.5.1,,,1.3.1.20
54117,4.2.3,4.2.3,4.2.3,4.2.3,4.2.3,4.2.3,4.2.3,,4.2.3,,,4.2.3.180,4.2.3,,,4.2.3.180,4.2.3,,,4.2.3.180,"4.2.3,0.9995689988136292;2.5.1,0.00038727675564587116;5.4.99,2.6245235858368687e-05;5.3.3,7.090083272487391e-06;5.5.1,6.600055712624453e-06",4.2.3.146;2.5.1.41;4.2.3.195;4.2.3.8;2.5.1.62;4.2.3.158;2.5.1.31;2.5.1.89;4.2.3.191;4.2.3.17;2.5.1.81;4.2.3.159;4.2.3.43;3.1.7.4;4.2.3.42;4.2.3.148;4.2.3.149;4.2.3.167;4.2.3.178;1.3.1.83,4.2.3,4.2.3;2.5.1;3.1.7;4.6.1,,,4.2.3.180,4.2.3;2.5.1;5.4.99;5.3.3;5.5.1,4.2.3.146;2.5.1.41;4.2.3.195;4.2.3.8;2.5.1.62;4.2.3.158;2.5.1.31;2.5.1.89;4.2.3.191;4.2.3.17;2.5.1.81;4.2.3.159;4.2.3.43;3.1.7.4;4.2.3.42;4.2.3.148;4.2.3.149;4.2.3.167;4.2.3.178;1.3.1.83,4.2.3,4.2.3;2.5.1;3.1.7;4.6.1,,,4.2.3.180,4.2.3;2.5.1;5.4.99;5.3.3;5.5.1,4.2.3.146;2.5.1.41;4.2.3.195;4.2.3.8;2.5.1.62;4.2.3.158;2.5.1.31;2.5.1.89;4.2.3.191;4.2.3.17;2.5.1.81;4.2.3.159;4.2.3.43;3.1.7.4;4.2.3.42;4.2.3.148;4.2.3.149;4.2.3.167;4.2.3.178;1.3.1.83,4.2.3,2.5.1;5.4.99;4.2.3;5.5.1,,,4.2.3.180,4.2.3;2.5.1;5.4.99;5.3.3;5.5.1,4.2.3.146;2.5.1.41;4.2.3.195;4.2.3.8;2.5.1.62;4.2.3.158;2.5.1.31;2.5.1.89;4.2.3.191;4.2.3.17;2.5.1.81;4.2.3.159;4.2.3.43;3.1.7.4;4.2.3.42;4.2.3.148;4.2.3.149;4.2.3.167;4.2.3.178;1.3.1.83,4.2.3,2.5.1;5.4.99;4.2.3;5.5.1,,,4.2.3.180,4.2.3;2.5.1;5.4.99;5.3.3;5.5.1,4.2.3.146;2.5.1.41;4.2.3.195;4.2.3.8;2.5.1.62;4.2.3.158;2.5.1.31;2.5.1.89;4.2.3.191;4.2.3.17;2.5.1.81;4.2.3.159;4.2.3.43;3.1.7.4;4.2.3.42;4.2.3.148;4.2.3.149;4.2.3.167;4.2.3.178;1.3.1.83,4.2.3,2.5.1;5.4.99;4.2.3;5.5.1,,,4.2.3.180
16498,2.1.1,2.1.1,2.1.1,2.1.1,2.1.1,2.1.1,2.1.1,,2.1.1,,,2.1.1.181,2.1.1,,,2.1.1.181,2.1.1,,,2.1.1.181,"2.1.1,0.9986615180969238;2.3.1,0.0007012295536696911;2.5.1,0.00020389446581248194;1.17.98,7.93173021520488e-05;3.13.2,7.262485451065004e-05",2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,2.8.4;2.1.1;1.3.8;4.4.1,,,2.1.1.181,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2,2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,2.8.4;2.1.1;1.3.8;4.4.1,,,2.1.1.181,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2,2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,2.1.1;2.3.1;2.5.1;2.8.4,,,2.1.1.181,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2,2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,2.1.1;2.3.1;2.5.1;2.8.4,,,2.1.1.181,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2,2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,2.1.1;2.3.1;2.5.1;2.8.4,,,2.1.1.181
32364,1.3.3,1.3.3,1.3.3,1.3.3,1.3.3,1.3.3,1.3.3,,1.1.3,,,1.1.3.8,1.1.3,,,1.1.3.8,1.1.3,,,1.1.3.8,"1.3.3,0.817603588104248;1.17.3,0.03962813690304756;1.11.1,0.039427172392606735;1.2.3,0.029793737456202507;1.10.3,0.02521239034831524",1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.1.3,1.1.3;4.2.1;1.10.3;1.13.11,,,1.1.3.8,1.3.3;1.17.3;1.11.1;1.2.3;1.10.3,1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.1.3,1.1.3;4.2.1;1.10.3;1.13.11,,,1.1.3.8,1.3.3;1.17.3;1.11.1;1.2.3;1.10.3,1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.1.3,1.1.3;1.5.3;1.3.3;1.14.18,,,1.1.3.8,1.3.3;1.17.3;1.11.1;1.2.3;1.10.3,1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.3.3,1.1.3;1.5.3;1.3.3;1.14.18,,,1.1.3.8,1.3.3;1.17.3;1.11.1;1.2.3;1.10.3,1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.3.3,1.1.3;1.5.3;1.3.3;1.14.18,,,1.1.3.8
14258,2.4.1,2.4.1,2.4.1,2.4.1,2.4.1,2.4.1,2.4.1,,2.4.1,,,2.4.1.152,2.4.1,,,2.4.1.152,2.4.1,,,2.4.1.152,"2.4.1,0.9998051524162292;3.2.1,0.00010691322677303106;3.6.1,2.372569724684581e-05;2.4.2,2.1537181964959018e-05;2.7.8,1.1013299626938533e-05",2.4.1.152;2.4.1.69;2.4.1.344;2.4.1.65;2.4.1.308;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.252;2.4.1.353;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.87,2.4.1,2.7.8;2.7.7;2.7.1;2.4.2,,,2.4.1.152,2.4.1;3.2.1;3.6.1;2.4.2;2.7.8,2.4.1.152;2.4.1.69;2.4.1.344;2.4.1.65;2.4.1.308;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.252;2.4.1.353;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.87,2.4.1,2.7.8;2.7.7;2.7.1;2.4.2,,,2.4.1.152,2.4.1;3.2.1;3.6.1;2.4.2;2.7.8,2.4.1.152;2.4.1.69;2.4.1.344;2.4.1.65;2.4.1.308;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.252;2.4.1.353;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.87,2.4.1,2.7.7;2.4.2;2.7.8;2.7.6,,,2.4.1.152,2.4.1;3.2.1;3.6.1;2.4.2;2.7.8,2.4.1.152;2.4.1.69;2.4.1.344;2.4.1.65;2.4.1.308;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.252;2.4.1.353;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.87,2.4.1,2.7.7;2.4.2;2.7.8;2.7.6,,,2.4.1.152,2.4.1;3.2.1;3.6.1;2.4.2;2.7.8,2.4.1.152;2.4.1.69;2.4.1.344;2.4.1.65;2.4.1.308;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.252;2.4.1.353;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.87,2.4.1,2.7.7;2.4.2;2.7.8;2.7.6,,,2.4.1.152
25606,2.3.1,2.3.1,2.3.1,2.3.1,2.3.1,2.3.1,2.3.1,,2.3.1,,,2.3.3.17,2.3.1,,,2.3.3.17,2.3.1,,,2.3.3.17,"2.3.1,0.49199244379997253;4.1.3,0.27049070596694946;4.2.1,0.1625628024339676;3.1.2,0.039032913744449615;2.3.3,0.012930505909025669",2.3.1.180,2.3.1,2.3.2;3.1.2;2.3.1;2.8.3,,,2.3.3.17,2.3.1;4.1.3;4.2.1;3.1.2;2.3.3,2.3.1.180,2.3.1,2.3.2;3.1.2;2.3.1;2.8.3,,,2.3.3.17,2.3.1;4.1.3;4.2.1;3.1.2;2.3.3,2.3.1.180,2.3.1,2.3.2;2.8.3;2.4.1;2.3.1,,,2.3.3.17,2.3.1;4.1.3;4.2.1;3.1.2;2.3.3,2.3.1.180,3.1.2,2.3.2;2.8.3;2.4.1;2.3.1,,,2.3.3.17,2.3.1;4.1.3;4.2.1;3.1.2;2.3.3,2.3.1.180,3.1.2,2.3.2;2.8.3;2.4.1;2.3.1,,,2.3.3.17
20570,2.1.4,2.1.4,2.1.4,2.1.4,2.1.4,2.1.4,2.1.4,,3.5.1,,,3.5.3.1,3.5.1,,,3.5.3.1,3.5.1,,,3.5.3.1,"3.5.3,0.8195571899414062;3.5.1,0.082509346306324;2.1.4,0.04063655808568001;4.3.2,0.01912877708673477;2.1.3,0.012113014236092567",3.5.3.1;2.1.4.1;2.1.4.3;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16,3.5.1,3.5.3;1.2.4;3.13.1;3.11.1,,,3.5.3.1,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3,3.5.3.1;2.1.4.1;2.1.4.3;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16,3.5.1,3.5.3;1.2.4;3.13.1;3.11.1,,,3.5.3.1,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3,3.5.3.1;2.1.4.1;2.1.4.3;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16,3.5.1,3.5.2;3.10.1;3.5.3;3.4.13,,,3.5.3.1,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3,3.5.3.1;2.1.4.1;2.1.4.3;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16,3.4.17,3.5.2;3.10.1;3.5.3;3.4.13,,,3.5.3.1,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3,3.5.3.1;2.1.4.1;2.1.4.3;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16,3.4.17,3.5.2;3.10.1;3.5.3;3.4.13,,,3.5.3.1
30076,3.2.2;2.4.2,3.2.2;2.4.2,3.2.2;2.4.2,3.2.2;2.4.2,3.2.2;2.4.2,3.2.2;2.4.2,3.2.2;2.4.2,,3.2.1,,,3.2.2.10,3.2.1,,,3.2.2.10,3.2.1,,,3.2.2.10,"3.2.2,0.9601010084152222;5.4.99,0.017436282709240913;3.2.1,0.009863137267529964;2.4.2,0.00889536552131176;4.2.1,0.0004982083337381482",2.4.2.57;2.4.2.2,3.2.1,3.2.2;4.2.2;3.4.17;4.6.1,,,3.2.2.10,3.2.2;5.4.99;3.2.1;2.4.2;4.2.1,2.4.2.57;2.4.2.2,3.2.1,3.2.2;4.2.2;3.4.17;4.6.1,,,3.2.2.10,3.2.2;5.4.99;3.2.1;2.4.2;4.2.1,2.4.2.57;2.4.2.2,3.2.1,3.2.2;3.9.1;3.4.17;3.5.4,,,3.2.2.10,3.2.2;5.4.99;3.2.1;2.4.2;4.2.1,2.4.2.57;2.4.2.2,3.2.2,3.2.2;3.9.1;3.4.17;3.5.4,,,3.2.2.10,3.2.2;5.4.99;3.2.1;2.4.2;4.2.1,2.4.2.57;2.4.2.2,3.2.2,3.2.2;3.9.1;3.4.17;3.5.4,,,3.2.2.10
43381,,,,,,,,,3.6.1,,,3.9.1.2,3.6.1,,,3.9.1.2,3.6.1,,,3.9.1.2,"3.1.3,0.3607078492641449;3.6.1,0.25723692774772644;2.7.14,0.07676486670970917;3.6.4,0.03449869155883789;3.6.5,0.03138858079910278",3.9.1.2;3.1.3.43;3.1.3.16,3.6.1,3.9.1;3.4.11;6.3.1;4.2.1,,,3.9.1.2,3.1.3;3.6.1;2.7.14;3.6.4;3.6.5,3.9.1.2;3.1.3.43;3.1.3.16,3.6.1,3.9.1;3.4.11;6.3.1;4.2.1,,,3.9.1.2,3.1.3;3.6.1;2.7.14;3.6.4;3.6.5,3.9.1.2;3.1.3.43;3.1.3.16,3.6.1,3.5.1;3.4.17;3.4.19;3.4.11,,,3.9.1.2,3.1.3;3.6.1;2.7.14;3.6.4;3.6.5,3.9.1.2;3.1.3.43;3.1.3.16,3.1.3,3.5.1;3.4.17;3.4.19;3.4.11,,,3.9.1.2,3.1.3;3.6.1;2.7.14;3.6.4;3.6.5,3.9.1.2;3.1.3.43;3.1.3.16,3.1.3,3.5.1;3.4.17;3.4.19;3.4.11,,,3.9.1.2
42493,1.14.19;1.14.14,1.14.19;1.14.14,1.14.19;1.14.14,1.14.19;1.14.14,1.14.19;1.14.14,1.14.19;1.14.14,1.14.19;1.14.14,,1.14.14,,,1.14.14.193,1.14.14,,,1.14.14.193,1.14.14,,,1.14.14.193,"1.14.14,0.9835701584815979;1.14.19,0.01591668091714382;1.14.99,0.00016746445908211172;1.3.8,9.519932063994929e-05;1.17.8,5.892115950700827e-05",1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.8;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.33,1.14.14,1.14.14;2.1.3;1.21.3;2.6.99,,,1.14.14.193,1.14.14;1.14.19;1.14.99;1.3.8;1.17.8,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.8;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.33,1.14.14,1.14.14;2.1.3;1.21.3;2.6.99,,,1.14.14.193,1.14.14;1.14.19;1.14.99;1.3.8;1.17.8,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.8;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.33,1.14.14,1.14.14;1.14.19;1.14.13;1.14.15,,,1.14.14.193,1.14.14;1.14.19;1.14.99;1.3.8;1.17.8,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.8;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.33,1.14.14,1.14.14;1.14.19;1.14.13;1.14.15,,,1.14.14.193,1.14.14;1.14.19;1.14.99;1.3.8;1.17.8,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.8;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.33,1.14.14,1.14.14;1.14.19;1.14.13;1.14.15,,,1.14.14.193
57849,1.13.11,1.13.11,1.13.11,1.13.11,1.13.11,1.13.11,1.13.11,,1.14.11,,,1.14.11.60,1.14.11,,,1.14.11.60,1.14.11,,,1.14.11.60,"1.14.11,0.9537091255187988;1.13.11,0.01727118529379368;1.14.20,0.01145506277680397;2.6.1,0.007432790473103523;1.14.19,0.0017194395186379552",1.14.11.67;1.14.11.54;1.14.11.33;1.14.11.53;1.14.11.51;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.13|1.13.12.19;1.14.11.59|1.14.20.2;1.14.11.-|1.14.11.61;1.14.11.31;1.14.11.16;1.14.11.22;1.14.11.6,1.14.11,1.13.12;1.13.11;1.14.11;1.17.3,,,1.14.11.60,1.14.11;1.13.11;1.14.20;2.6.1;1.14.19,1.14.11.67;1.14.11.54;1.14.11.33;1.14.11.53;1.14.11.51;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.13|1.13.12.19;1.14.11.59|1.14.20.2;1.14.11.-|1.14.11.61;1.14.11.31;1.14.11.16;1.14.11.22;1.14.11.6,1.14.11,1.13.12;1.13.11;1.14.11;1.17.3,,,1.14.11.60,1.14.11;1.13.11;1.14.20;2.6.1;1.14.19,1.14.11.67;1.14.11.54;1.14.11.33;1.14.11.53;1.14.11.51;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.13|1.13.12.19;1.14.11.59|1.14.20.2;1.14.11.-|1.14.11.61;1.14.11.31;1.14.11.16;1.14.11.22;1.14.11.6,1.14.11,1.14.11;1.13.12;1.13.11;1.3.3,,,1.14.11.60,1.14.11;1.13.11;1.14.20;2.6.1;1.14.19,1.14.11.67;1.14.11.54;1.14.11.33;1.14.11.53;1.14.11.51;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.13|1.13.12.19;1.14.11.59|1.14.20.2;1.14.11.-|1.14.11.61;1.14.11.31;1.14.11.16;1.14.11.22;1.14.11.6,1.14.11,1.14.11;1.13.12;1.13.11;1.3.3,,,1.14.11.60,1.14.11;1.13.11;1.14.20;2.6.1;1.14.19,1.14.11.67;1.14.11.54;1.14.11.33;1.14.11.53;1.14.11.51;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.13|1.13.12.19;1.14.11.59|1.14.20.2;1.14.11.-|1.14.11.61;1.14.11.31;1.14.11.16;1.14.11.22;1.14.11.6,1.14.11,1.14.11;1.13.12;1.13.11;1.3.3,,,1.14.11.60
