reaction_id,SelenzymeRF,BEC-Pred,BridgIT,Theia,E-zyme1,E-zyme2,SIMMER,EC Number
497,1.14.14.76;1.14.14.-|1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.46;1.14.19.56;1.14.14.15;1.5.1.39;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9;1.14.14.33,1.14.19,,1.14.14;4.2.1;5.3.99;1.14.13;1.14.-,1.14.13;1.14.14;1.14.11;1.14.99;1.14.15;1.14.-;1.17.4;1.14.18;1.17.1;1.14.16;1.14.12;1.7.1;1.17.99;1.5.99;1.1.1;1.1.4;1.10.99;1.3.99;1.97.1;1.10.3;1.13.11;1.17.2;1.6.6;2.6.3;1.14.17;1.7.2;1.17.3;1.7.3;3.7.1;1.3.7;1.14.20;1.8.99;1.4.-;1.1.-;4.1.99;1.-.-;1.17.7;1.1.99;1.17.-;1.13.12;3.8.1;2.1.1;1.5.1;3.5.99,1.14.13|5.3.3;1.14.13|5.3.3;1.14.13|4.2.1;1.14.13|4.2.1;1.14.13|4.2.1|1.3.1;1.14.13|4.2.1|1.3.1;1.14.13|1.3.1|4.2.1;1.14.15|1.3.1|4.2.1;1.14.15|4.2.1|2.1.1|1.3.1;1.14.13|4.2.1;1.14.13|1.14.-;1.14.15|4.2.1|1.14.13;1.14.-|4.1.3;1.14.15|1.14.-|4.2.1;1.14.15|2.1.1|4.2.1;1.14.13|1.3.1|1.14.-;1.14.11|1.14.21|4.1.3;1.14.15|1.14.14|2.1.1;1.14.11|1.14.14|1.3.1;1.14.13|4.2.1|1.14.21;1.14.13|1.-.-|1.3.-;1.14.11|2.1.1|1.14.14;1.14.11|1.14.14;1.14.13|1.-.-;1.14.13;1.14.11;1.14.14;1.14.15;1.14.13;1.14.99;1.14.99;1.14.99;1.14.13;1.3.99;1.14.99;1.14.11;1.14.-;1.14.-;1.14.-;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;5.3.3;1.14.13;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.21;1.14.21;1.14.21;1.14.21;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.14.99;1.3.1;1.3.1;1.14.13;1.14.13;1.14.13;1.14.14;1.14.14;4.2.1;1.3.1;1.3.1;1.3.1;1.14.13;1.14.11;1.14.11;1.14.11;1.3.1;1.3.1;5.3.3;5.3.3;5.3.3;3.7.1;1.14.13;1.14.11;1.14.-;1.14.-;1.14.-;1.14.-;1.14.11;1.14.13;1.14.13;1.14.13;1.14.-,,1.14.14.76
498,1.14.14.3;1.14.14.28;1.14.14.-|1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.120;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9;1.14.14.33,1.14.14,,1.14.14;1.14.13;4.2.1;1.-.-;5.3.99,1.14.11;1.14.13;1.14.15;1.14.14;1.14.99;1.17.99;1.14.-;1.17.1;1.17.7;2.5.1,1.14.13|5.3.3;1.14.13|2.1.1;1.14.13|1.14.-|2.1.1;1.14.13|1.14.-|4.2.1;1.14.13|4.2.1;1.14.13|4.2.1|1.3.1;1.14.-|4.2.1|1.3.1;1.14.15|4.2.1;1.14.15|4.2.1;1.14.13|1.3.1|4.2.1;1.14.13|4.2.1|1.14.-;1.14.15|4.2.1|2.1.1;1.14.15|1.3.1|1.14.-;1.14.13|4.2.1;1.14.13|2.1.1|4.2.1;1.14.15|4.1.3|4.2.1;1.14.15|1.14.21|1.14.-;1.14.13|1.14.14|4.1.3;1.14.11|1.14.14|1.14.21;1.14.11|1.-.-|1.3.1;1.14.11|1.14.-|1.3.-;1.14.11|1.14.14;1.14.11|1.14.14;1.14.-|1.-.-;1.14.-;1.14.-;5.3.3;1.14.13;1.14.13;1.14.15;1.14.99;1.14.13;1.3.99;1.14.13;1.14.14;1.14.13;1.14.99;1.14.11;1.14.13;1.14.99;1.14.99;1.14.13;1.14.13;1.14.99;4.2.1;1.14.14;1.14.14;1.14.13;1.14.-;1.14.-;1.14.13;1.14.-;1.14.-;1.14.11,,1.14.14.120
499,2.1.1.110;2.1.1.109;2.1.1.149|2.1.1.267;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.323;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.330;2.1.1.146|2.1.1.279;2.1.1.338;2.1.1.118;2.1.1.169|2.1.1.68;2.1.1.222,2.1.1,,2.1.1;2.3.1;2.5.1;2.6.1;4.4.1,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.1.1|3.2.-|2.-.-;2.1.1|4.1.99|2.5.1;2.1.1|1.14.13|2.3.1;2.1.1|5.3.99;2.1.1|4.2.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;1.14.11;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;1.14.11;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;1.14.13;2.4.1;2.4.1;1.14.11;2.4.1;2.4.1;2.4.1;2.1.1;2.4.1;2.4.1;2.4.1,2.1.1,2.1.1.110
5,4.1.1.110;4.1.1.99;4.1.1.33;2.3.1.85;2.3.1|2.3.1.-|2.3.1.206;2.3.1|2.3.1.39|2.3.1.74,4.1.1,,4.1.1;1.1.1;5.3.3;1.17.1;2.5.1,4.1.1|3.1.4|1.2.1;4.1.2|6.5.1|4.2.1;1.2.1|4.6.1|1.2.3;1.14.13|1.1.1;1.14.11|3.5.1;1.14.18|1.2.2;1.5.99|2.3.1;1.17.3|1.2.-;4.1.3|1.14.13;1.14.-|1.14.99;3.11.1|1.2.7;2.1.1|1.1.3;4.2.1|1.5.1;4.3.1|1.2.99;3.7.1|1.14.11,4.1.1|4.2.3;1.3.1|2.5.1|4.1.1;4.2.3|4.1.1;4.2.3|1.1.1;2.6.99|1.1.1;2.5.1|4.1.1;2.5.1|4.1.1;2.5.1|1.1.1;3.1.4;3.1.4;2.5.1;2.5.1;3.1.4;3.1.4;2.9.1;2.5.1;3.1.4;3.1.4;3.1.4;3.1.4;4.1.2;2.5.1;3.1.4;3.1.4;2.5.1;2.5.1;3.1.4;2.5.1;4.2.3;3.1.4;2.5.1;3.1.4;4.2.3;4.2.3;4.2.3;2.5.1;2.5.1,,4.1.1.110
50,1.1.1|1.1.1.215;1.1.1.21;1.1.1.346;1.1.1.45;1.1.1|1.1.1.69;1.1.1.128|1.1.1.264;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.5.4;1.1.1.179;1.1.1.359;1.1.1.120;1.1.1.375;1.1.1.272;1.1.1.25,1.1.1,,1.1.1;1.1.99;1.1.5;1.-.-;1.3.1,1.1.1|1.3.1;1.1.99|1.3.99;1.1.3|1.5.1;2.3.1|1.3.8;1.14.13|5.3.3;1.1.5|1.3.3;1.1.-|1.14.11;1.1.2|2.3.1;5.3.3|1.1.1;1.14.11|1.3.5;1.14.-|5.2.1;1.1.98|5.3.2;1.4.3|5.3.1;1.-.-|1.3.7;1.6.5|1.4.3;1.6.99|1.5.99;1.2.1|1.14.21;4.2.1|5.1.3;1.14.15|1.5.3;1.1.9|1.10.3;1.3.1|1.6.5;5.1.3|1.3.-;1.14.12|2.5.1;1.6.1|1.1.3;1.6.3|1.6.99;6.4.1|1.5.-;5.4.99|4.1.1;1.11.1|1.4.1;4.1.1|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.10.9;1.3.2;1.6.3;1.6.1;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.1.1|1.13.11|1.-.-;4.2.1|1.1.1|1.13.11|1.-.-;4.2.1|1.1.1|1.13.11;4.2.1|1.1.1|1.13.11;4.2.1|2.2.1|1.13.11;1.1.1|1.13.11;4.2.1|1.1.1|1.13.11;4.2.1|1.1.1|1.13.11;4.2.1|4.2.2|1.13.11;4.2.1|1.1.99|1.13.11;4.2.1|1.1.1|1.13.11;4.2.1|1.1.1|1.13.11;4.2.1|1.1.1|1.13.11;1.1.1|1.13.11;1.1.1|1.13.11;1.1.1|1.13.11;1.1.1|1.13.11;1.1.1;1.1.1|3.3.2;3.3.2;3.3.2;3.3.2,1.3.1;1.1.1,1.1.1.215
500,2.7.4.2;2.7.1.36;4.1.1.99;4.1.1.33;4.1.1.110;4.2.1.34;4.2.1.35;1.1.1.34;1.1.1.34|1.1.1.88;4.2.1.170;4.2.1.-|4.2.1.114|4.2.1.36,3.1.3,3.1.3.51;4.2.3.1;3.6.1.7;3.1.4.46;3.1.1.22;3.1.5.1;3.11.1.2;3.1.2.5;4.6.1.13;3.2.1.42;2.3.1.85;2.4.1.17;3.1.7.3;5.1.3.14;3.1.6.3;4.2.1.155;3.7.1.8,4.1.1;4.2.1;4.1.3;1.1.1;5.3.99,4.2.1;2.3.1;1.14.11;1.17.1;4.1.2;3.5.5;4.3.1;4.1.1;3.2.-;5.4.4;3.5.1;3.5.4;2.8.1;4.3.3,4.1.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.3.1;4.2.1;1.3.5;1.3.1;1.3.1;3.5.1;1.3.1;4.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.1;4.2.1;4.3.2;1.3.1,,4.2.1.182
51,2.3.1.28;2.3.1.180,2.3.1,2.3.1.28;6.2.1.1;2.3.3.13;2.3.2.14;2.1.2.13;6.3.4.10;6.1.2.2;2.1.3.12;6.3.1.20;1.2.1.95,2.3.1;3.1.2;3.1.1;6.2.1;2.3.3,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3|1.2.4;1.2.4|1.8.1;1.8.1|2.1.3;1.1.1;4.1.3;2.5.1|2.3.-;2.3.-|2.8.3;2.8.3|2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;6.1.2|2.6.1;3.5.3|6.1.2;2.6.1|3.5.3;6.3.1;6.3.4;6.3.2|2.1.2;2.1.2|2.2.1;2.2.1|6.3.2;3.4.11,2.3.1|4.2.3|1.1.1;2.3.1|4.2.3;3.1.1|4.2.3|2.3.1;3.1.1|4.2.3|1.2.1;2.3.1|4.2.3|1.2.1;2.3.1|4.2.3|3.1.2;3.1.1|4.2.3|1.2.1;2.3.1|4.2.3|6.2.1;2.3.1|4.2.3;2.3.1|4.2.3|6.2.1;2.3.1|4.2.3;6.1.1|4.2.3|1.2.7;2.3.1|4.2.3;2.3.1|4.2.3|3.1.2;2.3.1|4.2.3|1.2.7;2.3.1|4.2.3|1.2.1;2.3.1|4.2.3|1.2.7;3.1.1|4.1.99|1.2.1;2.3.1|4.2.3;2.3.1|4.2.3|1.2.4;2.3.1|4.2.3|1.2.1;2.3.1|4.2.3|6.2.1;3.1.1|4.2.3|6.2.1;2.3.1|4.2.3;3.1.1|4.2.3|2.3.1;2.3.1|4.2.3;2.3.1|4.2.3;2.3.1|4.2.3|6.2.1;3.1.1|4.2.3|2.3.1;2.3.1|4.2.3;2.3.1|4.2.3;3.1.1|4.2.3;2.3.1|4.2.3;2.3.1|4.2.3;2.3.1|4.2.3;3.1.1|4.2.3;3.1.1|4.2.3;3.1.1|4.2.3;2.3.1|4.3.3;2.3.1|4.2.3;2.3.1|4.2.3;2.3.1|1.14.14;2.3.1|1.14.14;2.3.1|1.14.14;2.3.1|4.2.3;3.7.1|4.2.3;2.3.1|4.2.3;2.3.1|3.1.7;2.3.1|1.14.13;3.1.1|4.2.3;4.2.3;4.2.3;4.2.1;4.1.99|4.1.3;4.1.3|4.2.1;4.2.1;4.2.1|4.1.99;4.2.1;1.14.14;1.14.14;4.2.1;1.14.14;1.14.12;1.14.14|1.14.12;1.14.12|1.14.14;1.14.12;1.14.12;1.14.12,2.3.1,2.3.1.28
52,2.3.1|2.3.1.64;3.7.1.3;6.3.4.22;3.5.1.32;6.2.1.2|6.2.1.25|6.2.1.33;6.3.2.20;6.3.1.11;6.3.2.59;3.7.1.8;1.14.12.10;2.5.1.46,3.5.1,3.5.1.40;3.5.5.1;3.4.13.4;3.5.3.12;3.5.2.20;2.3.2.2;4.2.1.48;3.1.1.1;3.4.14.13;3.4.17.21;3.4.11.1;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.4.1;3.13.1.6;1.2.7.12;3.5.99.8;3.8.1.8;2.1.2.3;4.3.2.4,3.5.1;3.7.1;3.1.1;2.3.1;4.2.1,3.5.1;2.3.1|6.3.2;6.3.2|2.3.1;2.3.2;6.3.1|3.4.13;6.3.4|6.3.1;3.4.13|6.3.4;2.1.3|3.4.11;3.4.11|3.4.19;6.2.1|3.4.17;3.1.1;3.4.19|2.1.2;2.1.2|2.1.3;6.3.5|3.4.15;3.1.2|6.2.1;3.4.17|3.5.3;3.5.4|2.3.-;1.2.1|3.5.4;3.5.3|3.4.24;4.3.2|3.4.22;2.7.7|6.3.5;2.3.3|1.2.99;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,3.5.1;6.3.2|3.5.1;2.3.1|3.5.1;2.3.1|6.3.2;2.3.1|6.2.1;6.3.2|1.13.11;2.3.1|3.7.1;3.5.1|6.2.1;2.3.1|6.2.1;2.3.1|3.1.2;2.3.1|6.2.1;2.3.1|3.7.1;6.3.2|3.7.1;6.3.1|3.7.1;3.7.1;3.7.1;3.7.1;3.1.2;3.7.1;6.3.2;6.3.1,3.5.1,3.5.1.40
53,1.3.1.116;1.3.1.115;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35,1.3.1,1.1.1.146;5.3.3.1;1.2.1.3;2.3.1.85;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;1.1.99.18;5.4.99.3;1.1.5.4;1.4.3.5;4.2.1.155,1.3.1;1.1.1;1.3.99;1.6.5;1.6.99,1.3.1;1.3.8|1.3.99;1.3.99|1.5.1;1.3.3|1.3.8;2.3.1|5.3.3;1.1.-|1.3.3;1.14.12|1.14.11;1.3.7|2.3.1;1.3.5|1.1.1;1.3.98|1.3.5;2.5.1|5.2.1;5.3.2;5.3.1;1.3.7;1.4.3;1.5.99;1.14.21;5.1.3;1.5.3;1.10.3;1.6.5;1.3.-;2.5.1;1.1.3;1.6.99;1.5.-;4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.1;1.10.9;1.3.2;1.6.3;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.3.1|2.2.1|1.14.14|1.-.-;1.3.1|1.14.13|1.14.14|1.-.-;1.3.1|2.2.1|2.1.1;1.3.1|1.3.3;1.3.1|1.3.3;1.3.1|2.3.1;1.3.1|4.2.3;1.3.1|2.2.1;1.3.1|4.3.3;1.3.1|4.1.1;1.3.1|4.2.3;1.3.1|4.2.3;5.3.3|4.2.3;1.3.1|4.2.3;1.3.1|4.2.3;1.14.21|4.2.3;1.14.21|4.2.3;1.14.21|4.2.3;1.14.21|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.3.1;1.3.1;1.14.13;1.14.13;1.3.1;1.3.1;1.3.1;1.14.13;1.14.13;1.3.99;5.3.3;5.3.3;1.14.11;1.14.11;5.3.3;1.1.1;1.14.13;5.5.1;1.14.13;2.1.1;1.3.1;1.3.1;3.7.1;1.14.99;1.14.99;1.14.99;1.14.99;2.1.1;4.1.99;1.14.11;4.2.1;5.4.1;1.14.11;2.1.1;2.1.1;1.14.13;1.14.99;2.1.1;4.2.3,1.1.1;1.3.1,1.3.1.116
54,5.4.2|5.4.2.2|5.4.2.7,5.4.2,2.5.1.54;2.1.3.12;2.4.1.321;2.4.2.34;4.4.1.20;1.3.1.97,5.4.2;2.7.1;2.3.1;2.7.7;3.1.1,,5.5.1;5.4.99;5.-.-;5.3.1;5.3.1;1.1.1;1.1.1;1.1.1;2.6.1;5.3.1;2.5.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1,5.4.2,5.4.2.7
55,2.6.1.18;2.6.1.40;2.6.1.21;2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.77;2.6.1.37;4.1.1.64;2.6.1.30|2.6.1.54;2.6.1.108;2.6.1.119;2.6.1.-|2.6.1.113|2.6.1.29,2.6.1,2.6.1.18;2.7.8.29;2.6.99.2,2.6.1;1.1.1;1.1.-;4.1.1;4.1.2,2.6.1;1.4.3;1.4.1;1.4.9|1.5.1;1.4.99|1.5.3;1.4.2|1.14.14|1.4.7;1.4.7|1.14.11|1.4.2;1.13.12|1.4.7|4.1.1;4.1.1|1.13.12;1.14.11|1.4.99;2.-.-|1.4.2;4.3.1|1.4.9|2.4.2;4.1.1|4.3.1;2.-.-;1.5.99;1.14.15;4.3.1;1.11.1;2.5.1,2.6.1|5.1.99|1.4.1;2.6.1|1.4.1|5.4.99;1.4.99|5.1.99;4.4.1|4.1.3;2.6.1|4.1.3|4.4.1;4.4.1|5.4.99|2.6.1;2.6.1|5.4.3;4.4.1|5.4.99;4.4.1|1.1.1;1.4.3|2.1.2;1.4.3|1.1.1;4.4.1|4.1.1;4.4.1|3.5.1;1.4.3|4.3.1;1.4.3|4.3.1;1.4.1|2.6.1;2.6.1|1.4.1;1.4.1|1.4.3;1.4.1|1.4.3;2.6.1|1.4.1;1.4.1|2.6.1;2.6.1;4.4.1|1.4.1;4.3.1|1.4.1;4.3.1|4.4.1;2.6.1|4.3.1;1.4.1|2.6.1;4.3.1|1.4.1;4.4.1;4.4.1;4.4.1;4.4.1;4.4.1;4.4.1;1.4.3;2.5.1;1.1.1;1.1.1;2.6.1,2.6.1,2.6.1.40
56,4.1.2.-|4.1.2.14|4.1.2.55;4.1.2.21|4.1.2.55;4.1.2.54;4.1.2.51|4.1.2.55;4.1.2.20;4.1.2.-|4.1.2.53;4.1.2.23|4.1.2.52;2.2.1.7,4.1.2,4.1.2.14;4.1.3.43;1.1.1.38;4.1.1.3;2.1.2.11;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82,4.1.2;4.1.3;1.1.1;2.5.1;2.7.6,4.1.2;4.1.3;2.2.1;4.2.1;1.14.99|2.5.1;2.5.1|1.14.99;4.1.1;1.13.11;1.14.13|2.1.2;2.1.2|1.11.1;1.11.1,4.1.2;4.1.2;2.5.1|4.1.2;2.5.1|4.1.2;4.1.2|4.1.3;4.1.2|4.1.3;4.1.3|4.1.2;2.2.1|4.1.2;2.2.1|4.1.2;4.1.3;4.1.2;4.1.2,4.1.2,4.1.2.14
57,2.4.1.123;2.4.1.239;2.4.1.272;2.4.1.365;2.4.1.343;2.4.1.305;2.4.1.304;2.4.1.13|2.4.1.14;2.4.1.-|2.4.1.301;2.4.1.276;2.4.1|2.4.1.297;2.4.1.271;2.4.1.356;2.4.1.309;2.4.1.159;2.4.1.293;2.4.1|2.4.1.58;2.4.1.270;2.4.1.126;2.4.1.44|2.4.1.73;2.4.1.132;2.4.1.357;2.4.1.252;2.4.1.234;2.4.1.-|2.4.1.286;2.4.1.238;2.4.1.96;2.4.1.32;2.4.1.203;2.4.1.187,2.4.1,,2.4.1;3.2.1;2.4.2;5.4.99;2.3.1,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2|6.1.1;5.1.3|4.2.2;6.5.1|5.1.3;2.4.99|6.5.1;6.1.1|3.1.1;4.2.1|2.4.99;3.1.3|4.2.1;3.6.1|3.1.3;2.7.8|3.6.1;3.1.1|2.7.8;4.3.3,2.4.1|4.2.3;2.4.1|4.2.3|5.3.1;2.4.1|4.1.99|5.3.1;3.2.1|4.2.3|5.3.1|2.4.1;2.4.1|4.2.3|5.3.1;3.2.1|4.2.3|5.3.1|2.4.2;3.2.1|4.2.3|5.3.1|2.4.1;2.4.1|1.14.14|5.3.1;3.2.1|1.14.14|5.3.1|2.4.1;2.4.1|4.2.3|5.3.1;2.4.1|4.2.3|5.3.1;3.2.1|4.2.3|1.13.99|2.4.1;3.2.1|4.2.3|5.5.1|2.4.1;2.4.1|4.2.3|2.3.1;3.2.1|4.2.3|1.21.-|2.4.2;3.2.1|1.14.14|1.14.13|2.4.1;2.4.1|1.14.14|1.14.13;3.2.1|1.14.12|4.2.3|2.4.1;2.4.1|1.14.12|2.2.1;2.4.1|1.14.12|4.2.3;2.4.1|1.14.12|4.2.3|2.4.2;2.4.1|1.14.12|5.3.3;2.4.1|1.14.12|3.6.1;2.4.1|4.2.3|2.4.2;2.4.1|4.2.3|2.4.2;3.2.1|1.14.12|2.4.2;2.4.1|4.2.3|2.4.99;3.2.1|4.2.3|2.4.2;2.4.1|4.2.3|2.4.99;2.4.1|4.1.99|2.4.2;3.2.1|4.2.3|2.4.1;3.2.1|4.2.3;3.2.1|4.2.3|2.7.8;2.4.1|4.2.3;3.2.1|4.2.3;2.4.2|4.2.3;3.2.1|4.2.3;2.4.2|1.13.11;3.2.1|1.14.14;2.4.1|4.2.3;3.2.1|1.14.14;2.4.1|4.2.3;2.4.1|4.2.3;3.2.1|1.14.12;2.4.1|1.14.12;2.4.2|1.14.14;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|4.2.3;3.2.1|1.14.12;3.2.1|1.14.12;2.4.1|1.14.12;2.4.2|4.2.3;2.4.1|1.14.14;2.4.1|1.14.12;2.4.2|1.14.12;2.4.1|1.14.13;2.4.1|4.2.3;2.4.1|1.14.12;3.2.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.-;2.4.1|4.2.1;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.14;2.4.1|1.14.14;2.4.1|4.2.1;2.4.1|4.2.1;3.2.1|4.2.3;4.2.2|4.2.3;2.4.1|4.2.3;2.4.1|1.14.12;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|1.14.12;3.2.1|4.2.3;3.2.1|4.2.3;2.4.1|4.2.1;2.4.1|4.1.1;2.4.1|4.2.1;2.4.1|4.2.3;2.4.1|4.2.3;3.2.1|1.14.-;2.4.1|4.2.3;2.4.1|4.1.3;2.4.1|4.2.3;2.4.1|4.1.1;3.2.1|4.2.3;3.2.1|1.14.-;3.2.1|4.2.3;2.4.1|3.1.7;2.4.1|4.2.1;2.4.2|4.2.1;2.4.1|4.3.3;2.4.1|4.2.1;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|1.14.11;3.2.1|2.5.1;2.4.1|1.14.11;2.4.1|4.3.99;2.4.1|1.14.11;2.4.1|4.2.3;2.4.1|4.2.3;3.2.1|1.14.13;2.4.1|4.2.3;2.4.1|1.14.13;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1,2.4.1,2.4.1.156
58,2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,,2.1.1;2.-.-;2.5.1;2.3.1;3.3.1,2.1.1|2.5.1;1.14.14|1.5.3;3.1.1|1.4.3;2.3.1|4.4.1;1.5.3|2.4.1;1.14.11|4.2.1;1.5.8|1.5.1;2.-.-|1.5.99;1.16.1|2.3.1;1.14.99|4.1.99;1.14.13|4.1.3;1.2.7|1.14.15;1.5.99|3.1.1;3.7.1|3.5.99;3.2.1;3.3.1;2.1.2;3.5.1;2.4.2;3.3.2;1.14.14;1.14.11;4.3.3;1.21.4;3.5.-;4.5.1;1.3.1;3.5.3;4.3.1;1.1.1,2.-.-|3.3.1;2.5.1;2.-.-|2.3.1;1.5.99;4.3.2;3.5.1|3.3.1;2.1.2|2.1.1;2.1.1;3.1.1;3.5.4,2.1.1,2.1.1.181
59,2.8.2.-|2.8.2.39;1.8.4.8;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.1;2.8.2.-|2.8.2.38;2.8.2.25;2.8.2.27;2.8.2.1|2.8.2.3;2.8.2.36;2.8.2.20;2.8.2.35|2.8.2.5,2.8.2,,2.8.2;2.7.8;2.7.1;3.6.2;2.7.4,3.1.6,2.8.2|4.2.3;4.2.3;1.11.1|4.2.3;4.2.3;4.2.3|1.10.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|1.14.13;4.2.3|1.14.13;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|1.14.14;4.2.3;4.2.3|4.3.3;4.2.3;4.2.3|1.3.1;4.2.3;4.2.3;4.1.99|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.3.3|4.2.3;4.2.3;4.2.3;4.2.3|1.10.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|1.10.99;4.2.3;3.1.7|2.5.1;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3;4.2.3|4.1.99;4.2.3;4.2.3;4.1.99|1.14.13;1.14.13;4.2.3;1.14.14;1.14.14;4.2.3;4.2.3;4.2.3;1.14.14,3.6.1,2.8.2.39
6,3.2.1.161;3.2.1.22;3.2.1.22|3.2.1.23|3.2.1.85,3.2.1,,3.2.1;2.4.1;5.1.3;3.1.1;5.3.1,2.4.1|3.2.1;3.2.1|2.4.1;2.4.2|2.4.99;3.1.4|4.2.1;6.1.1|2.5.1;4.2.2|5.1.3;5.1.3|4.2.2;6.5.1|1.-.-;3.1.1|2.4.2;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8,2.4.1|3.2.1;2.4.1|3.2.1;2.4.1|3.2.1;2.4.1|3.2.1;2.4.1|3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.1.1;3.2.1;2.4.1;3.2.1,5.3.1,3.2.1.161
60,4.2.1.-|4.2.1.136;6.3.2.34;2.7.7.69;2.7.1.40|2.7.9.2,3.6.1,,3.6.1;3.1.3;3.6.2;2.7.7;4.2.3,,,3.6.1,3.6.1.42
