,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
181,NaN,Q7PVS6,NaN,Anopheles gambiae,37.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
182,NaN,Q4AE57,NaN,Mythimna separata,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
183,NaN,Q60GK5,NaN,Bombyx mori,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
184,NaN,Q2V6H4,NaN,Ostrinia furnacalis,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
185,NaN,A0A023JCC0,NaN,Macaca fascicularis,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
186,NaN,A0A023JCM9,NaN,Macaca fascicularis,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
187,NaN,F7H5D7,NaN,Macaca mulatta,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
188,NaN,Q4ACU7,NaN,Hyphantria cunea,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
189,NaN,Q4AE60,NaN,Samia cynthia,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
190,NaN,Q8DMB4,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
191,NaN,A0A4Y5QZX2,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
192,NaN,F8QPI4,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
193,NaN,Q8U1H4,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
194,NaN,Q8U1H5,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
195,NaN,D8V3F2,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
196,NaN,A0A4Y5R0B2,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
197,NaN,A0A4Y5QZX9,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
198,NaN,Q9CE95,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
199,NaN,Q9GN60,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
200,NaN,A7LFK0,NaN,NaN,inf,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,NaN,0.0,1.0,1.0,1,1.0,-,-,-,-,-,-,-,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
