reaction_id,SIMMER_SIMMER pred,SelenzymeRF2_All ECs,SelenzymeRF_Top EC,Theia_predicted_label,Theia_confidence,Theia_timestamp,BEC-Pred_Prediction,ec
MNXR143694,2.4.1|2|2.4.1,2.4.1|2.4.1.-|2.4.1.298;2.4.1.238;2.4.1.357;2.4.1.126;2.4.1.35;2.4.1.115;2.4.1.297;2.4.1.294;2.4.1.234;2.4.1.91;2.4.1.-|2.4.1.286;2.4.1.237;2.4.1.271;2.4.1.136;2.4.1.120|2.4.1.126;2.4.1.239;2.4.1.121;2.4.1.177;2.4.1.263;2.4.1.13|2.4.1.14;2.4.1.17,2.4.1|2.4.1.-|2.4.1.298,2.4.1,0.99998677,2025-05-02 10:32:37,2.4.1,2.4.1.298
MNXR179279,1.5.1|1.1.1,1.5.1.9;1.5.1.10|1.5.1.9;1.2.1.88;1.2.1.31;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9,1.5.1.9,1.5.1,0.9981818,2025-05-02 10:32:37,1.5.1,1.5.1.9
MNXR195043,2.3.1,2.3.1.23;2.3.1.51;2.3.1.15,2.3.1.23,2.3.1,0.9996599,2025-05-02 10:32:37,2.3.1,2.3.1.51
MNXR139927,2.7.1|2|2.7.1,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16;6.3.5.11;6.3.5.-|6.3.5.13;6.3.5.9;6.3.5.10,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.7.1,0.81050646,2025-05-02 10:32:37,3.1.3,3.1.3|3.1.3.-
MNXR193147,1.2.1|1|1.2.1|1.1.1,1.2.1.40;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.2.1.40,1.2.1,0.9962159,2025-05-02 10:32:37,1.2.1,1.2.1
MNXR181599,1.1.1,1.1.1.71;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1.71,1.1.1,0.9871043,2025-05-02 10:32:37,1.1.1,1.1.1.71
MNXR131408,2.7.4|2.7.11|3.6.3,1.18.6.1;6.3.5.9,1.18.6.1,2.7.11,0.53930223,2025-05-02 10:32:37,2.7.11,2.7.1.172
MNXR114527,2.7.1,2.7.1.190;2.3.1.193;6.3.2.60|6.3.2.M4;6.3.1.14|6.3.2.22;6.3.2.43;6.3.4.14;6.3.4.14|6.4.1.1;6.3.2.25;6.3.2.29;6.3.4.3,2.7.1.190,2.3.1,0.9943552,2025-05-02 10:32:37,2.7.1,2.7.1.190
MNXR114266,2.1.1,2.1.1.306;2.1.1.305;2.1.1.53;2.1.1.254;2.1.1|2.1.1.-|2.1.1.210;1.16.1.8;2.3.1.231;2.1.1.231;2.1.1.62;2.1.1.333;2.1.1.215;2.8.4.5;2.1.1.292;2.1.1.64,2.1.1.306,2.1.1,0.9999186,2025-05-02 10:32:37,2.1.1,2.1.1|2.1.1.-
MNXR147218,3.1.4,3.1.4.3;2.7.8.27;3.1.4.38;3.1.4.4;3.1.3.4|3.1.3.81;2.3.1.158,3.1.4.3,3.1.4,0.9942821,2025-05-02 10:32:37,3.1.4,3.1.4.3
MNXR135237,3.2.1,3.2.1.21,3.2.1.21,3.2.1,0.99159425,2025-05-02 10:32:37,3.2.1,3.2.1.21
MNXR185956,3.2.2,3.2.2.10;3.2.2.8;4.3.3.6,3.2.2.10,3.2.2,1.0,2025-05-02 10:32:37,3.2.2,3.2.2.10
MNXR132631,1.1.1,1.1.1.175|1.1.1.179|1.1.1.18|1.1.1.376|1.1.1.47;1.1.1.117|1.1.1.179|1.3.1.20;1.11.1.1|1.11.1.2;1.6.3.2;1.1.1.107|1.1.1.122;1.1.1.116;1.12.1.3|1.12.1.5;1.1.1.346;1.1.1.21,1.1.1.175|1.1.1.179|1.1.1.18|1.1.1.376|1.1.1.47,1.1.1,0.9997873,2025-05-02 10:32:37,1.1.1,1.1.1.179|1.1.1.376|1.1.1.47
MNXR121563,4.2.2|2.4.1|3.2.1,4.2.2.13;2.4.1.25;3.2.1.33;3.2.1.74;3.2.1.4|3.2.1.91,4.2.2.13,2.4.1,0.8603753,2025-05-02 10:32:37,3.2.1,2.4.1.25
MNXR186967,2.7.1,2.7.1.163;2.7.1.119;2.7.1.95;2.7.1.175;2.7.1.85;2.7.1.183;2.7.1.72;2.7.1.87;2.7.1.187;2.7.1.3;2.7.1.14;2.7.1.2,2.7.1.163,2.7.1,0.9995029,2025-05-02 10:32:37,2.7.1,2.7.1.119
MNXR192766,1.17.99|1.3.99,1.17.99.11;1.3.99.4;1.14.13.246;5.3.3.1;1.1.1.1,1.17.99.11,1.17.99,0.998877,2025-05-02 10:32:37,1.17.99,1.17.99.11
MNXR150185,2.7.1,2.3.1.193;6.3.2.25;6.3.2.60|6.3.2.M4;6.3.2.43;6.3.4.14|6.4.1.1;6.3.4.14;6.3.1.14|6.3.2.22;2.7.1.164;6.3.4.3,2.3.1.193,2.7.1,0.9099579,2025-05-02 10:32:37,2.7.1,2.7.1.164
MNXR116308,1.14.12,1.14.12.13;1.14.12.1;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.1;1.14.12.-|1.14.12.10;1.14.13.223;1.13.11.-|1.14.13.64;1.14.18.9;1.14.13.69;1.6.5.4;1.14.13.87;1.14.13.113,1.14.12.1,1.14.13,0.9992674,2025-05-02 10:32:37,1.14.13,1.14.13.1
MNXR195433,4.2.1,1.1.1.25|1.1.1.282;4.2.1.144;1.13.11.8;1.13.11.3;1.3.1.53,4.2.1.144,4.2.1,0.98566437,2025-05-02 10:32:37,4.2.1,4.2.1.118
MNXR116866,1.14.19|1.13.11,1.14.19.17;1.14.18.5;1.14.18.7;1.14.19.29;1.14.18.6;1.14.19.18;1.14.19.75;1.14.18.4;1.14.19.19;1.14.19.22;1.14.19.34;1.14.19.25;1.14.19.4;1.14.19.39;1.14.19.33;1.14.19.16;1.14.19.12;1.14.19.30;1.14.99.56;1.14.99.54;1.14.19.38;1.14.19.31;1.14.19.47;1.14.19.5,1.14.19.17,1.14.19,0.9931579,2025-05-02 10:32:37,1.14.19,1.14.19.17
MNXR114781,1.8.5,1.8.3.1;1.8.5.6;1.8.5.5|1.8.5.8;1.8.5.5;2.5.1.47|2.5.1.49|4.2.99.8;2.5.1.49;1.14.14.34|1.14.14.5|1.14.14.ah,1.8.3.1,1.8.5,0.99943334,2025-05-02 10:32:37,3.1.6,1.8.5.6
MNXR94896,4.1.1,4.1.1.107;4.1.1.25|4.1.1.28;4.1.1.28|4.1.1.53;4.1.1.105|4.1.1.28;4.1.1.11|4.1.1.15,4.1.1.107,4.1.1,0.99974245,2025-05-02 10:32:37,4.1.1,4.1.1.22|4.1.1.25|4.1.1.28
MNXR173786,1.3.5,1.3.5.5;1.10.3.9,1.3.5.5,1.3.5,0.83552355,2025-05-02 10:32:37,1.3.5,1.3.5.5
MNXR180494,2.7.1,3.6.1.9|3.6.2.2,3.6.1.9|3.6.2.2,2.7.7,0.7886907,2025-05-02 10:32:37,2.7.7,2.7.1.25|2.7.7.4
MNXR164027,2.7.8,2.7.8.11;3.6.1.26;2.7.8.8;2.7.8.41;4.6.1.12,2.7.8.11,2.7.8,0.9860458,2025-05-02 10:32:37,2.7.8,2.7.8.M5
MNXR132927,1.1.1|1|1.1.1,1.1.1.71;1.1.1.2;1.1.1.164|1.1.1.192;1.2.1.84;1.1.1.1|1.1.1.71,1.1.1.71,1.1.1,0.96507174,2025-05-02 10:32:37,1.1.1,1.1.1.2
MNXR111895,,1.14.14.-|1.14.14.1;1.4.3.4,1.4.3.4,1.14.13,0.8584951,2025-05-02 10:32:37,1.14.14,1.14.14.1
MNXR174991,2.7.3|6.3.4|2.7.11|3.6.3,6.3.2.3;6.3.1.10;6.3.2.2|6.3.2.3,6.3.2.3,3.6.3,0.8956856,2025-05-02 10:32:37,3.6.3,3.6.3.39
MNXR119201,,3.5.1.9;6.3.4.-|6.3.4.23;3.5.1.106;3.5.1.102;3.5.4.25,3.5.1.9,3.5.1,0.9999963,2025-05-02 10:32:37,3.5.1,3.5.1
MNXR131399,,1.4.3.21|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.6|1.5.3.17,1.4.3.21|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.6|1.5.3.17,3.None.None,0.9571645,2025-05-02 10:32:37,3,3
MNXR129844,1.97.1|1.11.1,1.11.1.12;1.11.1.27;1.11.1.9;1.8.4.2;1.11.1.12|2.5.1.18;2.8.1.3,1.11.1.12,1.11.1,0.8993365,2025-05-02 10:32:37,3.4.19,1.11.1.9|2.5.1.18
MNXR164494,1.14.99|1.1.99,1.14.14.43;1.14.14.42;1.14.14.48;1.14.14.80;1.14.14.81;1.14.14.19;1.14.14.89;1.14.14.82;1.14.14.90;1.14.14.16;1.14.14.140;1.14.19.76;1.14.14.103;1.14.14.177;1.14.14.98;1.14.14.55;1.14.14.154,1.14.14.43,1.14.14,0.998209,2025-05-02 10:32:37,1.14.14,1.14.14
MNXR112141,1.1.1,1.1.1.-|1.1.1.85,1.1.1.-|1.1.1.85,1.1.1,0.99933606,2025-05-02 10:32:37,1.1.1,1.1.1.-
MNXR175896,,1.14.14.1,1.14.14.1,1.14.14,0.78647727,2025-05-02 10:32:37,1.14.14,1.14.14.1
MNXR122187,2.1.1,2.1.1.99;2.1.1.343;2.1.1|2.1.1.163,2.1.1.99,2.1.1,0.9999815,2025-05-02 10:32:37,2.1.1,2.1.1
MNXR146918,6.2.1,6.2.1.1|6.2.1.17,6.2.1.1|6.2.1.17,6.2.1,0.99998605,2025-05-02 10:32:37,6.2.1,6.2.1.3
MNXR182679,1.6.5,1.6.5.2|1.6.5.3|1.6.5.9,1.6.5.2|1.6.5.3|1.6.5.9,1.6.5,0.9396556,2025-05-02 10:32:37,1.6.5,1.6.99.5
MNXR175389,2.3.1,2.3.1.36;2.3.1.180,2.3.1.36,2.3.1,0.99991214,2025-05-02 10:32:37,2.3.1,2.3.1.36
MNXR107684,3.5.1,6.3.1.1|6.3.5.4,6.3.1.1|6.3.5.4,3.5.1,0.9163084,2025-05-02 10:32:37,4.3.1,3.5.1.67
MNXR133031,1.2.1|1.1.1,1.1.1.21;1.1.1.2|1.1.1.21;1.1.1|1.1.1.184|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.213|1.1.1.50|1.3.1.20;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91;1.1.1.21|1.1.1.90;1.1.1|1.1.1.149|1.1.1.184|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.213|1.1.1.50|1.1.1.65|1.3.1.20;1.1.1.318,1.1.1.21,1.1.1,0.96201354,2025-05-02 10:32:37,1.1.1,1.1.1.2|1.1.1.21
MNXR126018,1.13.11,1.13.11.2;1.13.11.16;1.13.11.-|1.13.11.1|1.13.11.M6;1.13.11.39;1.13.11.25|1.13.11.39;1.13.11.15;1.13.11.37;1.13.11.3;1.13.11.57|1.13.11.8;1.13.11.-|1.13.11.29;1.13.11.66;1.13.11.64;1.13.11.4,1.13.11.2,1.13.11,0.99916077,2025-05-02 10:32:37,1.13.11,1.13.11.35
MNXR179289,3.5.2,1.14.13.113;1.7.3.3;4.1.1.97;5.1.99.3;3.5.2.16;1.3.98.1;3.5.2.15;3.5.2.1;1.3.3.1|3.5.2.3,1.14.13.113,3.5.2,0.8483854,2025-05-02 10:32:37,5.1.99,3.5.2.17
MNXR116970,1.3.1,1.3.1.9;1.1.1.212;1.14.13.223;2.3.1.86;1.3.1.10|1.3.1.118;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86,1.3.1.9,1.3.1,0.7525789,2025-05-02 10:32:37,1.3.1,1.3.1.9
MNXR114457,1.14.13,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.217;1.14.13.223;1.14.12.10;1.14.13.69;1.14.13.87;1.6.5.4;1.14.13.113;1.14.13.25;1.14.13.26;1.14.13.246;1.14.18.9,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.13,0.9752924,2025-05-02 10:32:37,1.14.13,1.14.13.217
MNXR97093,2.7.1,2.7.1.107;6.3.4.14;6.3.4.14|6.4.1.1;6.3.2.60|6.3.2.M4;6.3.2.30;6.3.2.29;6.3.1.14|6.3.2.22;6.3.4.3,2.7.1.107,2.7.1,0.9880972,2025-05-02 10:32:37,2.7.1,2.7.1.107
MNXR118664,1.1.1,1.1.1.35,1.1.1.35,1.1.1,0.9988078,2025-05-02 10:32:37,1.1.1,1.1.1.211|1.1.1.35
MNXR187921,1.5.99,1.14.19.56;1.14.14.15;1.3.99.3;1.14.19.9;1.3.99.12;2.1.1.74,1.14.19.56,1.14.19,0.9999782,2025-05-02 10:32:37,1.14.13,1.14.19.56
MNXR180475,2.1.2,2.1.2.1,2.1.2.1,2.1.2,0.9958264,2025-05-02 10:32:37,2.1.2,2.1.2.1
MNXR132244,2.7.4,2.7.7.7,2.7.7.7,2.7.7,0.9684627,2025-05-02 10:32:37,2.7.7,2.7.7.41
MNXR174259,3.1.3|3.1.31,3.1.27.4;3.1.27.1;3.1.3.97;4.2.99.18,3.1.27.4,3.1.31,0.9922501,2025-05-02 10:32:37,3.1.26,3.1.22.1
MNXR151202,1.3.1,1.3.1.87;1.14.12.19;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.3.1.87,1.3.1,0.9898093,2025-05-02 10:32:37,1.3.1,1.3.1.87
MNXR192060,2.3.1,1.8.1.14|1.8.1.M1;2.3.1.281|2.3.1.ci;2.3.1.119;1.1.1.34|1.1.1.88;1.2.1.10,1.8.1.14|1.8.1.M1,1.8.1,0.99921775,2025-05-02 10:32:37,1.8.1,1.8.1.14|1.8.1.M1
MNXR119386,1.1.1,1.1.1.417;1.3.1.22;1.1.1.170;1.1.1.270;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.201;1.1.1.146;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86,1.1.1.417,1.1.1,0.99208844,2025-05-02 10:32:37,1.1.1,1.1.1
MNXR193387,1.3.99|1.3.8,1.3.8.5;1.3.8.8;1.3.8.-|1.3.99.3;1.3.8.7;1.3.8.9;1.3.8.14;1.3.8.11;1.3.8.-|1.3.8.4;1.3.8.3;1.5.8.4;1.5.5.1;1.3.8.10;1.3.8.1;1.17.99.3;1.3.8.6;1.3.8.13;1.2.7.1,1.3.8.5,1.3.8,0.99808717,2025-05-02 10:32:37,1.3.8,1.3.8
MNXR129637,1.1.1,1.1.1.21;1.1.1.19;1.1.1.365;1.1.1|1.1.1.188|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.307|1.1.1.72;1.1.1.10;1.1.1.377|1.1.1.378;1.1.1.405;1.1.1.47;1.1.1.-|1.1.1.371;1.1.1|1.1.1.21|1.1.1.71,1.1.1.21,1.1.1,0.9982639,2025-05-02 10:32:37,1.1.1,1.1.1.21
MNXR107372,1.5.99,1.5.3.7;1.5.1.2;1.5.5.2;1.4.1.18;5.1.1.4|5.1.1.8;3.4.13.9,1.5.3.7,1.5.99,0.9436304,2025-05-02 10:32:37,1.5.99,1.5.99.3
MNXR106799,1.14.12,1.14.12.1;1.14.12.13;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.10;1.14.13.1;1.14.13.223;1.14.18.9;1.14.13.69;1.6.5.4;1.14.13.25,1.14.12.1,1.14.12,0.99972194,2025-05-02 10:32:37,1.14.12,1.14.12.13
MNXR145655,1.1.1,1.1.1.12|1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.1.9|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;1.1.1.14;1.1.1.15;1.1.1.12|1.1.1.14,1.1.1.12|1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.1.9|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,1.1.1,0.78260374,2025-05-02 10:32:37,1.1.1,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
MNXR112563,4.2.3,4.2.3.43;4.2.3.191;4.2.3.146;2.5.1.41;4.2.3.158;2.5.1.62;2.5.1.89;2.5.1.31;2.5.1.81;4.2.3.42;4.2.3.17;3.1.7.4;4.2.3.195;4.2.3.159;4.2.3.8;4.2.3.180;4.2.3.148;1.3.1.83,4.2.3.43,4.2.3,0.9999504,2025-05-02 10:32:37,4.2.3,4.2.3.43
MNXR129357,2.6.1,1.4.3.2;1.4.3.3;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.21,1.4.3.2,1.4.3,0.99786794,2025-05-02 10:32:37,1.4.3,1.4.3.2
MNXR133689,3.2.1,3.2.1.161|3.2.1.188|3.2.1.21|3.2.1.23|3.2.1.25|3.2.1.3|3.2.1.37|3.2.1.45|3.2.1.58|3.2.1.74,3.2.1.161|3.2.1.188|3.2.1.21|3.2.1.23|3.2.1.25|3.2.1.3|3.2.1.37|3.2.1.45|3.2.1.58|3.2.1.74,3.2.1,0.9999267,2025-05-02 10:32:37,3.2.1,3.2.1.55
MNXR164309,2.4.1,2.4.2.61;2.4.1.226;2.4.1.225;2.4.1.135;2.4.1.17;2.4.1.264;2.4.1.212;2.4.1.175;2.4.1.86,2.4.2.61,2.4.1,0.889481,2025-05-02 10:32:37,2.4.2,2.4.1
MNXR190273,2.7.1|3.1.3,2.4.1.281;2.4.1.8;2.4.1.20;2.4.1.320;2.4.1.279;2.4.1.31;2.4.1.282;2.4.1.1;3.1.3.10;3.1.3.10|3.1.3.25|3.1.3.94;3.1.3.-|3.1.3.93;5.4.2.10|5.4.2.6,2.4.1.20,3.1.3,0.67347175,2025-05-02 10:32:37,3.1.3,3.1.3.23|3.1.3.94
MNXR109293,2.6.1,2.6.1.1|2.6.1.23;2.6.1.21;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57,2.6.1.1|2.6.1.23,2.6.1,0.77761775,2025-05-02 10:32:37,2.6.1,2.6.1.21
MNXR182369,1.14.13,1.1.1.288;1.1.1.71;1.11.1.1;1.2.1.23;1.6.5.-|1.6.5.9;1.6.5.-|1.6.5.3|1.6.5.9;1.2.1.36;1.6.5.2,1.1.1.288,1.14.13,0.9638541,2025-05-02 10:32:37,1.14.13,1.14.13.-
MNXR134428,1.2.1,1.2.1.106;1.2.1.-|1.2.1.103|1.2.1.ag;1.2.1.41,1.2.1.106,1.2.1,0.9999645,2025-05-02 10:32:37,1.2.1,1.2.1.41
MNXR110690,,3.8.1.8;3.5.4.45|3.5.99.-;3.5.4.11;3.5.4.26;3.5.1.5,3.8.1.8,3.8.1,0.64012015,2025-05-02 10:32:37,3.5.4,3.5.4.-
MNXR179124,2.1.3,2.1.3.3|6.3.5.5,2.1.3.3|6.3.5.5,2.1.3,0.99999726,2025-05-02 10:32:37,2.1.3,2.1.3.3
MNXR121077,1.1.1,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.71;1.14.13.224;1.6.5.4;1.14.13.246;1.14.13.26;1.14.13.223;1.14.13.25;1.14.18.9,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.99,0.32337862,2025-05-02 10:32:37,1.14.13,1.14.18.3
MNXR145848,1.2.4,1.2.4.2;1.2.4.4;2.6.1.19;1.2.4.1,1.2.4.2,1.2.4,0.99996734,2025-05-02 10:32:37,1.2.4,1.2.4.2
MNXR189247,4.1.3,4.1.3.16|4.1.3.17|4.1.3.42;4.1.1.3|4.1.2.14|4.1.3.16;4.1.2.20;4.1.2|4.1.2.-|4.1.2.52,4.1.3.16|4.1.3.17|4.1.3.42,4.1.3,0.7893451,2025-05-02 10:32:37,4.1.3,4.1.3.16|4.1.3.42
MNXR115501,3.4.11|3.4.21,3.4.14.5;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.4.14.1,3.4.14.5,3.4.21,0.3919966,2025-05-02 10:32:37,3.4.21,3.4.21.86
MNXR183973,6.5.1|2.6.99,2.7.1.78;2.7.4.4;2.7.4.6,2.7.1.78,6.5.1,0.9479384,2025-05-02 10:32:37,6.5.1,6.5.1.M3
MNXR117529,3.2.1,3.2.1.177;3.2.1.193;3.2.1.20|3.2.1.70;3.2.1.10;3.2.1.195;3.2.1.117;3.2.1.164;3.2.1.23;3.2.1.205,3.2.1.177,3.2.1,0.9975352,2025-05-02 10:32:37,3.2.1,3.2.1.177
MNXR116612,3.6.1,3.6.1.52;2.7.4.24;2.7.4.21|2.7.4.24;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.6.1.52,3.6.1,0.46702334,2025-05-02 10:32:37,3.6.1,3.6.1.52
MNXR146176,2.4.2,2.4.2.1,2.4.2.1,2.4.2,0.9971771,2025-05-02 10:32:37,2.4.2,2.4.2.1|2.4.2.4
MNXR123769,1.13.11,1.13.11.34;5.4.4.7;2.3.1.281|2.3.1.ci;3.3.2.6;1.2.1.84;2.3.1.161;2.3.1.85;1.14.13.90;1.3.8.2;2.3.1.119;1.14.99.9;2.1.1.342;2.3.1.211;2.3.1.146;2.4.1.271;2.3.1|2.3.1.-|2.3.1.206;2.3.1|2.3.1.-|2.3.1.74,1.13.11.34,1.13.11,0.55090517,2025-05-02 10:32:37,1.13.11,1.13.11.34
MNXR175824,2.1.1,2.1.1.141;2.1.1.80;2.1.1.77,2.1.1.141,2.1.1,0.9999831,2025-05-02 10:32:37,2.1.1,2.1.1.141
MNXR131908,2.7.4,2.7.1.90;2.7.4.27;2.7.2.12,2.7.1.90,2.7.4,0.741155,2025-05-02 10:32:37,2.7.4,2.7.11
MNXR194986,2.3.1,2.3.1.41;2.3.1.156|2.3.1.74,2.3.1.41,2.3.1,0.9985769,2025-05-02 10:32:37,2.3.1,2.3.1.159|2.3.1.74
MNXR165540,2.4.1,2.4.1.122|2.4.1.307;2.4.1.91;2.4.1.14;2.4.1.111;2.4.1.304;2.4.1.185;2.4.1|2.4.1.44;2.4.1|2.4.1.58;2.4.1.293;2.4.1.52;2.4.1.271;2.4.1.46;2.4.1.234;2.4.1.241;2.4.1.294;2.4.1.38;2.4.1.38|2.4.1.90;2.4.1.37;2.4.1.133;2.4.1.343;2.4.1.309;2.4.1.50;2.4.1.272;2.4.1.47;2.4.1.134;2.4.1.363|2.4.1.ds;2.4.1.86;2.4.1.275,2.4.1.122|2.4.1.307,2.4.1,0.9950289,2025-05-02 10:32:37,2.4.1,2.4.1.66
MNXR129446,,3.5.1.4;3.5.1.1;2.3.2.2|6.3.1.2,3.5.1.4,3.5.1,0.7129677,2025-05-02 10:32:37,3.5.1,3.5.1.4
MNXR181524,1.1.1,1.1.1.71;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;4.1.99.5;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.14.14.1,1.1.1.71,1.1.1,0.99999857,2025-05-02 10:32:37,1.1.1,1.1.1.71
MNXR192894,2.3.2|2.3.1,2.3.2.35;2.3.1.13;2.3.1.207;2.3.1.301;2.3.3.20;2.3.1.41;2.3.1.65;2.3.1.13|2.3.1.192;2.3.1.24;2.3.1.297;2.3.1.298;4.4.1.26;2.3.1.300;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.2.35,2.3.2,0.9993079,2025-05-02 10:32:37,2.3.1,2.3.2.35
MNXR165199,1.3.1,1.3.1.34;1.3.1.124;1.3.1.38;1.3.1.8;1.3.1.93;2.3.1.111;1.2.1.84;1.2.1.50;1.1.1.330|1.1.1.36;2.3.1.86;1.3.1.10|1.3.1.39;2.3.1.295;2.3.1.252;2.3.1.165,1.3.1.34,1.3.1,0.871758,2025-05-02 10:32:37,1.3.1,1.3.1.34
MNXR112829,1.14.13,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.88;1.14.13.89;1.14.13.225;1.14.13.240;1.14.13.237;1.14.13.87;1.14.13.8,1.6.3.2,1.14.13,0.8577357,2025-05-02 10:32:37,1.14.14,1.14.14.1
MNXR150430,1.21.1|1.2.1|1.3.1,1.6.3.2;1.3.1.34;1.3.1.38;1.3.1.8;1.3.1.93;1.3.1.124;1.1.1.330|1.1.1.36;1.2.1.50;1.2.1.84;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.6.3.2,1.14.13,0.8069934,2025-05-02 10:32:37,1.14.13,1.14.13.11
MNXR193506,2.3.1,2.3.1.136;2.3.1.78;2.3.1.-|2.3.1.202;2.3.1.-|2.3.1.203;2.3.1.227;2.3.1.79;2.3.1.197;2.3.1.210;2.3.1.209;2.6.1.33;2.3.1.189;2.3.1.169;2.3.1|2.3.1.82;1.2.7.4|1.2.99.2|2.1.1.-|2.3.1.-|2.3.1.169,2.3.1.136,2.3.1,0.99960655,2025-05-02 10:32:37,2.3.1,2.3.1
MNXR169382,2.8.4,4.1.99.22,4.1.99.22,4.1.99,0.99886346,2025-05-02 10:32:37,4.1.99,4.1.99.22
MNXR174608,2.7.3|6.3.4|2.7.11|3.6.3,6.2.1.3;6.4.1.3;6.3.3.3,6.2.1.3,3.6.3,0.8956856,2025-05-02 10:32:37,3.6.3,3.6.3.1
MNXR107870,1.3.99|1.14.99,2.8.3.8;2.3.1.86;1.3.1.38;1.3.1.8;1.3.8.8;1.3.99.13|1.3.99.3;1.3.1.44;2.3.1.199;2.3.1.16,2.8.3.8,1.3.99,0.9998621,2025-05-02 10:32:37,1.17.99,1.3.99.8
MNXR192083,1.13.12,1.7.3.1;1.1.3.15;1.4.3.2;1.4.3.3;1.8.3.5;1.13.12.16;1.2.3.1,1.7.3.1,1.13.12,0.92692035,2025-05-02 10:32:37,1.7.3,1.7.3.5
MNXR147269,3.1.1,3.1.1.23;3.1.1.34;3.1.1.23|3.1.1.79;3.1.1.3,3.1.1.23,3.1.1,0.9999207,2025-05-02 10:32:37,3.1.1,3.1.1.23
MNXR117213,3.2.1,3.2.1.169;3.2.1.49;3.2.1.52;3.2.1.50,3.2.1.169,3.2.1,0.99447376,2025-05-02 10:32:37,3.2.1,3.2.1.169
MNXR152209,3.4.17,3.4.16.4;3.4.17.13;3.4.17.14;3.1.1.103;2.6.1.21;2.3.1.47,3.4.16.4,3.4.16,0.8393719,2025-05-02 10:32:37,3.4.17,3.4.17.13
MNXR152471,1.14.13,1.6.3.2;1.14.19.41|1.3.1.-;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.54;1.14.15.16;1.14.14.1,1.6.3.2,1.14.13,0.9927752,2025-05-02 10:32:37,1.14.13,1.14.13|1.14.13.-
