Reaction ID,Isomeric_SMILES,EC Number
26090,[H][C@@]1(C(=C)C)CC=C(C)CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>C=C(C)C1CCC2(C)OC2C1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],1.14.13.107
30248,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)C(C)=C(C)C1=O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)C(C)=C(C)C1=O.[H]O[H].[H]O[H]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(O)=C(C)C(C)=C1O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(O)=C(C)C(C)=C1O.O=O,1.10.3.9
11265,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>[H]OO[H].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,1.6.3.1
23445,CC(=O)C(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>C[C@H](O)C(=O)[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,1.1.1.27
52737,OC[C@H]1O[C@@H](S/C(C/C2=C/NC3=CC=CC=C32)=N\O)[C@H](O)[C@@H](O)[C@@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S(=O)([O-])O/N=C(/C/C1=C/NC2=CC=CC=C21)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+],2.8.2.24
35372,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])O[C@@H]1OC[C@H]([NH3+])[C@H](O)[C@H]1O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])O[C@@H]1OC[C@H]([NH3+])[C@H](O)[C@H]1O.CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]>>[H][C@]1([C@H](O)CO)O[C@@](O[C@@H]2C[C@](OC[C@H]3O[C@@H](OC[C@H]4O[C@H](OP(=O)([O-])O[C@H]5OC[C@H]([NH3+])[C@H](O)[C@H]5O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]4O)[C@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@H]3OP(=O)([O-])O[C@H]3OC[C@H]([NH3+])[C@H](O)[C@H]3O)(C(=O)[O-])O[C@]([H])([C@H](O)CO)[C@@H]2O)(C(=O)[O-])C[C@@H](O)[C@H]1O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])[O-].CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])[O-],2.4.2.43
32540,[H][C@@]12CC=C(C)C[C@]1([H])C2(C)C.O=P([O-])([O-])OP(=O)([O-])O>>CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],4.2.3.107
15546,CC(=O)[O-].CC(=O)C(=O)[O-]>>C[C@](O)(CC(=O)[O-])C(=O)[O-],4.1.3.22
24849,O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1>>O=C([O-])C1=CC(O)=C(O)C=C1.[H]O[H],4.2.1.118
21497,CC(C)=CCO.O=P([O-])([O-])OP(=O)([O-])O>>CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].[H]O[H],3.1.7.1
22101,O=C([O-])C1=CC(Br)=C([O-])C(Br)=C1.[H][N+]([H])([H])[H]>>N#CC1=CC(Br)=C([O-])C(Br)=C1.[H]O[H].[H]O[H],3.5.5.6
16186,[1*]C(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],1.2.1.3
49057,O=C1N[C@@H](C/C2=C/NC3=C2C=CC=C3)/C2=N/C3=C(C=CC=C3)C(=O)N2C2=C1C=CC=C2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>[H][C@]12NC3=C(C=CC=C3)[C@@]1(O)C[C@H]1C3=NC4=C(C=CC=C4)C(=O)N3C3=C(C=CC=C3)C(=O)N12.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],1.14.13.216
50429,CS.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>CSC.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+],2.1.1.334
25322,C[NH2+]CCOP(=O)([O-])[O-].C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>C[NH+](C)CCOP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+],2.1.1.103
37060,C[C@@H](O)[C@H](NC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O)C(=O)[O-].*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3N)O[C@@H]1COP(*)(=O)[O-]>>*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3NC(=O)N[C@H](C(=O)[O-])[C@@H](C)O)O[C@@H]1COP(*)(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],2.3.1.234
34136,CCCCCC1=CC(O)=C(C/C=C(\C)CCC=C(C)C)C(O)=C1C(=O)[O-].O=O>>[H][C@@]12/C=C(/C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=C(C(=O)[O-])C(CCCCC)=C1.[H]OO[H],1.21.3.7
32060,O=C([O-])[C@@H](CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[H]O[H]>>O=C([O-])[C@H](O)CO.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,3.2.1.208
18214,NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C=C1.O=P([O-])([O-])OP(=O)([O-])O>>O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],2.7.7.33
49445,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C1=CC=CC=C1N.[H]O[H]>>NC1=CC=CC=C1C(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+],3.1.2.32
21421,[H][C@]12C[C@@H](O)[C@H](/C=C/[C@@H](O)CCCCC)[C@@]1([H])C/C(=C/CCCC(=O)[O-])O2.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>[H][C@]12C[C@@H](O)[C@H](/C=C/C(=O)CCCCC)[C@@]1([H])C/C(=C/CCCC(=O)[O-])O2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],1.1.1.231
16414,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O.*N[C@@H](CCCC[NH3+])C(*)=O>>*N[C@@H](CCCC[NH3+])C(*)=O.*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O,2.3.1.200
28347,NC1=NC2=C(/N=C(/[C@H](O)[C@@H](O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])CN2)C(=O)N1>>NC1=NC2=C(N=C([C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])CN2)C(=O)N1,5.1.99.7
68569,[H][C@@]1(C(=O)[O-])CCCNN1.[H]O[H].[H+]>>[NH3+][C@@H](CCCNO)C(=O)[O-],4.8.1.1
41565,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O3)O2)C(=O)NC1=O.CC[C@@]1(O)C[C@H](O)C2=C(O)/C3=C(/C=C/2[C@H]1C(=O)OC)C(=O)C1=C(C3=O)C(O)=CC=C1>>CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O2)C2=C(/C=C3/C(=O)C4=C(C(=O)/C3=C/2[O-])C(O)=CC=C4)[C@H]1C(=O)OC.CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O.[H+].[H+],2.4.1.326
57357,[H][C@@]12C3=CNC4=C3C(=CC=C4)C(C)(C)[C@@]1([H])CC[C@](C)(C=C)[C@@H]2[N+]#[C-].[Cl-].O=C([O-])CCC(=O)C(=O)[O-].O=O.[H+]>>[H][C@@]12C3=CNC4=C3C(=CC=C4)C(C)(C)[C@@]1([H])C[C@@H](Cl)[C@](C)(C=C)[C@@H]2[N+]#[C-].O=C([O-])CCC(=O)[O-].O=C=O.[H]O[H],1.14.20.14
32476,[NH3+]CC(=O)[O-].C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>C[N+](C)(C)CC(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+],2.1.1.162
34784,*C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>*C1CCC2C3CCC4C[C@H](O)CCC4(C)C3CCC12C.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,1.1.1.213
31792,[H][C@@]12CCCC(C)(C)C1=CC[C@H](C)[C@@]2(C)CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]12CCCC(C)(C)C1=CC[C@H](C)[C@@]2(C)CC[C@](C)(O)C=C.O=P([O-])([O-])OP(=O)([O-])O,2.5.1.153
18778,*C.[Hg+2]>>*C[Hg+].[H+],4.99.1.2
30372,C[C@H]1CCC[C@@]2(C)CCCC[C@]12O.CC(C)=O>>C/C1=C\CC[C@H](C)/C=C/[C@H](C(C)(C)O)CC1.[H]O[H],4.1.99.16
19170,CC(=O)C(=O)[O-].[H][N+]([H])([H])[H]>>[NH3+][C@@H](CO)C(=O)[O-],4.3.1.17
75956,CO/C1=C/C=C2/[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CC[NH+]3C)[C@H]1O5.[H]C([H])=O.O=C([O-])CCC(=O)[O-].O=C=O>>COC1=C2O[C@H]3/C(OC)=C\C=C4\[C@H]5CC(=C\2[C@]43CC[NH+]5C)\C=C\1.O=C([O-])CCC(=O)C(=O)[O-].O=O,1.14.11.32
62633,*OO.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>*O.[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-].[H]O[H],1.11.1.27
14802,O=C([O-])[C@H](O)COP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,2.7.2.3
69792,*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OC(=O)[C@H]([NH3+])CC1=CC=CC=C1.[H]O[H]>>[NH3+][C@H](CC1=CC=CC=C1)C(=O)[O-].*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O.[H+],3.1.1.96
27299,O=C([O-])C1=CC=CC=C1C(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]>>O=CC1=CC=CC=C1C(=O)[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],1.2.1.78
52389,O=C([O-])[C@@H](O)[C@H](O)CO.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>O=C([O-])[C@@H](O)[C@H](O)COP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],2.7.1.219
11925,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C(=O)N1>>*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.[H+],2.4.1.228
22637,NC1=NC(=O)N([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)C=C1.[H]O[H]>>NC1=NC(=O)N([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)C=C1.O=P([O-])([O-])OP(=O)([O-])O.[H+],3.6.1.12
30408,[Cu+].S1[Fe+]S[Fe+]1>>[Cu+2].S1[Fe]S[Fe+]1,1.97.1.12
20246,C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.O=P([O-])([O-])OP(=O)([O-])O>>C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,2.7.7.47
21389,[NH3+][C@H]1CCCCNC1=O.[H]O[H]>>[NH3+]CCCC[C@H]([NH3+])C(=O)[O-],3.5.2.11
15814,CC(=O)N1C=CN=C1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>C1=CNC=N1.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],2.3.1.2
23009,O=P([O-])([O-])OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.[H]O[H]>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,3.2.1.93
45337,*N[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)C(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>*N[C@@H](CO)C(*)=O.CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],2.3.1.250
11425,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>*N[C@H](C(*)=O)[C@@H](C)O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,2.7.11.7
17170,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO)[C@H](O)[C@@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+]>>[NH3+][C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO)[C@H](O)[C@@H]1O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],2.3.1.276
14854,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=C(O)C=C1.[Cl-].[H+]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=C(Cl)C=C1.[H]O[H],3.8.1.7
42405,O=P([O-])([O-])OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O.[H]O[H]>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,3.2.1.85
54789,*NC(=C)C(*)=O.O=C([O-])C1=C[N+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)=CC(C(=O)[S-])=C1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+]>>O=C([O-])C1=CC(C(=O)[O-])=C[N+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)=C1.*N[C@@H](CS)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,4.4.1.37
18978,O=C(CO)COP(=O)([O-])[O-].[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*]>>[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O.O=P([O-])([O-])OC[C@H](O)CO,1.1.5.3
20841,[NH3+][C@@H](CC1=CNC=N1)C(=O)[O-].[H+]>>[NH3+]CCC1=CNC=N1.O=C=O,4.1.1.22
25557,[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@@]3([H])C(C)(C)CCC[C@]3(C)[C@@]13CCC(=C)[C@@H](C2)C3.O=P([O-])([O-])OP(=O)([O-])O,4.2.3.34
10873,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],3.5.1.15
