Reaction,SelenzymeRF
R09711,1.14.14.17;1.3.1.96|2.5.1.21;2.5.1.89;1.3.7.11;5.5.1.19;2.4.2.43
R09714,2.5.1.89;2.5.1.20;2.5.1.-|2.5.1.31;1.3.1.96|2.5.1.21;2.5.1.103|2.5.1.21|2.5.1.96;1.3.7.11;5.5.1.19
R09724,2.3.1.42;2.3.1.116;2.3.1.-|2.3.1.224;2.3.1.76;2.7.1.191|2.7.1.69;2.7.1.199;2.3.1.115;2.7.1.211;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.201|2.7.1.69;2.3.1.171;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;4.2.1.85;3.1.1.83;3.5.2.2;2.3.1.118;3.3.2.10
R09730,2.5.1.-|2.5.1.31;2.5.1.89;2.5.1.20;1.3.1.96|2.5.1.21;2.4.2.43
R09734,1.-.-.-|1.1.1.271;2.4.1.152;2.4.2.43;2.4.1.69;2.5.1.-|2.5.1.31
R09735,2.7.7.2;3.6.1.21|3.6.1.9
R09736,2.1.1.98;2.1.1.333;2.1.1.80;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.16|2.1.1.71;2.1.1.297|2.1.1.298
R09737,2.1.1.98;2.1.1.333;2.1.1.80;2.1.1.16|2.1.1.71;2.1.1.77
R09740,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;3.1.1.23
R09750,1.1.1.233;1.6.5.2
R09751,1.9.6.1;1.7.5.1;1.7.7.2;1.7.1.1|1.7.1.2
R09766,2.7.8.41;3.6.1.26;2.4.99.6;2.7.8.11;2.7.8.24;2.4.99.3;2.3.1.26;2.7.8.8;2.3.1.76;2.7.8.5
R09768,5.3.1.28
R09774,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;2.7.8.42;2.3.1.241;2.3.1.251
R09782,1.13.11.-|1.13.11.66;1.13.11.2;1.13.11.39;1.13.11.15;1.2.3.1;1.4.3.2
R09796,3.1.2.6
R09804,2.4.1.237;2.4.1.170;2.4.1.35;2.4.1.111;2.4.1|2.4.1.-|2.4.1.298;2.4.1.239;2.4.1.159;2.4.1.91;2.4.1.300;2.4.1.236;2.4.1.17;2.4.1.87;2.4.1.15
R09805,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.2.1.23;1.1.1.337|1.1.1.375
R09808,4.1.2.10|4.1.2.11|4.1.2.47;4.1.2.47;4.1.2.10|4.1.2.11|4.1.2.46|4.1.2.47;1.14.18.5;1.14.13.26;1.7.2.1|1.9.3.1|7.1.1.9
R09810,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.14.13.26;1.14.18.5;1.14.12.10;1.7.2.1|7.1.1.9
R09818,1.14.13.1;1.14.13.69;1.14.13.25;1.14.13.26;1.14.12.12;1.14.12.10;1.14.13.25|1.14.14.-|1.14.14.1
R09820,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R09825,4.3.1.15;2.6.1.57;6.3.5.9;2.6.1.94;4.1.1.95;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87;2.6.1.-|2.6.1.11
R09831,3.2.1.74;2.3.1.172;3.2.1.97;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.6.1.94;2.3.1.241;5.1.3.11;2.7.8.20;2.3.1.72;3.1.4.50;2.4.1.245;2.7.1.208|2.7.1.69;2.7.1.207;3.2.1.52
R09835,2.3.1.26;5.5.1.19;5.5.1.-|5.5.1.18;1.3.1.96|2.5.1.21;2.5.1.103|2.5.1.21|2.5.1.96;5.3.3.1;1.14.13.107;1.1.1.145|5.3.3.1;2.4.1.8|3.2.1.20|4.2.1.131
R09838,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R09840,3.1.2|3.1.2.-|3.1.2.20|3.1.2.23;2.3.1.-|2.3.1.217;2.3.1.116;2.3.1.171;2.3.1.115;2.3.1.172;6.2.1.4;6.2.1.5
R09849,2.7.4.6
R09877,2.7.7.14|2.7.7.an;2.7.4.6
R09886,2.5.1.20;2.5.1.89;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.-|2.5.1.31;2.5.1.39
R09889,2.5.1.20;2.5.1.89;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R09893,2.5.1.20;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R09894,2.5.1.20;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.39
R09895,2.5.1.20;2.5.1.89;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R09899,2.7.7.91;1.3.1.96|2.5.1.21;2.4.1.266;2.5.1.39
R09914,1.14.14.17;1.3.1.96|2.5.1.21;2.5.1.89;5.5.1.19;1.3.7.11;5.5.1.-|5.5.1.18;2.3.1.26
R09916,1.14.14.17;1.3.1.96|2.5.1.21;2.5.1.89;1.3.7.11;2.3.1.26;5.5.1.-|5.5.1.18;2.5.1.96;5.5.1.19
R09918,2.3.1.76;4.1.1.77;1.3.1.10;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
R09932,1.6.5.2
R09936,1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.4
R09939,2.1.1.297|2.1.1.298;2.1.1.80;2.1.1.197;2.1.1.77
R09946,2.7.1.163;2.7.7.91;6.3.5.9;2.7.4.10;2.7.1.157|2.7.1.162;3.6.1.21|3.6.1.9
R09957,1.1.1.145;1.1.1.145|5.3.3.1;1.1.1.181;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.8.1.4
R09958,2.3.1.199;4.2.1.17;4.2.1.-|4.2.1.134
R09961,2.5.1.20;2.5.1.39
R09965,2.5.1.39
R09968,2.5.1.20;2.7.7.91;2.5.1.39
R09973,2.7.7.91;2.5.1.-|2.5.1.31;6.3.2.60|6.3.2.M4;6.3.2.-|6.3.2.43;2.5.1.89;2.5.1.78
R09975,2.5.1.39
R09986,1.1.1.233;1.1.1.21;1.1.1.1
R09987,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.21;1.1.1.184;1.1.1.375;1.1.1.272;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.80
R09989,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.2.1.50;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.375;1.1.1.272
R09990,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.2.1.50;1.8.1.9
R09992,1.8.1.12;1.8.1.7;1.8.1.15;1.14.15.21;2.3.1.76;2.3.1.180
R10001,2.3.1.187;2.7.8.24;1.14.15.26;1.14.15.25;2.3.1.76;2.3.1.199;1.17.7.4
R10015,4.2.1.84;1.4.7.1;2.7.8.8;2.7.8.24;3.5.1.10|3.5.1.110;3.5.2.1;4.3.1.15;3.5.1.6;3.5.2.2
R10021,1.1.1.337|1.1.1.375;1.1.1.345;1.1.1.212;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R10033,1.1.1.286|1.1.1.87;2.3.1.180
R10037,2.4.1.63;3.2.1.21
R10040,3.2.1.21
R10050,1.1.1.21|1.1.1.6|1.1.1.78;1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3
R10051,3.7.1.18;4.2.1.85;4.1.3.32;1.1.1.227;2.3.3.13|4.1.3.-
R10055,1.14.15.21;1.10.99.3|1.23.5.1;1.1.3.8;5.3.99.9;3.1.1.17;1.14.14.-|1.14.14.1
R10075,1.2.1.95;1.2.1.106;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.50;1.2.1.80;1.8.1.9
R10088,5.4.2.2;2.5.1.78
R10092,1.2.4.1|2.2.1.6|4.1.1.1
R10098,2.4.1.230;3.2.1.74;3.2.1.21|3.2.1.74
R10103,1.7.2.1|7.1.1.9
R10109,1.13.11.-|1.13.11.3;1.13.11.1;1.13.11.38;1.14.99.46;1.13.11.39;1.13.11.16;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R10110,1.13.11.-|1.13.11.3;1.13.11.1;1.13.11.38;1.13.11.39;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R10117,1.1.1.100;1.3.1.10;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
R10122,1.3.1.10;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.3.1.9|2.3.1.-
R10124,2.3.1.47
R10126,1.1.1.-|1.1.1.71;1.1.1.183|1.1.1.71;1.3.1.9|2.3.1.-;1.8.1.4
R10134,2.3.1.92;1.1.1.203;1.1.5.9;1.1.99.35;3.2.1.126|3.2.1.21
R10135,3.1.1.45;5.5.1.7;1.13.11.1;1.13.11.-|1.13.11.3;4.1.1.68;2.7.8.23;5.5.1.1;1.13.11.15;5.3.2|5.3.2.1|5.3.2.6;4.1.1.77;2.6.1.57;1.13.11.16
R10142,2.3.1.180
R10143,1.14.11.13;1.13.11.15;1.13.11.1;1.14.14.36;1.14.13.1;4.1.1.68;4.1.1.77;1.13.11.16;1.13.11.-|1.13.11.3;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.-|1.13.11.8
R10145,1.14.11.13;1.13.11.15;1.13.11.1;1.14.14.36;4.1.1.68;1.14.13.1;4.1.1.77;1.13.11.16;1.13.11.-|1.13.11.3;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.-|1.13.11.8
R10153,4.1.1.95;3.5.1.132;6.3.2.60|6.3.2.M4;3.5.1.130|3.5.1.ai;6.3.2.-|6.3.2.43;2.6.1.57;3.5.1.114;1.2.1.95;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R10157,1.14.11.13;1.13.11.15;1.14.13.1;4.1.1.68;4.1.1.77;1.14.14.36;1.13.11.1;4.1.1.55;1.13.11.16;4.1.1.98
R10161,1.1.1.36;1.1.1.330;1.3.1.93;1.3.8.1|1.3.99.3;1.3.1.-|1.3.1.9|2.3.1.-
R10163,1.6.5.2
R10169,2.1.1.333;2.1.1.98;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.127;2.1.1.16|2.1.1.71;2.1.1.297|2.1.1.298;2.1.1.80
R10171,2.3.1.207;2.3.1.16
R10178,4.3.1.15;2.6.1.21;1.1.2.3;1.1.2.4;2.6.1.57;4.1.3.32;1.1.99.6;2.6.1.88;2.6.1.14;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3
R10185,2.4.2.8;6.3.5.9;2.4.1.230;2.4.2.3|2.4.2.4
R10200,2.3.1.205;2.3.1.180
R10203,1.14.14.34|1.14.14.5|1.14.14.ah;1.14.99.46;1.1.5.4
R10208,3.3.2.10;3.8.1.3;6.2.1.20;1.2.1.48;6.2.1.19;1.1.99.14;2.2.1.3;1.1.1.1|1.1.1.90
R10217,1.1.1|1.1.1.-|1.1.1.1
R10220,2.1.1.67;2.1.1.17;3.5.4.34;3.5.4.33;3.6.1.59;2.4.99.20;2.1.1.50;6.3.5.9;2.1.1.38;2.1.1.292;2.1.1.151;2.4.1.-|2.4.1.118;2.1.1.11;2.1.1.210
R10234,2.3.1.-|2.3.1.217;2.3.1.199;2.3.1|2.3.1.-|2.3.1.74
R10247,4.1.99.12
R10250,2.1.1.146;2.1.1.6;2.1.1.68;2.1.1.116|2.1.1.121;2.1.1|2.1.1.291;2.1.1.128;2.1.1.109;2.1.1.292;2.1.1.197;2.1.1.77
R10251,2.1.1.146;2.1.1.155|2.1.1.231;2.1.1.38;2.1.1.212|2.1.1.46;2.1.1.4;2.1.1.150;2.1.1.42;2.1.1.94;2.1.1.197;2.1.1.6|2.1.1.68;2.1.1.15;2.1.1.77
R10252,2.1.1.146;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.38;2.1.1.150;2.1.1.4;2.1.1.42;2.1.1.94;2.1.1.68;2.1.1.6|2.1.1.68;2.1.1.15;2.1.1.197;2.1.1.77
R10259,2.4.1.300;2.4.1.299;2.4.1.-|2.4.1.298;2.4.1.170;2.4.1.35;2.4.1.111;2.4.1.91;5.5.1.7;2.4.1.-|2.4.1.254;2.4.1|2.4.1.-|2.4.1.297;2.4.2.51;2.3.1.172;2.4.1.230;3.2.1.74;3.2.1.21
R10263,2.4.1.297;2.4.1.239;2.4.1|2.4.1.-|2.4.1.298;2.4.1.238;5.4.2.2;3.2.1.183|5.1.3.14|5.1.3.7;2.4.2.51;2.4.1.17|2.4.1.95
R10279,5.1.3.2;2.4.1.277;2.7.4.6
R10280,3.2.2.19;3.2.2.24;3.6.1.21|3.6.1.9
R10282,1.14.-.-|1.14.13.-|1.14.15.24;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.19;1.14.15.21;1.10.99.3|1.23.5.1;2.5.1|2.5.1.32|5.5.1.19
R10285,3.1.1.8;3.1.4.4;3.1.4.41;1.1.99.1
R10286,3.5.1.13;1.14.12.19;1.1.1.222|1.1.1.237|1.1.1.28;2.6.1.21;1.14.12.12;1.13.11.38;4.1.2.26;1.13.11.2;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91
R10287,3.5.1.13;1.14.12.19;1.1.1.222|1.1.1.237|1.1.1.28;2.6.1.21;1.14.12.12;1.13.11.38;4.1.2.26;1.13.11.2;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91
R10293,2.4.2.51;2.4.1|2.4.1.-|2.4.1.298;2.4.1|2.4.1.297;2.4.1.239;2.4.1.170;2.4.1.-|2.4.1.254;2.4.1.238;2.4.1.87;2.4.1.91;2.4.1.236;2.4.1.111;2.4.1.237;2.4.1.15;2.4.1.35;5.4.2.2
R10296,2.4.1.300;2.4.1.299;2.4.1.170;2.4.1.35;2.4.1.111;2.4.1.91;2.4.1.-|2.4.1.298;5.5.1.7;2.4.1|2.4.1.297;2.4.2.51;2.3.1.153;2.4.1.230;3.2.1.74;2.3.1.241;2.3.1.172;3.2.1.21
R10298,2.4.1.299;2.4.1|2.4.1.-|2.4.1.298;2.4.1.300;5.5.1.7;2.4.2.51;1.13.11.1;2.4.1.111;2.4.1.35;2.4.1.170;2.4.1.239;2.4.1|2.4.1.297;2.4.1.230;2.4.1.238;2.4.1.-|2.4.1.254;3.2.1.126|3.2.1.21
R10310,1.6.5.2
R10328,1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.17.3.2;1.2.1.29|1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R10343,2.8.3.5;2.8.3.1;2.3.1.22;2.8.3.-|2.8.3.8;4.2.1.17;4.2.1.-|4.2.1.134
R10356,1.14.13.26;1.14.13.25;1.14.12.10;1.14.12.19;1.2.1.4|1.2.1.5;1.14.12.-|1.14.12.26;1.2.1.3|1.2.1.5
R10367,1.14.13.26;1.14.13.25;1.14.12|1.14.12.12;1.14.12.18;1.14.12.-|1.14.12.10;1.14.12.-|1.14.12.26;1.14.12.19;1.14.13.69;1.14.14.-|1.14.14.1
R10368,1.14.13.26;1.14.13.25;1.14.13.69;1.14.14.-|1.14.14.1
R10380,5.4.2.2;2.7.7.91;2.7.7.89
R10389,1.2.3.1;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.22|1.4.3.4
R10392,4.2.1.114;2.3.3.-|2.3.3.17;2.3.3.13|4.1.3.-
R10393,4.2.1.114;4.2.1.3;6.3.2.60|6.3.2.M4;6.3.2.-|6.3.2.43;3.5.1.132;3.5.1.130|3.5.1.ai;1.14.12.19;1.3.1.87;1.14.12.-|1.14.12.26;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87
R10398,2.7.1.40;2.3.1.79;3.1.1.111|3.1.1.32
R10417,1.1.1.233;1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.21;1.1.1.100;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86
R10422,1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.213|1.1.1.50|1.1.1.51;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.145;1.8.1.4
R10424,2.4.1.87;2.4.1.239;2.4.1.15;2.4.1.236;2.4.1.-|2.4.1.254;2.4.2.51;2.4.1.173;2.4.1.210;2.4.1|2.4.1.297;2.4.1.17
R10426,2.4.1.239;2.4.1|2.4.1.297;2.4.1.87;2.4.1|2.4.1.-|2.4.1.298;2.4.1.15;2.4.1.238;2.7.4.6
R10442,3.6.1.5;3.1.3.97;3.6.1.15|3.6.1.5
R10446,1.14.11.13;1.13.11.15;1.14.13.1;4.1.1.68;4.1.1.77;1.13.11.1;1.14.14.36;4.1.1.55;1.13.11.16;4.1.1.98
R10452,2.1.1.4;2.1.1.197;2.1.1.80;2.1.1.6|2.1.1.68;2.1.1.11;2.1.1.77
R10457,5.4.2.2;2.5.1.78
R10466,3.5.1.114;3.5.1.114|3.5.1.14;2.7.8.42;3.4.13.18|3.4.13.4;4.2.1.84;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R10494,5.1.3.3;3.2.1.22;2.7.1.191|2.7.1.69;2.7.1.199;3.2.1.21
R10496,6.3.5.9;3.6.1.21|3.6.1.9
R10508,2.5.1|2.5.1.32|5.5.1.19;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.-|5.5.1.18;1.3.99.27;2.3.1.76
R10529,6.2.1.12;2.3.1.133;2.3.1.180
R10530,3.2.1.74;3.2.1.23
R10534,1.2.4.1|2.2.1.6|4.1.1.1;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87
R10543,6.1.2.2;6.3.5.9;2.7.8.11;2.7.1.147;3.2.2.19;3.2.2.24;2.7.4.10;3.6.1.21|3.6.1.9
R10554,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;1.3.99.28|1.3.99.29|1.3.99.30|1.3.99.31;1.3.5.5;1.3.7.11
R10558,1.2.3.1;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R10559,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.4.3.2;1.4.3.3
R10564,2.8.3.5;4.2.1.17;4.2.1.-|4.2.1.134
R10573,1.1.1.36;1.1.1.330;1.3.1.93;1.2.1.106;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.100;1.8.1.9
R10576,1.14.13.26;1.14.18.5;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.7.2.1|7.1.1.9
R10578,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.14.13.26;1.14.18.5;1.7.2.1|7.1.1.9
R10579,3.2.1.74;2.4.1.239;2.4.1.230;2.4.1.87;2.3.1.72;2.4.1.236;2.4.1.-|2.4.1.254;3.2.1.107;2.4.1|2.4.1.297;3.2.1.108|3.2.1.23
R10588,2.1.1.150;2.1.1.4;2.1.1.94;2.1.1.42;2.1.1.38;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.231;2.1.1.146;2.1.1.98;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.80
R10605,2.1.1|2.1.1.291;2.1.1.116|2.1.1.121;2.1.1.128;2.1.1.146;2.1.1.6;2.1.1.68;2.1.1.109;2.1.1.292;2.1.1.98;2.1.1.16|2.1.1.71;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.80;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60
R10611,2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98;2.1.1.333;2.1.1.85;2.1.1.80;2.1.1.297|2.1.1.298
R10629,2.4.99.20;2.4.2|2.4.2.1
R10634,2.4.99.20;2.4.2|2.4.2.1
R10643,2.8.3.-|2.8.3.8;4.2.1.17;4.2.1.-|4.2.1.134
R10647,2.1.1.16|2.1.1.71;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98;2.1.1.333;2.1.1.85;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60
R10651,2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98;2.1.1.85;2.1.1.333;2.1.1.80;2.1.1.77
R10655,2.8.2.36;2.8.2.15;2.8.2.1;2.8.2.14;2.8.2.24;2.8.2.-|2.8.2.38;6.3.5.9;2.7.1.25
R10668,2.4.1.-|2.4.1.118;2.4.2.8;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.4.1.245;2.7.8.24;2.7.8.11;3.2.1.74;2.4.99.6
R10689,1.1.1.107|1.1.1.122;3.1.1|3.1.1.-|3.1.1.17;1.1.99.3;1.1.1.203;3.2.1.31;4.2.1.40;1.1.1.113;1.1.1.119|1.1.1.179;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.-|1.1.1.2|1.1.1.21|1.1.1.365;1.1.1.19|1.1.1.2;1.1.1.58;1.1.1.57
R10692,1.14.13.26;1.14.13.25;1.1.1.330;1.1.1.36;1.3.1.93;1.1.1.272;1.1.1.375;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R10696,2.3.1.199;1.1.1.36;4.2.1.17;4.2.1.-|4.2.1.134
R10700,2.3.1.-|2.3.1.86;2.3.1.207;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;2.3.1.225
R10704,1.14.13.-|1.14.15.-|1.14.15.3;1.1.1.2|1.1.1.21;1.1.1.10;1.1.1.289;1.1.1.287;1.14.13.26;1.14.13.25;1.1.1.12|1.1.1.14;1.1.1.14|1.1.1.9;1.1.1.15;1.1.1.56
R10710,2.1.1.333;2.1.1.98;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.16|2.1.1.71;2.1.1.80;2.1.1.103|2.1.1.16|2.1.1.71
R10717,1.1.1.6;1.1.1.77;1.1.1.21;1.1.1.1|1.1.1.21|1.1.1.55
R10729,1.14.14.81;1.13.11.15;1.13.11.1;1.13.11.39;1.14.14.118;1.14.14.103;1.13.11.2;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.14.14.92;1.13.11.52
R10732,2.5.1.20;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;2.5.1.39
R10734,2.5.1.20;2.5.1.89;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R10738,1.14.14.-|1.14.14.1
R10741,1.14.11.13;1.13.11.15;1.13.11.1;1.14.13.1;1.13.11.16;1.14.14.36;1.13.11.-|1.13.11.3;4.1.1.68;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.-|1.13.11.8
R10742,1.14.11.13;1.13.11.15;4.1.1.68;1.14.14.36;4.1.1.77;1.13.11.1;1.14.13.1;1.13.11.16;1.13.11.-|1.13.11.3;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.-|1.13.11.8
R10752,6.3.1.9;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.2.2;2.3.1.26;2.3.1.76;3.5.2.2;2.3.3.13|4.1.3.-
R10767,6.1.2.2;5.4.2.2;3.6.1.21|3.6.1.9
R10778,3.5.3.7;4.2.1.84;2.3.1.5;2.7.8.24;4.2.1.85;3.5.1.4;3.5.1.101;2.6.1.21
R10783,1.1.1.1
R10784,2.7.1.1|2.7.1.4;5.1.3.30|5.1.3.31;2.7.1.211;2.3.1.79;1.1.1.119|1.1.1.179;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;2.7.1.1|2.7.1.55;2.7.1.147
R10785,1.1.1.233;1.1.1.211|1.1.1.35
R10797,4.1.1.77;2.3.1.74;2.3.1.159|2.3.1.74;4.1.1.65
R10805,3.2.1.22;5.1.3.34;2.8.2.24;2.3.1.22;2.3.1.20
R10813,2.7.7.91;3.6.1.15|3.6.1.5
R10822,3.6.1.21|3.6.1.9
R10824,2.1.1.42;2.1.1.150;2.1.1.4;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.94;2.1.1.146;2.1.1.38;2.1.1.197;2.1.1.15;2.1.1.77
R10829,2.4.1.230;3.1.4.45;3.2.1.52
R10836,2.4.2.8;6.3.5.9;2.4.2.3|2.4.2.4
R10843,1.13.11.2;1.13.11.15;1.13.11.-|1.13.11.66;1.13.11.39;1.13.11.52;1.7.2.1|1.9.3.1|7.1.1.9
R10846,1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.119|1.1.1.179;1.1.1.203;3.2.1.31;3.1.1|3.1.1.-|3.1.1.17;1.1.1.233;2.2.1.1;1.1.1.107|1.1.1.122;1.1.5.2;1.1.5.9;1.1.99.35;2.7.1.59|5.1.3.8
R10850,2.7.8.20;2.3.1.20
R10856,4.1.2.26;4.1.3.1;4.1.3.24;5.1.2.2;2.2.1.1|2.2.1.3;1.2.1.32|1.2.1.85;1.2.1.28|1.2.1.7
R10870,2.4.1.224;2.4.1.226;2.4.1.152;2.4.1.38;2.4.1.147;3.2.1.97;2.4.1.149;2.4.1.87;2.4.1.150;3.1.4.45;3.2.1.169;2.7.1.59|5.1.3.8
R10878,1.14.13.26;1.14.13.25;1.3.1.93;1.1.1.272;1.1.1.375;1.1.1.36;1.1.1.330;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R10897,2.5.1.-|2.5.1.31;2.5.1.89;2.7.7.91;2.5.1.103|2.5.1.21|2.5.1.96;5.5.1.-|5.5.1.18;2.5.1.20;1.3.1.96|2.5.1.21;2.5.1.39
R10898,2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.20;1.3.1.96|2.5.1.21;2.5.1.103|2.5.1.21|2.5.1.96;5.5.1.-|5.5.1.18;2.7.7.91;5.5.1.19
R10901,6.3.2.-|6.3.2.45;6.3.5.9;3.6.1.21|3.6.1.9
R10911,1.2.3.1;3.5.1.11;3.5.1.13;3.1.1.32;3.1.1.4
R10915,1.11.1.8;1.11.1.10;1.11.1.18;1.2.3.1;1.4.3.21|1.4.3.22;1.4.3.3;1.4.3.22|1.4.3.4;1.4.3.19|1.4.3.3;1.4.3.13|1.4.3.21|1.4.3.22
R10917,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.233;1.1.1.337|1.1.1.375
R10928,2.7.7.89;1.4.3.2
R10934,2.3.1.180
R10937,3.1.3.5
R10939,4.1.99.12
R10941,6.3.5.9;3.6.1.21|3.6.1.9
R10943,6.3.5.9;3.6.1.21|3.6.1.9
R10951,3.1.3.64|3.1.3.67;3.1.4.11|3.1.4.3|4.6.1.13
R10955,5.1.3.2;2.4.1.170;2.4.1|2.4.1.-|2.4.1.298;2.4.1.17
R10959,2.1.1.333;2.1.1.98;2.1.1.16|2.1.1.71;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.77
R10960,2.3.1.-|2.3.1.217;2.8.3.5;4.2.1.17;4.2.1.-|4.2.1.134
R10962,2.1.1.4;2.1.1.42;2.1.1.150;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.231;2.1.1.146;2.1.1.94;2.1.1.38;2.1.1.25|2.1.1.6;2.1.1.6|2.1.1.68;2.1.1.15;2.1.1.197;2.1.1.77
R10967,2.8.3.5;4.2.1.17;4.2.1.-|4.2.1.134
R10970,2.7.1.3;2.7.1.5;2.7.1.11
