Reaction,SelenzymeRF
MNXR151619,5.3.99.-|5.3.99.11;4.2.1.44;2.6.1.50;1.1.1.18;1.1.1.-|1.1.1.370;1.1.1.-|1.1.1.371;1.1.3.-|1.1.3.4;1.1.1.264;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.119;1.1.1.119|1.1.1.179;1.1.1.122|1.1.1.316;3.2.1.76;2.7.8.11;4.2.1.40;4.2.1.42;4.2.1.158;4.2.1.156
MNXR151624,1.14.14.15;1.14.19.56;1.14.19.9;1.14.14.9;1.14.14.172;1.14.14.173;1.14.99.3;1.14.14.20;1.14.19.59;1.14.19.58;1.14.19.60;1.14.14.3;1.14.14.13;1.14.14.46;1.14.14.11;1.14.14.5;1.14.14.30;1.1.99.21;1.3.8.2;1.3.8.1|1.3.8.4|1.3.8.7
MNXR151670,2.8.1.2;2.8.1.3;1.8.5.5;2.8.1.5;2.8.1.1;2.5.1.47|2.5.1.49|4.2.99.8;1.8.5.5|1.8.5.8;1.8.2.5
MNXR151705,2.7.1.4;6.3.2.34;2.7.1.76;2.7.1.3;2.7.1.81;2.7.1.74;2.7.2.2;6.2.1.13;2.7.1.113;2.7.1.190;2.7.4.6
MNXR151713,2.8.1.2;2.8.1.1;4.4.1.15
MNXR151756,1.8.3.1;1.8.2.1;1.8.2.5;2.8.1.3;2.5.1.47|2.5.1.49;2.8.1.5;1.8.5.5;1.14.14.34;1.14.14.34|1.14.14.5|1.14.14.ah
MNXR151763,1.10.99.3|1.23.5.1;1.11.1.11|1.11.1.7
MNXR151767,1.1.1.287;1.1.1.11;1.1.1.14|1.1.1.9;1.1.1.250;1.1.1.12;1.1.1.289;1.11.1.1|1.11.1.2;1.1.1.21;1.2.1.19|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.7;1.12.1.3|1.12.1.5;1.6.3.2
MNXR151772,1.1.1.153;1.1.1.325;1.1.1.21;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.5.1.33;1.1.1.153|1.1.1.213;1.5.1.6;1.5.1.34;2.1.1.148;1.5.1.3
MNXR151774,1.1.1.11;1.1.1.14|1.1.1.9;1.1.1.250;1.1.1.12;1.1.1.287;1.1.1.407;1.1.1.15;1.1.1.16;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1.21;1.12.1.2|1.12.1.5;1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3
MNXR151777,1.8.2.2;1.8.5.2;1.7.2.1|1.9.3.1;2.8.5.2;1.11.1.5;1.8.2.3;2.5.1.144|2.5.1.47
MNXR151778,1.7.3.6;2.8.5.2;1.8.2.6;1.11.1.5;1.7.2.4;1.1.2.6;1.8.2.3;1.7.2.8;1.1.99.8;1.7.2.1|1.9.3.1;1.7.2.6;1.7.2.5;1.14.18.9
MNXR151792,1.8.3.1;1.8.2.1;1.8.2.5;2.8.1.3;2.5.1.47|2.5.1.49;2.8.1.5;1.8.5.5;1.14.14.34;1.14.14.34|1.14.14.5|1.14.14.ah
MNXR151818,1.17.2.3;1.1.5.6;1.17.98.3;1.8.98.6;1.17.1.9|1.2.1.2;1.17.1.11;1.17.1.10|1.2.1.43;1.1.98.6;1.7.2.1|1.9.3.1|7.1.1.9
MNXR151848,6.3.2.42;6.3.1.14|6.3.2.22;6.3.2.7;6.3.1.2
MNXR151868,5.3.1.28
MNXR151928,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.225;1.14.14.42;1.14.13.84;1.14.14.1
MNXR151929,1.14.14.43;1.14.14.45;1.4.3.2;1.4.3.3;1.1.3.15;1.8.3.5;1.10.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.13
MNXR151933,2.1.1.114;2.1.1.222
MNXR151972,1.14.17.4;1.14.17.3;1.10.3.3;1.14.17.1;1.3.2.3;1.8.5.1;1.11.1.11|1.11.1.7
MNXR151983,1.14.13.88;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.13.87;1.14.14.57;1.14.13.84;1.14.13.89;1.14.13.2|1.14.13.33;1.14.13.8
MNXR152012,2.7.7.96;3.6.1.21|3.6.1.9
MNXR152040,5.3.1.5
MNXR152088,2.4.1.239;2.4.1.123;2.4.1.365;2.4.1.272;2.4.1.305;2.4.1.343;2.4.1.304;2.4.1|2.4.1.297;2.4.1.13|2.4.1.14;2.4.1.276;2.4.1.-|2.4.1.301;2.4.1.271;2.4.1.356;2.4.1.234;2.4.1.309;2.4.1.293;2.4.1.357;2.4.1.159;2.4.1.270;2.4.1.-|2.4.1.286;2.4.1.126;2.4.1|2.4.1.58;2.4.1|2.4.1.44;2.4.1.237;2.4.1.238;2.4.1.91;2.4.1.115;2.4.1.294;2.4.1.96
MNXR152094,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.87;2.4.1.-|2.4.1.301;2.4.1.22;2.4.1.338;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.273;2.4.1.122|2.4.1.307;2.4.1.361;2.4.1.365|2.4.1.du;2.4.1.236;2.4.1.245;2.4.1.13;2.4.1.15
MNXR152103,4.3.3.6
MNXR152111,1.14.14.140;1.14.14.87;1.14.14.89;1.14.14.81;1.14.14.55;1.14.14.103;1.14.14.98;1.14.14.48;1.14.19.76;1.14.14.82;1.14.14.90;1.14.14.43;1.14.14.42;1.14.14.17;1.14.14.80;1.14.14.19
MNXR152122,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
MNXR152192,3.4.16.4;3.4.17.13;2.3.2.2;3.5.1.28
MNXR152197,3.4.17.13;3.4.16.4;3.4.17.14;3.1.1.103;3.5.1.28
MNXR152209,3.4.16.4;3.4.17.13;3.4.17.14;3.1.1.103;2.6.1.21;2.3.1.47
MNXR152266,2.4.1.80;2.4.1.376;2.4.1.-|2.4.1.330;2.4.1.47;2.4.1.46;2.4.1.241;2.4.1.315|2.4.1.336;2.4.1.337;2.4.1.85;2.4.1.50;2.4.1.112;2.4.1.122;2.4.1.215;2.4.1.203;2.4.1.86;2.4.1.38;2.4.1.133;2.4.1.35;2.4.1.186;2.4.1.239;2.4.1.53;2.4.1.358;2.4.1.178|2.4.1.63|2.4.1.85
MNXR152280,2.4.1.10|2.4.1.4|2.4.1.9|3.2.1.10|3.2.1.20|3.2.1.26|3.2.1.48;2.4.1.373;2.4.1.125|2.4.1.5;2.4.1.7;2.4.1.372;2.4.1.4;2.4.1.13
MNXR152305,1.1.1.287;1.1.1.14|1.1.1.9;1.1.1.11;1.1.1.250;1.1.1.12;1.1.99.21;1.1.2.6;1.1.1.289;1.1.1.15;1.1.1.407;1.1.1.16;1.11.1.5;2.8.5.2;1.8.2.6;1.7.2.1;1.7.2.5;1.8.2.3;1.7.2.7;1.7.2.4;1.7.2.8;1.7.3.6;1.8.2.2
MNXR152313,2.4.1.173;2.4.1.17;2.4.1.192;2.4.1.52;2.4.1.276;2.4.1.364|2.4.1.dt;2.4.1.367;2.4.1.-|2.4.1.284;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.22;2.4.1.50;2.4.1.245
MNXR152336,2.4.1.194;2.4.1.218;2.4.1.35;2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.170;2.4.1.126;2.4.1.220;2.4.1.91;2.4.1.128;2.4.1|2.4.1.-|2.4.1.298;2.4.1.249;2.4.1.238;2.4.1.81;2.4.1.85;2.4.1.237;2.4.1.234;2.4.1.202;2.4.1.-|2.4.1.266;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.-|2.4.1.323;2.4.1.17;2.4.1.324;2.4.1.219;2.4.1.63;2.4.1.90
MNXR152363,2.4.1.218;2.4.1.194;2.4.1.35;2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.170;2.4.1.111;2.4.1.220;2.4.1.126;2.4.1.91;2.4.1.128;2.4.1|2.4.1.-|2.4.1.298;2.4.1.85;2.4.1.238;2.4.1.249;2.4.1.81;2.4.1.237;2.4.1.202;2.4.1.234;2.4.1.-|2.4.1.297;2.4.1.239;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.63
MNXR152372,2.4.1.35;2.4.1.220;2.4.1.126;2.4.1.170;2.4.1.128;2.4.1|2.4.1.-|2.4.1.298;2.4.1.249;2.4.1.238;2.4.1.91;2.4.1.-|2.4.1.286;2.4.1.218;2.4.1.185;2.4.1.202;2.4.1.354;2.4.1.85;2.4.1.81;2.4.1.234;2.4.1.239;2.4.1.219;2.4.1.-|2.4.1.297;2.4.1.116;2.4.1.-|2.4.1.266;2.4.1.357;2.4.1.-|2.4.1.323;2.4.1.203;2.4.1.215;2.4.1.90;2.4.1.324;2.4.1.360;2.4.1.-|2.4.1.330;2.4.1.210;2.4.1.63;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131
MNXR152379,4.2.1.-|4.2.1.163;4.1.1.68;5.3.2.-|5.3.2.6;4.1.1.77;3.7.1.9;3.7.1.8;4.2.1.132;5.3.2.2;4.2.1|4.2.1.80;3.5.99.5;4.2.1.-|4.2.1.83;5.3.2.8|5.3.3.16;1.1.1.37
MNXR152389,2.4.1.315;2.4.1.241;2.4.1.208;2.4.1.-|2.4.1.330;2.4.1.46;2.4.1.337;2.4.1.315|2.4.1.336;2.4.1.47;2.4.1.159;2.4.1.134;2.4.1.66;2.4.1.133;2.4.1.236;2.4.1.186;2.4.1.122;2.4.1.86;2.4.1.38;2.4.1.87;2.4.1.37;2.4.1.53;2.4.1.376;2.4.1.239;2.4.1.274;2.4.1.297;2.4.1.298
MNXR152402,2.6.1.27;2.6.1.14;2.6.1.57;2.6.1.-|2.6.1.88;1.4.5.1;1.4.99.1;2.6.1.21;1.1.1.375;1.1.5.10;1.1.99.30;2.6.1.5;3.4.19.5;3.5.1.114;3.5.1.14;3.5.1.81;3.4.13.21
MNXR152403,2.4.1.178|2.4.1.63|2.4.1.85;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.13;2.4.1.170
MNXR152405,2.4.1.85;2.4.1.218;2.4.1.203;2.4.1.215;2.4.1.194;2.4.1.-|2.4.1.330;2.4.1.46;2.4.1.35;2.4.1.241;2.4.1.239;2.4.1.111;2.4.1.185;2.4.1.126;2.4.1.220;2.4.1.-|2.4.1.286;2.4.1.170;2.4.1.202;2.4.1.128;2.4.1.91;2.4.1.-|2.4.1.297;2.4.1.13;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.63
MNXR152413,2.4.1.304;2.4.1.305;2.4.1.343;2.4.1.187;2.4.1.180;2.4.1.309;2.4.1.287;2.4.1.-|2.4.1.291;2.4.1.293;2.4.1.348;2.4.1.-|2.4.1.292;2.4.1.227
MNXR152425,2.4.1.-|2.4.1.298;2.4.1.116;2.4.1.115;2.4.1.297;2.4.1.238;2.4.1.81;2.4.1.238|2.4.1.249;2.4.1.237;2.4.1.234;2.4.1.91;2.4.1.186;2.4.1.170;2.4.1.286;2.4.1.208;2.4.1.315;2.4.1.241;2.4.1.37;2.4.1.66;2.4.1.239;2.4.1.87;2.4.1.122;2.4.1.86;2.4.1.38
MNXR152444,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.87;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.273;2.4.1.122|2.4.1.307;2.4.1.236;2.4.1.37;2.4.1.365|2.4.1.du;2.4.1.234;2.4.1.134;2.4.1.66;2.4.1.254;2.4.1.208;2.4.1.91;2.4.1.245;2.4.1.86;2.4.1.186;2.4.1.13
MNXR152447,2.4.1.159;2.4.1.239;2.4.1.271;2.4.1.287;2.4.1.264;2.4.1.309;2.4.1.-|2.4.1.301;2.4.1.293;2.4.1.-|2.4.1.291;2.4.1|2.4.1.58;2.4.1.288;2.4.1|2.4.1.44;2.4.1.-|2.4.1.292;2.4.1.141;2.4.1.17;2.4.1.227
MNXR152448,2.4.1.116;2.4.1.-|2.4.1.298;2.4.1.238;2.4.1.81;2.4.1.249;2.4.1.234;2.4.1.170;2.4.1.-|2.4.1.297;2.4.1.115;2.4.1.294;2.4.1.126;2.4.1.35|2.4.1.91;2.4.1.128;2.4.1.220;2.4.1.271;2.4.1.239;2.4.1.185;2.4.1.-|2.4.1.286;2.4.1.-|2.4.1.330;2.4.1.218;2.4.1.309;2.4.1.237;2.4.1.-|2.4.1.301;2.4.1.87;2.4.1.15
MNXR152453,1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.7;1.3.99.12;1.14.14.15;1.14.19.56;1.3.3.6|1.3.8.1|1.3.8.4|1.3.8.5|1.3.8.7|1.3.99.3;1.3.3.6|1.3.8.7|1.3.8.8|1.3.99.-|1.3.99.3;2.1.1.74
MNXR152463,2.4.1.237;2.4.1.185;2.4.1.238;2.4.1.123;2.4.1.126;2.4.1.91;2.4.1.234;2.4.1.177;2.4.1.-|2.4.1.286;2.4.1.121;2.4.1.136;2.4.1.35;2.4.1.115;2.4.1.120|2.4.1.126;2.4.1.357;2.4.1.239;2.4.1.294;2.4.1|2.4.1.-|2.4.1.298;2.4.1.263;2.4.1.170;2.4.1.271;2.4.1.202;2.4.1|2.4.1.297;2.4.1.241;2.4.1.17|3.2.1.-
MNXR152471,1.6.3.2;1.14.19.41|1.3.1.-;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.54;1.14.15.16;1.14.14.1
MNXR152486,1.11.1.1|1.11.1.2;1.7.1.2|1.7.1.3;1.12.1.3|1.12.1.5;1.7.1.14;1.6.3.2;1.1.1.318;1.6.5.2
MNXR152500,2.4.1|2.4.1.297;2.4.1.239;2.4.1.365;2.4.1.272;2.4.1.123;2.4.1.304;2.4.1.305;2.4.1.343;2.4.1|2.4.1.-|2.4.1.298;2.4.1.115;2.4.1.91;2.4.1.202;2.4.2.51;2.4.1.13|2.4.1.14;2.4.1.-|2.4.1.301;2.4.1.238;2.4.1.276;2.4.1.270;2.4.1.356;2.4.1.159;2.4.1.294;2.4.1.234;2.4.1.136;2.4.1.357;2.4.1.-|2.4.1.286;2.4.1.237;2.4.1.35
MNXR152528,2.4.1.195;2.4.1.121;2.4.1.186;2.4.1.118;2.4.1.358;2.4.1.376;2.4.1.115;2.4.1.35;2.4.1.50;2.4.1.46;2.4.1.337;2.4.1.315|2.4.1.336;2.4.1.47;2.4.1.122;2.4.1.297;2.4.1.178|2.4.1.63|2.4.1.85;2.4.1.86;2.4.1.38;2.4.1.133;2.4.1.360;2.4.1.53;2.4.1.202
MNXR152549,2.4.1.126;2.4.1.114|2.4.1.35;2.4.1.170;2.4.1.128;2.4.1.220;2.4.1.249;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.35|2.4.1.91;2.4.1.185;2.4.1.-|2.4.1.286;2.4.1.218;2.4.1.239;2.4.1.81;2.4.1.234;2.4.1.116;2.4.1.-|2.4.1.297;2.4.1.90;2.4.1.202;2.4.1.210;2.4.1.-|2.4.1.266;2.4.1.17
MNXR152582,2.5.1.41;2.5.1.32;4.2.3.148;4.2.3.150;2.5.1.60;2.5.1.59|2.5.1.60;4.2.3.8;4.2.3.144;4.2.3.168;4.2.3.167;4.2.3.188;2.5.1.21
MNXR152589,6.3.5.9;3.1.3.2;3.1.3.23;5.4.2.10|5.4.2.6
MNXR152628,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
MNXR152629,1.1.1.100;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59|4.2.1.61
MNXR152636,1.1.1.100|2.3.1.-|2.3.1.85|2.3.1.86;4.2.1.119;4.2.1.-|4.2.1.150|4.2.1.17|4.2.1.74
MNXR152644,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.-|1.14.12.10;1.6.5.4;1.14.13.87;1.14.13.69;1.14.13.25;1.14.13.113;1.14.13.26;1.14.13.246;1.14.18.9
MNXR152655,1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.36;1.1.1.330;1.1.1.212
MNXR152666,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;4.1.99.5;1.1.1.71;1.2.1.5
MNXR152686,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
MNXR152748,3.1.3.10;5.4.2.3;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.-|2.7.1.162|2.7.1.221|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.7.1.157;2.7.1.162
MNXR152771,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.5.1.48
MNXR152813,1.3.99.3;1.3.8.4|1.3.8.7|1.3.99|1.3.99.12|1.3.99.3;1.14.19.56;1.14.14.15;1.3.8.-|1.3.8.5;2.1.1.74
MNXR152832,1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.3.8.5;2.1.1.74
MNXR152882,2.7.7.69|2.7.7.78;2.7.7.22|2.7.7.69;3.6.1.13|3.6.1.21|3.6.1.9
MNXR152905,2.4.1.82;2.4.1.67;2.4.1.123;2.7.1.69;3.2.1.70;2.4.1.140;2.4.1.13;5.4.99.11;2.4.1.10;3.2.1.20|3.2.1.70
MNXR152932,2.3.1.61;2.3.1.109;2.3.1.117
MNXR152934,2.3.1.12|2.3.1.168;2.3.1.61;2.3.1.207;2.3.1.301;2.3.1.41;2.3.1.300
MNXR152935,1.2.4.2;4.1.1.71;1.2.1.105|1.2.1.52|1.2.1.M9|1.2.4.2|1.2.4.4|1.8.1.4|2.3.1.168|2.3.1.61;1.2.7.3
MNXR152937,1.2.4.2;2.6.1.19;1.2.4.1
MNXR152953,1.2.1.19|1.2.1.24|1.2.1.3|1.2.1.5
MNXR152967,2.7.1.2;2.7.1.1|2.7.1.2
MNXR153005,5.3.1.5
MNXR153048,1.20.4.1;1.20.4|1.20.4.1|1.20.4.4;1.20.99.1;1.20.4.2;1.11.1.12;1.11.1.27;1.11.1.9
MNXR153052,1.20.4|1.20.4.1|1.20.4.4;1.20.99.1;1.20.4.3;1.11.1.24
MNXR153081,2.3.1.65;2.3.1.13;2.3.1.13|2.3.1.192;2.3.2.35;3.1.2.2|3.1.2.27;2.3.1.37;2.3.1.207;2.3.1.301;2.3.3.20;2.3.1.109;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
MNXR153088,1.14.11.1;1.14.11.67;1.14.11.66;1.14.11.68;1.14.11.69;1.14.11.72;1.14.11.56;1.14.11.65;1.14.11.27;1.14.11.8;1.14.11.76;1.14.11.33;1.14.11.51;1.14.11.53;1.14.11|1.14.11.-|1.14.11.13
MNXR153099,3.2.1.26;5.1.3.15|5.3.1.9
MNXR153127,1.1.1.270;1.1.1.170;1.3.1.72;1.14.13.72;1.3.1.21;1.14.21.6;1.3.1.70;1.14.13.70;1.14.13|1.14.14.1|1.14.99.10
MNXR153144,6.3.4.16|6.3.5.5
MNXR153152,3.6.1.26;2.7.7.41;2.7.8.5;2.7.8.45;2.7.8.8
MNXR153206,4.3.1.2;1.1.1|1.1.1.85|1.1.1.n5
MNXR153221,1.14.19.-|1.14.19.1|1.14.19.M26|1.14.19.n4;1.14.99.1;1.14.19.3;1.14.19.5;1.14.19.10;1.14.19.28;5.3.3.8
MNXR153232,2.1.1.271;1.16.1.8;2.1.1.333;2.1.1.197;2.1.1.344;2.1.1.100;2.3.1.231;2.1.1.282;2.1.1.244;2.1.1.98
MNXR153254,1.16.1.8;2.1.1.107;2.1.1.333;2.1.1.342;2.1.1.133;2.1.1.197
MNXR153256,3.7.1.12;2.1.1.133;2.1.1.333;2.1.1.151;2.1.1.197;2.1.1.100;2.1.1.98;2.1.1.41;2.1.1.15;2.3.1.231;2.1.1.244
MNXR153279,4.1.1.-|4.1.1.96;4.1.1.17|4.1.1.18|4.1.1.19|4.1.1.50;4.1.1.116
MNXR153304,2.7.7.41;2.7.7.39;2.7.7.60
MNXR153309,2.7.7.41;6.2.1.3;1.2.1.95;2.7.7.50
MNXR153312,2.7.7.41;2.7.7.39;2.7.7.60
MNXR153395,2.5.1|2.5.1.31|2.5.1.M1;2.5.1.86;2.5.1.91;2.5.1.90;2.5.1.87;2.5.1.83;2.5.1.82;2.5.1.85;2.5.1.89;2.5.1.-|2.5.1.84|2.5.1.85;2.5.1.88;2.5.1.142;2.5.1.81;2.5.1.10
MNXR153411,2.3.1.41;1.7.1.4;1.14.14.18|1.14.99.3;1.8.1.2|1.8.2.2;1.14.99.9;1.8.2.2
MNXR153417,2.2.1.7
MNXR153432,4.2.1.119;4.2.1.150|4.2.1.17
MNXR153437,1.1.1.211;5.1.2.3
MNXR153474,6.2.1.3;2.3.1.23;2.3.1.13;6.2.1.2|6.2.1.3;2.3.1.301
MNXR153638,2.4.1.214;2.4.1.68;2.4.1.308;2.4.1.251;2.4.1.131;2.4.1.257;2.4.1.132;2.4.1.33;2.4.1.142;2.4.1.83;2.4.1.32;2.7.7.69;2.4.1|2.4.1.344;2.4.1.69;2.4.1.361;5.1.3.-|5.1.3.18;2.4.1.252;2.4.1.348;2.4.1.270;6.3.2.34
MNXR153720,1.8.4.8;2.8.2.30;2.8.2.1;2.8.2.21;2.8.2.23|2.8.2.29;2.8.2.14;2.8.2.20;2.8.2.15;2.8.2.3;2.8.2.35|2.8.2.5;2.8.2.17;2.8.2.8;2.8.2.11;2.8.2.35;2.8.2.33;2.8.2.1|2.8.2.3|2.8.2.4;2.8.2.32;2.8.2.-|2.8.2.38;2.8.2.24;2.8.2.27;2.8.2.25;2.8.2.10
MNXR153745,5.1.3.3;5.1.3.44;3.2.1.22;2.7.1.1|2.7.1.15;2.7.1.204
MNXR155694,3.5.4.12;6.3.4.2
MNXR162386,3.1.3.3;2.7.1.226|2.7.1.bn;2.7.1.225|2.7.1.bm;4.1.99.25;4.1.99.24;2.5.1.113;4.2.3.154;2.5.1.47|2.5.1.65;4.2.3.152;3.1.3.2
MNXR163400,6.3.2.30;6.3.2.29;6.3.4.14;6.3.4.3
MNXR163402,1.14.14.41;1.8.3.5;1.1.99.8;1.17.3.2;1.10.3.1|1.10.3.2|1.14.18.1;1.13.11.9
MNXR163417,1.14.14.122;1.14.13.246;1.4.3.13;1.14.13.72;1.1.3.30;1.3.3.6;1.8.3.5;1.1.3.18;1.1.3.20;1.1.3.41;1.3.3.16;1.1.99.8;1.6.3.1;1.14.12.17
MNXR163435,1.14.14.166;1.14.11.60;1.14.14.97;1.14.14.154;1.14.14.126;1.14.14.115;1.14.14.111;1.13.12.24;1.14.18.9;1.14.18.10;1.14.18.11;1.3.3.6;1.14.12.17;1.6.3.1
MNXR163448,1.14.13.39;1.14.14.47;3.5.3.15|3.5.3.6
MNXR163454,5.3.1.35;2.7.1.217;1.1.1.129|1.1.1.45;1.1.1.411;1.1.1.410;1.2.7.5;1.1.1.264;1.1.1.346;5.1.2.7;1.1.1|1.1.1.-|1.1.1.215;4.4.1.21
MNXR163458,1.14.14.45;1.14.14.43|1.14.14.45;1.11.1.9;1.8.3.3;4.4.1.5;2.5.1.18
MNXR163482,1.1.99.41;2.1.1.99;1.14.11.20;1.14.14.50;1.14.14.103;1.5.1.3|1.5.1.5
MNXR163494,2.1.1.344;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.127;2.1.1.259;2.1.1.366;2.1.1.77
MNXR163501,1.14.14.49;1.14.14.48;1.14.14.126;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.3.3.16;1.8.3.5;1.3.3.6
MNXR163503,1.14.14.50;1.14.14.103;1.4.3.13;1.8.3.5;1.3.3.6;1.3.3.16;1.6.3.1;1.14.12.17;1.1.99.8;1.4.3.2
MNXR163513,6.3.1.14;6.3.2.52;6.2.1.50;2.7.9.1;6.3.2.1
MNXR163532,1.14.13.84;1.14.15.3;1.14.13.118|1.14.14.38;1.14.13.225;1.14.14|1.14.14.1|1.14.14.25
MNXR163534,1.17.3.2|1.2.3.1|1.2.3.14|1.2.3.9;1.11.1.14;1.11.1.16;1.2.1.29|1.2.3.1;1.1.3.47;1.3.3.16;1.1.3.15|1.2.3.5;1.2.3.15;1.4.3.2
MNXR163539,1.2.99.-|1.2.99.10;1.2.99.3;1.2.1.-|1.2.1.82;1.3.8.2;1.14.99.44;5.2.1.-|5.2.1.13;1.3.5.6;2.4.1.271;5.2.1.-|5.2.1.14;1.14.13.90;1.13.11.75;1.13.11.84|1.14.99.42;2.5.1.150;1.2.1.5;4.2.1.161;1.13.11.51;1.2.1.32;1.3.99.40;1.14.15.9;1.3.99.39;1.3.99.27;2.5.1.149;1.13.11.71|1.14.99.-;4.2.1.131;5.5.1.18
MNXR163540,1.14.14.3;3.1.1.67;3.1.2.14|3.1.2.21;3.5.1.60;1.14.14.80;1.14.14.177;3.1.2.2;4.1.1.74
MNXR163544,6.2.1.51;6.3.1.14;6.2.1.57;2.3.1.40;6.2.1.3;6.2.1.47;6.2.1.20;6.2.1.53;6.2.1.66;6.2.1.46;6.2.1.54
MNXR163548,1.8.98.5;1.8.98.4;1.8.98.1;1.8.7.3;1.3.4.1|1.3.98.2;2.8.4.1;1.14.19.27;1.14.19.36;1.14.19.28;1.2.7.11;1.14.19.2;1.14.19.42;1.14.19.26;1.18.6.1
MNXR163550,2.4.1.364|2.4.1.dt;2.4.1.367;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.173;2.4.1.192;2.4.1.210;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.338;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.284;2.4.1.15
MNXR163559,2.1.1.181;2.1.1.182|2.1.1.183|2.1.1.184
MNXR163565,2.6.1.114;1.14.14.22|1.14.99.46;3.6.1.18|3.6.1.9;2.1.1.342;1.5.1.30;1.16.8.1
MNXR163571,1.14.14.171;1.14.14.63;1.14.14.64;1.14.14.152;1.14.11.15;1.14.13.246;1.14.13.72;1.4.3.13;1.3.3.6;1.14.13.70;1.1.3.20;1.8.3.5;1.1.3.30;1.1.99.8;1.1.3.18;1.6.3.1;1.14.12.22;1.14.13.242
MNXR163576,1.14.14.68;1.14.11.15;1.14.14.76;1.4.3.13;1.8.3.5;1.3.3.6;1.1.3.20;1.1.3.30;1.3.3.16;1.1.99.8;1.1.3.18;1.14.12.17;1.6.3.1;1.14.12.22
MNXR163579,1.14.14.69;1.1.3.6;1.14.13.166;1.4.3.13;1.1.3.21;1.14.11.66;1.14.11.68;1.14.11.69;1.14.20.15;1.1.3.9;1.1.3.30;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.27
