reaction_id,Prediction
10233,"2.4.2,0.9490035772323608;2.7.7,0.028817791491746902;2.5.1,0.009999347850680351;1.3.1,0.003375847125425935;2.4.1,0.002922241808846593"
79080,"1.14.15,0.9763169288635254;1.17.7,0.005383725743740797;4.2.1,0.0034412743989378214;1.14.19,0.0030095127876847982;1.14.18,0.0024041489232331514"
79148,"1.1.1,0.9981766939163208;1.4.1,0.0004071069124620408;1.17.1,0.0003153091238345951;1.3.1,0.00019124265236314386;1.12.1,0.0001407380768796429"
79152,"1.3.3,0.3657684326171875;1.1.3,0.1499684751033783;1.14.19,0.08216669410467148;1.21.3,0.05878433585166931;1.8.3,0.05290123447775841"
79168,"1.14.14,0.99913090467453;1.14.19,0.0006232436280697584;1.19.6,8.584524766774848e-05;1.5.1,4.3220155930612236e-05;1.17.7,2.8168531571282074e-05"
79176,"2.8.3,0.5612077713012695;5.4.99,0.16944687068462372;2.3.1,0.13696222007274628;2.7.4,0.06626759469509125;5.3.3,0.010245349258184433"
79180,"2.8.3,0.7807045578956604;5.4.99,0.1429489701986313;2.3.1,0.027204085141420364;2.7.4,0.013966665603220463;2.1.3,0.006929800845682621"
79184,"2.3.1,0.9995706677436829;2.3.3,0.00017235720588359982;3.1.2,0.0001256421091966331;6.2.1,9.73889691522345e-05;1.2.1,1.0940660104097333e-05"
79228,"2.5.1,0.7101668119430542;4.2.3,0.28463688492774963;5.3.3,0.0023132823407649994;5.5.1,0.0007647797465324402;3.1.7,0.0007644571014679968"
79232,"2.5.1,0.8423163890838623;4.2.3,0.14568065106868744;5.3.3,0.003156227758154273;3.1.7,0.002071139868348837;5.5.1,0.0017901251558214426"
79272,"4.2.1,0.9959712624549866;5.4.4,0.00205769925378263;1.13.11,0.0013471910497173667;3.3.2,8.500635158270597e-05;3.2.1,8.409911970375106e-05"
79276,"4.2.1,0.9990371465682983;5.4.4,0.0005351949366740882;1.13.11,0.00030345245613716543;5.3.3,2.5027258743648417e-05;3.2.1,1.7138710973085836e-05"
79280,"6.3.4,0.5836169719696045;6.3.1,0.3184335231781006;6.3.2,0.06463295221328735;3.5.2,0.018325230106711388;6.1.1,0.005506877787411213"
79292,"6.3.4,0.6029344797134399;6.3.1,0.30032414197921753;6.3.2,0.06389332562685013;3.5.2,0.01793041080236435;6.1.1,0.005429265089333057"
79304,"5.5.1,0.9999902248382568;5.3.3,4.315269052312942e-06;5.4.99,3.263004145992454e-06;5.4.4,9.256478392671852e-07;4.2.1,4.257275634245161e-07"
79600,"2.1.1,0.9995643496513367;2.3.1,0.0002093825169140473;2.5.1,7.900977652752772e-05;2.8.4,7.824463682482019e-05;1.3.98,1.8527871361584403e-05"
79604,"2.1.1,0.9996029734611511;2.8.4,0.00016708426119294018;2.3.1,9.604995284462348e-05;2.5.1,4.854895087191835e-05;1.3.98,2.2591617380385287e-05"
79616,"1.1.1,0.5798948407173157;1.5.1,0.09394475072622299;1.4.1,0.05398743972182274;2.3.2,0.04063064232468605;2.3.1,0.03937043249607086"
79620,"1.14.14,0.6005657911300659;1.14.19,0.3398210108280182;1.14.99,0.04345628246665001;1.5.1,0.007994582876563072;1.13.11,0.006287071853876114"
79624,"2.3.1,0.9997158646583557;2.3.2,0.0002679001190699637;2.3.3,4.383196937851608e-06;3.1.2,3.7971590245433617e-06;4.1.2,1.0865491049116827e-06"
79628,"2.1.1,0.9994931221008301;2.3.1,0.00022459081083070487;2.5.1,0.0001531595189590007;2.8.4,6.231750012375414e-05;1.3.98,2.6259089281666093e-05"
79632,"2.1.1,0.9995635151863098;2.8.4,0.0001838702883105725;2.5.1,9.039729047799483e-05;2.3.1,6.129737448645756e-05;1.3.98,3.27931011270266e-05"
79652,"2.3.1,0.751059889793396;2.8.3,0.18964195251464844;4.1.3,0.02068854682147503;2.6.1,0.014268448576331139;5.4.99,0.008558415807783604"
79656,"2.3.1,0.960121214389801;2.8.3,0.008189448155462742;4.1.3,0.0063840365037322044;2.7.4,0.003910862375050783;5.4.99,0.003732055891305208"
79660,"2.1.1,0.6886590123176575;1.17.98,0.150410994887352;2.8.4,0.09521787613630295;4.7.1,0.01771475374698639;1.3.98,0.012602967210114002"
79664,"2.1.1,0.31930646300315857;1.17.98,0.28540319204330444;2.8.4,0.2152884304523468;4.7.1,0.03153662011027336;1.3.98,0.028485242277383804"
79696,"4.1.2,0.8631781935691833;4.1.3,0.08924271166324615;2.1.2,0.018821099773049355;4.3.1,0.007283111102879047;1.4.3,0.003154548117890954"
79700,"3.6.1,0.9525231122970581;6.3.5,0.007950711995363235;3.6.5,0.007163274101912975;3.6.4,0.006297237239778042;3.1.7,0.004648845177143812"
79704,"3.6.1,0.9666773080825806;2.7.9,0.008038734085857868;3.1.7,0.008023376576602459;3.6.5,0.0023189070634543896;3.6.4,0.0022173745092004538"
79892,"4.1.2,0.11305885761976242;1.21.3,0.10847198218107224;5.1.99,0.08461098372936249;5.1.2,0.06635244190692902;1.14.20,0.04171990603208542"
80008,"1.3.1,0.07325003296136856;1.13.11,0.06845983117818832;1.21.3,0.06031528115272522;1.14.99,0.044070228934288025;2.3.1,0.03174610435962677"
80552,"2.1.1,0.9972499012947083;2.8.4,0.0010999568039551377;2.3.1,0.0007507952395826578;2.5.1,0.0003257486969232559;1.3.98,0.00012580117618199438"
80556,"2.1.1,0.9941383600234985;2.8.4,0.002469753846526146;2.3.1,0.001117479638196528;2.5.1,0.0008612049859948456;1.17.98,0.0003438709827605635"
80560,"1.13.11,0.6476367712020874;4.1.2,0.25957465171813965;1.1.3,0.036870043724775314;1.3.3,0.02349601313471794;1.14.99,0.007549871690571308"
80572,"1.13.11,0.6476367712020874;4.1.2,0.25957465171813965;1.1.3,0.036870043724775314;1.3.3,0.02349601313471794;1.14.99,0.007549871690571308"
80584,"2.1.1,0.9998424053192139;2.8.4,7.999500667210668e-05;2.3.1,2.7541878807824105e-05;2.5.1,2.041335028479807e-05;1.17.98,8.597829946666025e-06"
80604,"1.16.3,0.41952890157699585;1.7.2,0.18780340254306793;1.12.2,0.10774927586317062;1.97.1,0.05070288106799126;1.17.2,0.037829723209142685"
80644,"1.2.7,0.9303857088088989;1.14.15,0.020724568516016006;1.1.7,0.01321056392043829;1.3.7,0.0063241454772651196;3.13.1,0.005139944609254599"
80660,"2.1.1,0.9972499012947083;2.8.4,0.0010999568039551377;2.3.1,0.0007507952395826578;2.5.1,0.0003257486969232559;1.3.98,0.00012580117618199438"
80836,"2.5.1,0.9994783997535706;4.1.1,8.304620132548735e-05;3.3.2,7.430035475408658e-05;3.1.3,4.9106773076346144e-05;4.1.2,4.784453267347999e-05"
80840,"3.1.3,0.9989908337593079;5.4.2,0.0007006975938566029;2.7.1,8.256373257609084e-05;4.2.3,4.5079170376993716e-05;3.1.7,4.473091757972725e-05"
80892,"2.5.1,0.9808351397514343;4.2.3,0.004998800810426474;4.4.1,0.003535204567015171;6.2.1,0.0033234679140150547;2.7.6,0.0018245087703689933"
80896,"3.1.3,0.9966849684715271;5.4.2,0.002389934379607439;2.7.1,0.00022194690245669335;3.1.7,0.00010293886589352041;3.6.1,6.781100091757253e-05"
80900,"4.2.1,0.6154534220695496;3.1.1,0.19874204695224762;5.5.1,0.10268925875425339;4.1.2,0.019953738898038864;5.4.99,0.01534097921103239"
80904,"1.1.1,0.2512604296207428;1.3.1,0.22328904271125793;1.5.1,0.19216857850551605;1.14.13,0.0644073411822319;1.6.99,0.03200133517384529"
80908,"1.14.14,0.9988641738891602;1.14.19,0.0005753978039138019;1.17.7,0.00014899532834533602;1.19.6,0.00013344244507607073;1.3.8,7.16122449375689e-05"
80912,"1.1.1,0.9946432113647461;5.3.1,0.0017330943373963237;1.5.1,0.0006632819422520697;1.1.99,0.0006068976945243776;1.23.1,0.00029335927683860064"
80916,"2.3.1,0.9985696077346802;6.2.1,0.0004899016348645091;2.3.3,0.00039684970397502184;3.1.2,0.0003794435178861022;2.3.2,3.9836810174165294e-05"
80920,"2.3.1,0.99905925989151;6.2.1,0.0004982989048585296;3.1.2,0.00023091526236385107;2.3.3,6.485644553322345e-05;2.3.2,4.6104898501653224e-05"
80932,"1.14.14,0.997671902179718;1.14.19,0.001627837773412466;1.14.99,0.0002730039705056697;1.19.6,8.5744250100106e-05;1.13.11,8.391357550863177e-05"
80936,"2.1.1,0.9998263716697693;2.8.4,9.810658229980618e-05;2.3.1,2.329169183212798e-05;2.5.1,1.283124765905086e-05;1.17.98,1.2330091522017028e-05"
80940,"1.14.14,0.9954420328140259;1.14.19,0.0039142887108027935;1.14.99,0.0002864818670786917;1.19.6,6.758118979632854e-05;1.13.11,5.8985799114452675e-05"
80944,"2.1.1,0.9979292154312134;2.3.1,0.0013322201557457447;2.5.1,0.00035002586082555354;2.8.4,0.0002398491487838328;1.3.98,2.8302740247454494e-05"
81236,"1.4.3,0.9881224036216736;1.11.1,0.0026485761627554893;1.1.3,0.0017333084251731634;1.8.3,0.0016914164880290627;1.2.3,0.0014910202007740736"
81240,"1.4.3,0.6454217433929443;1.5.3,0.29551196098327637;1.11.1,0.02696208655834198;1.8.3,0.011114376597106457;1.1.3,0.009430053643882275"
81244,"1.5.3,0.8213489651679993;1.4.3,0.11164651811122894;1.11.1,0.026094699278473854;1.8.3,0.01737375184893608;1.1.3,0.009369674138724804"
81248,"1.14.15,0.517021656036377;1.14.19,0.4260617196559906;1.14.13,0.019368277862668037;1.13.11,0.00923734437674284;1.14.99,0.0038534256163984537"
81252,"1.14.15,0.517021656036377;1.14.19,0.4260617196559906;1.14.13,0.019368277862668037;1.13.11,0.00923734437674284;1.14.99,0.0038534256163984537"
81256,"1.14.15,0.517021656036377;1.14.19,0.4260617196559906;1.14.13,0.019368277862668037;1.13.11,0.00923734437674284;1.14.99,0.0038534256163984537"
81260,"1.14.15,0.517021656036377;1.14.19,0.4260617196559906;1.14.13,0.019368277862668037;1.13.11,0.00923734437674284;1.14.99,0.0038534256163984537"
81264,"4.1.1,0.9920874238014221;1.13.11,0.0019118433119729161;1.2.3,0.0017589402850717306;1.17.98,0.000876198522746563;3.1.1,0.0005686699296347797"
81268,"4.1.1,0.9920874238014221;1.13.11,0.0019118433119729161;1.2.3,0.0017589402850717306;1.17.98,0.000876198522746563;3.1.1,0.0005686699296347797"
81272,"4.1.1,0.9920874238014221;1.13.11,0.0019118433119729161;1.2.3,0.0017589402850717306;1.17.98,0.000876198522746563;3.1.1,0.0005686699296347797"
81276,"4.1.1,0.9920874238014221;1.13.11,0.0019118433119729161;1.2.3,0.0017589402850717306;1.17.98,0.000876198522746563;3.1.1,0.0005686699296347797"
81280,"1.14.15,0.6822733283042908;1.14.19,0.24937285482883453;1.14.13,0.009680712595582008;1.17.7,0.006867138668894768;1.13.11,0.005914316046983004"
81284,"1.14.15,0.6822733283042908;1.14.19,0.24937285482883453;1.14.13,0.009680712595582008;1.17.7,0.006867138668894768;1.13.11,0.005914316046983004"
81288,"1.14.15,0.6822733283042908;1.14.19,0.24937285482883453;1.14.13,0.009680712595582008;1.17.7,0.006867138668894768;1.13.11,0.005914316046983004"
81292,"1.14.15,0.6822733283042908;1.14.19,0.24937285482883453;1.14.13,0.009680712595582008;1.17.7,0.006867138668894768;1.13.11,0.005914316046983004"
81296,"1.14.15,0.6822733283042908;1.14.19,0.24937285482883453;1.14.13,0.009680712595582008;1.17.7,0.006867138668894768;1.13.11,0.005914316046983004"
81308,"5.3.3,0.520384669303894;5.5.1,0.38612374663352966;1.3.1,0.03221265599131584;1.3.99,0.018631860613822937;5.4.99,0.012399297207593918"
81312,"5.3.3,0.41131463646888733;5.5.1,0.2264861911535263;1.3.1,0.11360379308462143;5.4.99,0.07147757709026337;1.3.99,0.01850341260433197"
81340,"3.2.1,0.9963781237602234;2.3.1,0.0015318624209612608;2.4.1,0.0012156759621575475;5.4.99,0.00015077895659487695;4.2.1,0.00012134219286963344"
81364,"2.4.1,0.9979289770126343;2.4.2,0.0016584836412221193;3.2.1,0.00030301729566417634;5.1.3,2.684864739421755e-05;2.7.8,2.476103873050306e-05"
81368,"3.1.3,0.9989442229270935;5.4.2,0.00020462411339394748;4.2.3,0.0001561710814712569;3.6.1,0.00015441524737980217;3.1.7,9.746372961672023e-05"
81372,"3.1.7,0.6014042496681213;3.6.1,0.13207407295703888;2.5.1,0.10562831908464432;4.2.3,0.07233860343694687;3.1.3,0.024579131975769997"
81408,"2.1.1,0.22250014543533325;1.17.98,0.1860274076461792;2.8.4,0.1708715409040451;1.3.98,0.12416204810142517;2.5.1,0.03829524293541908"
81488,"4.1.1,0.9690626859664917;5.1.3,0.009737201035022736;2.2.1,0.007810663431882858;1.1.1,0.0034142539370805025;5.4.99,0.0015263999812304974"
81492,"1.14.14,0.5695604085922241;1.3.8,0.2978396415710449;1.5.8,0.06053195521235466;1.5.1,0.020167667418718338;1.19.6,0.016596220433712006"
81496,"1.14.14,0.5695604085922241;1.3.8,0.2978396415710449;1.5.8,0.06053195521235466;1.5.1,0.020167667418718338;1.19.6,0.016596220433712006"
81500,"1.14.14,0.5295596718788147;1.19.6,0.22581662237644196;1.13.12,0.11137839406728745;6.3.4,0.03301340341567993;6.3.5,0.014894419349730015"
81512,"5.1.3,0.9644120335578918;2.7.4,0.006207137368619442;2.4.1,0.006054745055735111;2.7.8,0.003946173936128616;2.3.1,0.0023534272331744432"
81516,"1.1.1,0.9983596205711365;1.2.1,0.0003753645869437605;1.17.1,0.00025820755399763584;1.12.1,0.00017038016812875867;5.3.1,0.00016321141447406262"
81520,"1.1.1,0.9989374279975891;1.2.1,0.00021493519307114184;1.17.1,0.00017309673421550542;5.3.1,0.00013124798715580255;1.12.1,0.00011731091217370704"
81524,"1.1.1,0.9983596205711365;1.2.1,0.0003753645869437605;1.17.1,0.00025820755399763584;1.12.1,0.00017038016812875867;5.3.1,0.00016321141447406262"
81560,"2.3.1,0.9976754784584045;6.2.1,0.0010519569041207433;3.1.2,0.0009271135786548257;2.3.3,6.41569567960687e-05;2.3.2,5.321138087310828e-05"
81828,"2.3.1,0.9999681711196899;2.3.3,1.2289398910070304e-05;2.3.2,9.30968872125959e-06;3.1.2,3.761741254493245e-06;3.1.1,1.7111898387156543e-06"
81872,"1.13.12,0.5813789963722229;3.5.1,0.2891658544540405;4.1.1,0.018559115007519722;1.13.11,0.014788822270929813;3.1.2,0.014582784846425056"
81948,"2.4.1,0.9985318183898926;2.4.2,0.0008415993070229888;2.7.8,0.00018858535622712225;2.7.4,0.00013351411325857043;3.6.1,0.00011858874495374039"
82004,"1.5.99,0.5999370813369751;1.4.99,0.12445201724767685;1.14.99,0.0812981054186821;1.1.99,0.03012992814183235;1.4.3,0.02092934027314186"
82032,"1.14.19,0.5496960282325745;1.14.15,0.391069233417511;1.6.1,0.014870241284370422;1.17.7,0.007547084242105484;1.8.7,0.005652822554111481"
82056,"1.14.15,0.8074451088905334;1.14.19,0.16683894395828247;1.6.1,0.006461772136390209;1.17.7,0.005868587642908096;1.14.99,0.0021545691415667534"
82104,"1.14.15,0.7012157440185547;1.14.19,0.19202320277690887;1.14.13,0.021045299246907234;1.7.7,0.017249377444386482;1.14.12,0.01139258872717619"
82108,"1.14.15,0.4370242953300476;1.14.13,0.35083287954330444;1.14.19,0.06476821005344391;1.14.12,0.017907027155160904;1.14.18,0.016929982230067253"
82112,"1.14.11,0.8378434181213379;1.14.20,0.036159954965114594;1.13.12,0.034127410501241684;1.14.13,0.022526798769831657;1.2.3,0.011792345903813839"
82148,"6.2.1,0.9950573444366455;2.7.4,0.0016613954212516546;2.7.7,0.0011412082239985466;1.2.1,0.0008103714790195227;6.1.1,0.0005093698855489492"
82172,"2.3.1,0.9713519215583801;1.2.1,0.0190634336322546;2.3.2,0.00498349079862237;1.4.1,0.0014691493706777692;1.8.1,0.0011760910274460912"
82176,"2.1.1,0.9998441934585571;2.8.4,9.771336044650525e-05;2.3.1,2.144609607057646e-05;1.17.98,7.147359156078892e-06;2.5.1,6.151591605885187e-06"
82184,"2.1.1,0.9998843669891357;2.8.4,6.956724246265367e-05;2.3.1,1.0535004548728466e-05;1.17.98,1.019519186229445e-05;2.5.1,8.083771717792843e-06"
82188,"2.1.1,0.9997958540916443;2.8.4,0.00010459718760102987;2.5.1,2.9225389880593866e-05;2.3.1,2.414335722278338e-05;1.17.98,1.841568882809952e-05"
82192,"2.1.1,0.9998843669891357;2.8.4,6.956724246265367e-05;2.3.1,1.0535004548728466e-05;1.17.98,1.019519186229445e-05;2.5.1,8.083771717792843e-06"
82196,"6.3.2,0.5156962275505066;2.1.4,0.25363990664482117;4.3.2,0.14787842333316803;2.3.2,0.031277794390916824;2.3.1,0.010782054625451565"
82208,"4.3.2,0.6605975031852722;6.3.2,0.096821129322052;2.1.4,0.04903865233063698;5.4.3,0.03365546464920044;2.3.1,0.030599422752857208"
82216,"2.1.1,0.9968738555908203;2.3.1,0.0012059274595230818;2.8.4,0.0008256004075519741;2.5.1,0.0005969121702946723;1.17.98,9.007110929815099e-05"
82220,"6.3.2,0.6325294375419617;4.3.2,0.16534651815891266;2.1.4,0.14089231193065643;2.3.2,0.019703945145010948;2.3.1,0.010335675440728664"
82224,"2.1.4,0.39314761757850647;6.3.2,0.30683258175849915;4.3.2,0.17044012248516083;2.3.2,0.04564325138926506;2.6.1,0.025546347722411156"
82228,"2.1.4,0.4399627447128296;4.3.2,0.35499975085258484;6.3.2,0.11216539889574051;2.3.2,0.04884704574942589;3.5.3,0.006299185566604137"
82236,"2.1.4,0.5209996104240417;4.3.2,0.3256945013999939;6.3.2,0.060210660099983215;2.3.2,0.034032147377729416;2.3.1,0.018758954480290413"
82240,"2.1.4,0.571578860282898;4.3.2,0.1530592441558838;3.4.17,0.08108807355165482;5.4.3,0.07862541079521179;6.3.2,0.044713106006383896"
82244,"2.7.4,0.13265441358089447;2.3.1,0.06846968829631805;2.7.8,0.05946709215641022;4.1.2,0.055297862738370895;2.5.1,0.0374339334666729"
82256,"2.3.2,0.8644195199012756;2.3.1,0.06489180028438568;6.1.1,0.048810575157403946;4.3.1,0.004252689890563488;5.4.99,0.003599897027015686"
82300,"2.3.1,0.9763843417167664;3.1.2,0.008892949670553207;6.2.1,0.007047237828373909;2.3.2,0.002870620461180806;2.3.3,0.0016851056134328246"
82308,"2.5.1,0.5384422540664673;4.4.1,0.2847665250301361;1.16.1,0.05390084162354469;1.4.1,0.023155318573117256;2.1.1,0.02079010009765625"
82312,"6.3.2,0.4407252371311188;6.3.4,0.26031994819641113;6.3.1,0.14251138269901276;3.5.2,0.05600636079907417;6.3.5,0.026797903701663017"
82316,"2.6.1,0.999774158000946;5.4.3,4.099751095054671e-05;1.14.11,3.9137641579145566e-05;1.4.1,3.808945257333107e-05;4.1.1,2.38159773289226e-05"
82408,"4.2.3,0.8702821731567383;5.3.1,0.08299100399017334;3.1.3,0.028690636157989502;5.5.1,0.006885936483740807;5.1.3,0.004336879588663578"
82464,"1.14.19,0.8563381433486938;1.14.13,0.1253880113363266;1.6.3,0.0061447336338460445;1.14.12,0.004322127439081669;1.18.1,0.002104145009070635"
82468,"1.14.13,0.5931401252746582;1.14.19,0.34303316473960876;1.6.3,0.02578909508883953;1.14.12,0.006985603366047144;1.18.1,0.006464299745857716"
82556,"3.2.1,0.15531550347805023;4.2.1,0.12237517535686493;3.6.1,0.11700844764709473;3.4.17,0.04952947422862053;3.1.3,0.04137922823429108"
82788,"2.6.1,0.9994644522666931;1.14.11,0.00011149320198455825;5.4.3,9.284509724238887e-05;5.3.2,8.037764200707898e-05;1.4.1,6.687566929031163e-05"
82852,"1.14.13,0.7891662120819092;1.6.3,0.06840886175632477;1.2.1,0.05351174250245094;1.14.19,0.027443120256066322;1.17.1,0.021211232990026474"
82856,"1.14.13,0.7891662120819092;1.6.3,0.06840886175632477;1.2.1,0.05351174250245094;1.14.19,0.027443120256066322;1.17.1,0.021211232990026474"
82860,"1.14.13,0.7891662120819092;1.6.3,0.06840886175632477;1.2.1,0.05351174250245094;1.14.19,0.027443120256066322;1.17.1,0.021211232990026474"
83144,"3.2.1,0.9303461909294128;2.4.1,0.020547157153487206;3.6.1,0.010920329950749874;4.2.1,0.004686551634222269;5.1.3,0.00461648590862751"
83260,"3.2.1,0.15531550347805023;4.2.1,0.12237517535686493;3.6.1,0.11700844764709473;3.4.17,0.04952947422862053;3.1.3,0.04137922823429108"
83264,"3.2.1,0.15531550347805023;4.2.1,0.12237517535686493;3.6.1,0.11700844764709473;3.4.17,0.04952947422862053;3.1.3,0.04137922823429108"
83268,"3.4.17,0.937353789806366;2.3.2,0.005664112512022257;3.4.13,0.005424689967185259;6.3.2,0.003748683724552393;4.3.2,0.003154011908918619"
83272,"3.4.17,0.937353789806366;2.3.2,0.005664112512022257;3.4.13,0.005424689967185259;6.3.2,0.003748683724552393;4.3.2,0.003154011908918619"
83296,"1.14.15,0.9361428022384644;1.14.19,0.04688827320933342;1.17.7,0.004862126894295216;1.6.1,0.0023815324530005455;4.2.1,0.002342730527743697"
83300,"1.14.15,0.9361428022384644;1.14.19,0.04688827320933342;1.17.7,0.004862126894295216;1.6.1,0.0023815324530005455;4.2.1,0.002342730527743697"
84088,"1.2.4,0.4789833128452301;2.3.1,0.4410977065563202;1.8.1,0.01734761707484722;4.1.1,0.016863733530044556;1.8.4,0.012600209563970566"
84092,"2.3.1,0.9976855516433716;3.4.17,0.0007026958628557622;6.2.1,0.0005572178051806986;3.1.2,0.0004992895992472768;2.3.2,0.00021702915546484292"
84096,"2.3.1,0.9950307607650757;4.1.2,0.001234187395311892;5.3.1,0.0009328937740065157;3.1.2,0.0005693180137313902;2.3.3,0.0005157206323929131"
84484,"1.11.1,0.7516278624534607;1.1.3,0.10075460374355316;1.5.3,0.03129670396447182;1.11.2,0.025776075199246407;1.2.3,0.020248830318450928"
84640,"1.2.4,0.9673115611076355;4.1.1,0.015932414680719376;1.4.4,0.00842318870127201;1.2.7,0.0009632435976527631;1.8.1,0.0008637489518150687"
84644,"1.2.4,0.9739258289337158;1.4.4,0.007954023778438568;4.1.1,0.005028169136494398;2.3.1,0.0018832918722182512;1.2.7,0.001743842731229961"
84648,"2.3.1,0.9469913244247437;2.7.4,0.00921942200511694;1.8.4,0.002962058410048485;2.1.1,0.002526528900489211;2.7.8,0.0024097939021885395"
84652,"2.3.1,0.9469913244247437;2.7.4,0.00921942200511694;1.8.4,0.002962058410048485;2.1.1,0.002526528900489211;2.7.8,0.0024097939021885395"
84768,"1.2.1,0.904753565788269;1.1.1,0.06550019979476929;2.3.1,0.016480376943945885;1.8.1,0.009288987144827843;6.2.1,0.0006536634173244238"
84772,"1.11.1,0.4175104796886444;1.8.3,0.12420234084129333;1.11.2,0.11820142716169357;1.97.1,0.03825637698173523;1.1.3,0.03748299553990364"
84776,"1.8.5,0.719578206539154;1.10.3,0.12246596068143845;1.23.5,0.04160492494702339;1.14.17,0.03642475605010986;1.6.5,0.02183794602751732"
84788,"2.1.1,0.9997784495353699;2.8.4,0.00011426715354900807;2.5.1,3.278373333159834e-05;2.3.1,2.4876673705875874e-05;1.17.98,1.944175164680928e-05"
84800,"1.14.14,0.9987491369247437;1.14.19,0.0008723019855096936;1.17.7,7.524458487750962e-05;1.14.99,7.233586075017229e-05;1.19.6,5.742310895584524e-05"
84848,"1.14.14,0.9978917241096497;1.14.19,0.0017392098670825362;1.17.7,8.929870091378689e-05;1.19.6,6.853171362308785e-05;1.5.1,6.332583143375814e-05"
85244,"1.6.5,0.6347343921661377;1.14.12,0.15919062495231628;1.3.1,0.08568014949560165;1.1.1,0.06189936026930809;1.21.1,0.01764839142560959"
85248,"1.6.5,0.5936015844345093;1.3.1,0.12259793281555176;1.1.1,0.06659285724163055;1.14.12,0.059700679033994675;1.21.1,0.02258710190653801"
85256,"1.14.14,0.9980206489562988;1.14.19,0.0009458738495595753;1.5.1,0.0005109236226417124;1.19.6,0.00013565093104261905;1.3.8,0.00011385020479792729"
85356,"2.3.1,0.987483024597168;3.1.2,0.008048417046666145;2.3.3,0.0030161323957145214;6.2.1,0.00042468844912946224;1.2.1,0.0003421065048314631"
